"file","upr_euc","upr_cor","upr_cos","upr_seu"
"data/embeddings/baron-human/logcounts/grp/2.pkl",130.17908,2,2.43783e-05,0.942454081010171
"data/embeddings/baron-human/logcounts/grp/32.pkl",247.44762,0.544344535015776,0.5745104,7.11666828820651
"data/embeddings/baron-human/logcounts/grp/4.pkl",217.73213,0.0132614467485928,0.04964918,2.23181733318531
"data/embeddings/baron-human/logcounts/grp/48.pkl",257.31754,0.540488561177658,0.5645848,9.15176414680529
"data/embeddings/baron-human/logcounts/grp/8.pkl",220.8937,0.149180083533044,0.17966115,3.19494842191707
"data/embeddings/baron-human/logcounts/grp/96.pkl",261.51587,0.623524128140792,0.61918217,13.182794669621
"data/embeddings/baron-human/logcounts/icm/16.pkl",39.872036,0.28247192400762,0.1777097,3.92548358342266
"data/embeddings/baron-human/logcounts/icm/2.pkl",1.7653224,2,0.0002784729,0.282039395844058
"data/embeddings/baron-human/logcounts/icm/32.pkl",93.97602,0.37416284860779,0.25906616,11.9631005638436
"data/embeddings/baron-human/logcounts/icm/4.pkl",5.201136,0.052556986477967,0.023044169,0.641463229739057
"data/embeddings/baron-human/logcounts/icm/48.pkl",660.06934,0.423552687555228,0.33331525,19.5105114611528
"data/embeddings/baron-human/logcounts/icm/8.pkl",16.04315,0.158407436270485,0.07352537,1.76482675275984
"data/embeddings/baron-human/logcounts/icm/96.pkl",1220.3198,0.479176644920361,0.4487602,26.133435599625
"data/embeddings/baron-human/logcounts/ipca/16.pkl",82.56205,0.330199684411813,0.31272948,7.55857918971577
"data/embeddings/baron-human/logcounts/ipca/2.pkl",25.501436,2,0.00036907196,0.704829082265852
"data/embeddings/baron-human/logcounts/ipca/32.pkl",98.6177,0.39162182461671,0.38008446,11.3643226873724
"data/embeddings/baron-human/logcounts/ipca/4.pkl",34.004322,0.0260461867555345,0.13274837,1.24664251449089
"data/embeddings/baron-human/logcounts/ipca/48.pkl",102.17463,0.401754919521227,0.40451133,13.3798799636385
"data/embeddings/baron-human/logcounts/ipca/8.pkl",61.40559,0.193225671083864,0.20076334,2.89489223892272
"data/embeddings/baron-human/logcounts/ipca/96.pkl",121.3282,0.570835694851231,0.56815255,18.2169730050283
"data/embeddings/baron-human/logcounts/isomap/16.pkl",808.5681,0.38901895169449,0.3787706,12.1874753461945
"data/embeddings/baron-human/logcounts/isomap/2.pkl",149.59633,2,0.0019670725,1.20883437405598
"data/embeddings/baron-human/logcounts/isomap/32.pkl",928.2533,0.434953822931813,0.43821144,20.3156670405216
"data/embeddings/baron-human/logcounts/isomap/4.pkl",310.18372,0.0605824529115946,0.1439547,3.11281768017222
"data/embeddings/baron-human/logcounts/isomap/48.pkl",1024.3427,0.425911507019119,0.4345296,24.1748426835145
"data/embeddings/baron-human/logcounts/isomap/8.pkl",487.28137,0.239438197308371,0.23754841,6.8282954343132
"data/embeddings/baron-human/logcounts/isomap/96.pkl",1098.917,0.49809626316349,0.50874794,35.8274729913756
"data/embeddings/baron-human/logcounts/lda/16.pkl",0.36758068,0.317505113290791,0.24792188,3.22224526786866
"data/embeddings/baron-human/logcounts/lda/2.pkl",0.019864107,2,0.0003759265,0.0459911502247074
"data/embeddings/baron-human/logcounts/lda/32.pkl",0.5787425,0.375723501511188,0.35656136,24.0698889284373
"data/embeddings/baron-human/logcounts/lda/4.pkl",0.17131254,0.165084215353211,0.05287087,0.553453687725731
"data/embeddings/baron-human/logcounts/lda/48.pkl",0.6295488,0.340790166776102,0.32340747,18.6785852034796
"data/embeddings/baron-human/logcounts/lda/8.pkl",0.26016188,0.210009859534442,0.11096907,1.1998237026892
"data/embeddings/baron-human/logcounts/lda/96.pkl",1.0292853,0.907509709205526,0.8949659,84.5440836992324
"data/embeddings/baron-human/logcounts/lle/16.pkl",0.12994282,0.281192562686889,0.33324933,12.027960348595
"data/embeddings/baron-human/logcounts/lle/2.pkl",0.016104927,2,0.0379287,1.49072938047387
"data/embeddings/baron-human/logcounts/lle/32.pkl",0.16482507,0.352328368655932,0.34928006,15.2567813713757
"data/embeddings/baron-human/logcounts/lle/4.pkl",0.024980655,0.0638386960606303,0.11963683,2.31229628701322
"data/embeddings/baron-human/logcounts/lle/48.pkl",0.21074417,0.366643626712888,0.36573958,19.5072169799706
"data/embeddings/baron-human/logcounts/lle/8.pkl",0.07344195,0.20985932573237,0.23119718,6.79804299414829
"data/embeddings/baron-human/logcounts/lle/96.pkl",0.27531078,0.41678413944216,0.4143784,25.4837291637731
"data/embeddings/baron-human/logcounts/mctsne/2.pkl",0.69535774,2,0.00020503998,0.321685313413789
"data/embeddings/baron-human/logcounts/mctsne/4.pkl",5.5241528,0.00584947346668496,0.042426288,0.983059192532069
"data/embeddings/baron-human/logcounts/mctsne/8.pkl",7.9142795,0.220382191986433,0.2516706,1.65803108169532
"data/embeddings/baron-human/logcounts/mctsne/96.pkl",7978.811,0.984486646317756,0.9847439,545.001685886837
"data/embeddings/baron-human/logcounts/nmf/16.pkl",2.044008,0.287736721026447,0.18046606,3.56044803295277
"data/embeddings/baron-human/logcounts/nmf/2.pkl",0.19356887,2,0.00021028519,0.289878111052847
"data/embeddings/baron-human/logcounts/nmf/32.pkl",2.186142,0.343520909174702,0.26536745,6.3395540644488
"data/embeddings/baron-human/logcounts/nmf/4.pkl",0.4405585,0.0651399513656007,0.024227262,0.648970315555276
"data/embeddings/baron-human/logcounts/nmf/48.pkl",2.821296,0.393429393432825,0.3300084,8.98780155958266
"data/embeddings/baron-human/logcounts/nmf/8.pkl",0.92384773,0.193804105541648,0.085044086,1.7583273907851
"data/embeddings/baron-human/logcounts/nmf/96.pkl",4.1437564,0.500427010076705,0.3717193,21.7318003597764
"data/embeddings/baron-human/logcounts/pca/16.pkl",82.55459,0.294346664882191,0.313439,7.55731342695805
"data/embeddings/baron-human/logcounts/pca/2.pkl",25.501436,2,0.00036907196,0.704829082269249
"data/embeddings/baron-human/logcounts/pca/32.pkl",98.85737,0.381580787970851,0.3772365,11.4989083755708
"data/embeddings/baron-human/logcounts/pca/4.pkl",34.004322,0.0402172883787371,0.1327483,1.24664260583958
"data/embeddings/baron-human/logcounts/pca/48.pkl",101.87306,0.44311492616089,0.42081118,12.7242611353775
