dataset,count,method,dimensions,rho.euclidean
TabulaMuris_Tongue_10X,counts,pmf,2,0.6469815199661972
TabulaMuris_Tongue_10X,counts,pmf,16,0.8983617754556241
TabulaMuris_Tongue_10X,counts,pmf,96,0.9228462203235871
TabulaMuris_Tongue_10X,counts,pmf,8,0.8202808409210325
TabulaMuris_Tongue_10X,counts,pmf,48,0.8903893759532308
TabulaMuris_Tongue_10X,counts,snmf,4,0.9352747920587573
TabulaMuris_Tongue_10X,counts,snmf,32,0.9319720720823205
TabulaMuris_Tongue_10X,counts,snmf,2,0.8304821721490893
TabulaMuris_Tongue_10X,counts,snmf,16,0.9526007149547193
TabulaMuris_Tongue_10X,counts,snmf,8,0.9553234169459729
TabulaMuris_Tongue_10X,counts,snmf,48,0.8685859398446083
TabulaMuris_Tongue_10X,counts,ipca,4,0.9591658406595327
TabulaMuris_Tongue_10X,counts,ipca,32,0.9971242877366607
TabulaMuris_Tongue_10X,counts,ipca,2,0.9197488363775406
TabulaMuris_Tongue_10X,counts,ipca,16,0.9943018528090454
TabulaMuris_Tongue_10X,counts,ipca,96,0.9992343102769637
TabulaMuris_Tongue_10X,counts,ipca,8,0.9790479744286009
TabulaMuris_Tongue_10X,counts,ipca,48,0.9985271946409672
TabulaMuris_Tongue_10X,counts,icm,4,-0.05644030200476857
TabulaMuris_Tongue_10X,counts,icm,32,0.05587618684380137
TabulaMuris_Tongue_10X,counts,icm,2,-0.0556156127977164
TabulaMuris_Tongue_10X,counts,icm,16,0.07301805266757906
TabulaMuris_Tongue_10X,counts,icm,96,0.29151371629756645
TabulaMuris_Tongue_10X,counts,icm,8,-0.03828082954795185
TabulaMuris_Tongue_10X,counts,icm,48,0.34699189016626186
TabulaMuris_Tongue_10X,counts,ivis,4,nan
TabulaMuris_Tongue_10X,counts,ivis,32,nan
TabulaMuris_Tongue_10X,counts,ivis,2,nan
TabulaMuris_Tongue_10X,counts,ivis,16,nan
TabulaMuris_Tongue_10X,counts,ivis,96,nan
TabulaMuris_Tongue_10X,counts,ivis,8,0.000973458642633778
TabulaMuris_Tongue_10X,counts,ivis,48,nan
TabulaMuris_Tongue_10X,logcounts,spca,4,0.5419673853381829
TabulaMuris_Tongue_10X,logcounts,spca,32,0.565180989061692
TabulaMuris_Tongue_10X,logcounts,spca,2,0.4989284595742018
TabulaMuris_Tongue_10X,logcounts,spca,16,0.5442447156151949
TabulaMuris_Tongue_10X,logcounts,spca,96,0.6742582973470839
TabulaMuris_Tongue_10X,logcounts,spca,8,0.5423416849839469
TabulaMuris_Tongue_10X,logcounts,spca,48,0.5823906551335187
TabulaMuris_Tongue_10X,logcounts,tsvd,4,0.5370431502625419
TabulaMuris_Tongue_10X,logcounts,tsvd,32,0.5595944295393052
TabulaMuris_Tongue_10X,logcounts,tsvd,2,0.4310714515358432
TabulaMuris_Tongue_10X,logcounts,tsvd,16,0.5536076216643983
TabulaMuris_Tongue_10X,logcounts,tsvd,96,0.613504241275854
TabulaMuris_Tongue_10X,logcounts,tsvd,8,0.5471347870428256
TabulaMuris_Tongue_10X,logcounts,tsvd,48,0.5717072453782258
TabulaMuris_Tongue_10X,logcounts,spca-batch,4,0.5360797061496736
TabulaMuris_Tongue_10X,logcounts,spca-batch,32,0.5016263845793881
TabulaMuris_Tongue_10X,logcounts,spca-batch,2,0.5075776468548163
TabulaMuris_Tongue_10X,logcounts,spca-batch,16,0.47688213206135793
TabulaMuris_Tongue_10X,logcounts,spca-batch,96,0.46927790600642544
TabulaMuris_Tongue_10X,logcounts,spca-batch,8,0.5574802769424909
TabulaMuris_Tongue_10X,logcounts,spca-batch,48,0.44746448093112207
TabulaMuris_Tongue_10X,logcounts,zifa,4,0.5025709395712399
TabulaMuris_Tongue_10X,logcounts,zifa,2,0.4256198705296905
TabulaMuris_Tongue_10X,logcounts,zifa,8,0.4933476841477536
TabulaMuris_Tongue_10X,logcounts,nsnmf,4,0.15689220121557446
TabulaMuris_Tongue_10X,logcounts,nsnmf,32,0.21397576509437125
TabulaMuris_Tongue_10X,logcounts,nsnmf,2,0.18660893135166945
TabulaMuris_Tongue_10X,logcounts,nsnmf,16,0.18179280421890268
TabulaMuris_Tongue_10X,logcounts,nsnmf,96,0.22805740275108938
TabulaMuris_Tongue_10X,logcounts,nsnmf,8,0.11139879737134016
TabulaMuris_Tongue_10X,logcounts,nsnmf,48,0.23799316601264206
TabulaMuris_Tongue_10X,logcounts,vpac,4,0.4711150844355265
TabulaMuris_Tongue_10X,logcounts,vpac,32,0.4001057818961635
TabulaMuris_Tongue_10X,logcounts,vpac,2,0.2933191973118825
TabulaMuris_Tongue_10X,logcounts,vpac,16,0.34450320690064024
TabulaMuris_Tongue_10X,logcounts,vpac,96,0.4342232460023683
TabulaMuris_Tongue_10X,logcounts,vpac,8,0.33925133543855873
TabulaMuris_Tongue_10X,logcounts,vpac,48,0.4309316095890008
TabulaMuris_Tongue_10X,logcounts,umap,4,0.5658051500105589
TabulaMuris_Tongue_10X,logcounts,umap,32,0.5660009001161488
TabulaMuris_Tongue_10X,logcounts,umap,2,0.5560193881276794
TabulaMuris_Tongue_10X,logcounts,umap,16,0.5647358372871313
TabulaMuris_Tongue_10X,logcounts,umap,96,0.5641897551809532
TabulaMuris_Tongue_10X,logcounts,umap,8,0.5646131050482031
TabulaMuris_Tongue_10X,logcounts,umap,48,0.5663324904310535
TabulaMuris_Tongue_10X,logcounts,kpca-sig,4,0.5012776938268035
TabulaMuris_Tongue_10X,logcounts,kpca-sig,32,0.5385400017378819
TabulaMuris_Tongue_10X,logcounts,kpca-sig,2,0.4453813016016746
TabulaMuris_Tongue_10X,logcounts,kpca-sig,16,0.5474039558783843
TabulaMuris_Tongue_10X,logcounts,kpca-sig,96,0.4986031084398654
TabulaMuris_Tongue_10X,logcounts,kpca-sig,8,0.5524049000854169
TabulaMuris_Tongue_10X,logcounts,kpca-sig,48,0.5291825736828853
TabulaMuris_Tongue_10X,logcounts,nmf2,4,0.23682641050169279
TabulaMuris_Tongue_10X,logcounts,nmf2,32,0.2861818021232846
TabulaMuris_Tongue_10X,logcounts,nmf2,2,0.2815769451520191
TabulaMuris_Tongue_10X,logcounts,nmf2,16,0.2709525486557118
TabulaMuris_Tongue_10X,logcounts,nmf2,96,0.3033186900171195
TabulaMuris_Tongue_10X,logcounts,nmf2,8,0.29503923388697817
TabulaMuris_Tongue_10X,logcounts,nmf2,48,0.32187319816073523
TabulaMuris_Tongue_10X,logcounts,srp,4,0.12230523363083125
TabulaMuris_Tongue_10X,logcounts,srp,32,0.3348070857358834
TabulaMuris_Tongue_10X,logcounts,srp,2,0.06416583961669416
TabulaMuris_Tongue_10X,logcounts,srp,16,0.2458500482223646
TabulaMuris_Tongue_10X,logcounts,srp,96,0.4983072303006085
TabulaMuris_Tongue_10X,logcounts,srp,8,0.1492190340635318
TabulaMuris_Tongue_10X,logcounts,srp,48,0.35417288872600505
TabulaMuris_Tongue_10X,logcounts,psmf,4,0.44475733063609324
TabulaMuris_Tongue_10X,logcounts,psmf,32,0.5730931607357529
TabulaMuris_Tongue_10X,logcounts,psmf,2,0.3308078320304345
TabulaMuris_Tongue_10X,logcounts,psmf,16,0.5630007199367643
TabulaMuris_Tongue_10X,logcounts,psmf,96,0.5674878342459361
TabulaMuris_Tongue_10X,logcounts,psmf,8,0.5105086631805464
TabulaMuris_Tongue_10X,logcounts,psmf,48,0.46840701097399245
TabulaMuris_Tongue_10X,logcounts,fica,4,0.5152879835931717
TabulaMuris_Tongue_10X,logcounts,fica,32,0.40562650488986024
TabulaMuris_Tongue_10X,logcounts,fica,2,0.5290382288643872
TabulaMuris_Tongue_10X,logcounts,fica,16,0.4613463805374807
TabulaMuris_Tongue_10X,logcounts,fica,96,0.5078833014667782
TabulaMuris_Tongue_10X,logcounts,fica,8,0.4468692102526625
TabulaMuris_Tongue_10X,logcounts,fica,48,0.4216411366079281
TabulaMuris_Tongue_10X,logcounts,lle,4,0.23519758962935153
TabulaMuris_Tongue_10X,logcounts,lle,32,0.13919290088341565
TabulaMuris_Tongue_10X,logcounts,lle,2,0.13394900624795367
TabulaMuris_Tongue_10X,logcounts,lle,16,0.25330488742937163
TabulaMuris_Tongue_10X,logcounts,lle,96,0.08819205409408037
TabulaMuris_Tongue_10X,logcounts,lle,8,0.19621621340718176
TabulaMuris_Tongue_10X,logcounts,lle,48,0.10804650424965466
TabulaMuris_Tongue_10X,logcounts,lsnmf,4,0.031241856199061578
TabulaMuris_Tongue_10X,logcounts,lsnmf,32,0.041077320249868696
TabulaMuris_Tongue_10X,logcounts,lsnmf,2,0.06353270586792424
TabulaMuris_Tongue_10X,logcounts,lsnmf,16,0.03473885891958863
TabulaMuris_Tongue_10X,logcounts,lsnmf,96,-0.0032278766388022045
TabulaMuris_Tongue_10X,logcounts,lsnmf,8,0.48489073734983246
TabulaMuris_Tongue_10X,logcounts,lsnmf,48,0.0099594211696108
TabulaMuris_Tongue_10X,logcounts,phate,4,0.4402379526977159
TabulaMuris_Tongue_10X,logcounts,phate,32,0.43722594971043854
TabulaMuris_Tongue_10X,logcounts,phate,2,0.4361035526955545
TabulaMuris_Tongue_10X,logcounts,phate,16,0.44163065621014375
TabulaMuris_Tongue_10X,logcounts,phate,96,0.44045645292456187
TabulaMuris_Tongue_10X,logcounts,phate,8,0.44190691278725547
TabulaMuris_Tongue_10X,logcounts,phate,48,0.44034102757427473
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,4,0.2867477558663316
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,32,0.23133262239030436
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,2,0.2958824484502989
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,16,0.2562915058037153
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,96,0.15519784651992974
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,8,0.2685223805347159
TabulaMuris_Tongue_10X,logcounts,kpca-rbf,48,0.21138222463810213
TabulaMuris_Tongue_10X,logcounts,isomap,4,0.5307009567240446
TabulaMuris_Tongue_10X,logcounts,isomap,32,0.5331772410520437
TabulaMuris_Tongue_10X,logcounts,isomap,2,0.5099636562682088
TabulaMuris_Tongue_10X,logcounts,isomap,16,0.5479856584944836
TabulaMuris_Tongue_10X,logcounts,isomap,96,0.4982568541058548
TabulaMuris_Tongue_10X,logcounts,isomap,8,0.5395039498689373
TabulaMuris_Tongue_10X,logcounts,isomap,48,0.5188841658823953
TabulaMuris_Tongue_10X,logcounts,saucie,4,0.005587801696128922
TabulaMuris_Tongue_10X,logcounts,saucie,32,-0.009453246329488796
TabulaMuris_Tongue_10X,logcounts,saucie,2,0.011529995078287926
TabulaMuris_Tongue_10X,logcounts,saucie,16,0.001946102660566383
TabulaMuris_Tongue_10X,logcounts,saucie,96,0.004148616900215148
TabulaMuris_Tongue_10X,logcounts,saucie,8,0.003917354278728826
TabulaMuris_Tongue_10X,logcounts,saucie,48,-0.00043831309335446485
TabulaMuris_Tongue_10X,logcounts,bd,4,0.11530248306176738
TabulaMuris_Tongue_10X,logcounts,bd,32,0.28201703577599235
TabulaMuris_Tongue_10X,logcounts,bd,2,0.34957780557124324
TabulaMuris_Tongue_10X,logcounts,bd,16,0.2887493334156786
TabulaMuris_Tongue_10X,logcounts,bd,96,0.253857915698407
TabulaMuris_Tongue_10X,logcounts,bd,8,0.32282462522297645
TabulaMuris_Tongue_10X,logcounts,bd,48,0.23862417708813916
TabulaMuris_Tongue_10X,logcounts,lda,4,0.5154311336945928
TabulaMuris_Tongue_10X,logcounts,lda,32,0.44884204752563683
TabulaMuris_Tongue_10X,logcounts,lda,2,0.3175933196586439
TabulaMuris_Tongue_10X,logcounts,lda,16,0.5037132245060527
TabulaMuris_Tongue_10X,logcounts,lda,96,0.3722978537489976
TabulaMuris_Tongue_10X,logcounts,lda,8,0.49227014730384194
TabulaMuris_Tongue_10X,logcounts,lda,48,0.39520911298424344
TabulaMuris_Tongue_10X,logcounts,spectral,4,0.5111940784611376
TabulaMuris_Tongue_10X,logcounts,spectral,32,0.3464671569598267
TabulaMuris_Tongue_10X,logcounts,spectral,2,0.56841789738686
TabulaMuris_Tongue_10X,logcounts,spectral,16,0.3885500929184208
TabulaMuris_Tongue_10X,logcounts,spectral,96,0.31123445232989144
TabulaMuris_Tongue_10X,logcounts,spectral,8,0.41923442149449164
TabulaMuris_Tongue_10X,logcounts,spectral,48,0.3408405210604032
TabulaMuris_Tongue_10X,logcounts,grp,4,0.07273657429290645
TabulaMuris_Tongue_10X,logcounts,grp,32,0.31392548803153786
TabulaMuris_Tongue_10X,logcounts,grp,2,0.05719585728203653
TabulaMuris_Tongue_10X,logcounts,grp,16,0.19126027340774593
TabulaMuris_Tongue_10X,logcounts,grp,96,0.487314631996749
TabulaMuris_Tongue_10X,logcounts,grp,8,0.19039621414120303
TabulaMuris_Tongue_10X,logcounts,grp,48,0.37540412057487865
TabulaMuris_Tongue_10X,logcounts,fa,4,0.5226530220373706
TabulaMuris_Tongue_10X,logcounts,fa,32,0.46004085256857263
TabulaMuris_Tongue_10X,logcounts,fa,2,0.5333409881582672
TabulaMuris_Tongue_10X,logcounts,fa,16,0.44194848406786014
TabulaMuris_Tongue_10X,logcounts,fa,96,0.400398243477878
TabulaMuris_Tongue_10X,logcounts,fa,8,0.438898513068335
TabulaMuris_Tongue_10X,logcounts,fa,48,0.45492695371332553
TabulaMuris_Tongue_10X,logcounts,mctsne,4,0.6107530485780776
TabulaMuris_Tongue_10X,logcounts,mctsne,32,nan
TabulaMuris_Tongue_10X,logcounts,mctsne,2,0.5772140410701886
TabulaMuris_Tongue_10X,logcounts,mctsne,96,-0.09155448894238968
TabulaMuris_Tongue_10X,logcounts,mctsne,8,0.6061556249954054
TabulaMuris_Tongue_10X,logcounts,mctsne,48,nan
TabulaMuris_Tongue_10X,logcounts,nmf,4,0.5267293554838578
TabulaMuris_Tongue_10X,logcounts,nmf,32,0.2854704002319908
TabulaMuris_Tongue_10X,logcounts,nmf,2,0.32581978319296867
TabulaMuris_Tongue_10X,logcounts,nmf,16,0.24799348795959014
TabulaMuris_Tongue_10X,logcounts,nmf,96,0.2782535438788113
TabulaMuris_Tongue_10X,logcounts,nmf,8,0.42222929771498047
TabulaMuris_Tongue_10X,logcounts,nmf,48,0.34465894835794325
TabulaMuris_Tongue_10X,logcounts,kpca-pol,4,0.44205620676052026
TabulaMuris_Tongue_10X,logcounts,kpca-pol,32,0.43731795086984804
TabulaMuris_Tongue_10X,logcounts,kpca-pol,2,0.4403336669710917
TabulaMuris_Tongue_10X,logcounts,kpca-pol,16,0.44212414758442997
TabulaMuris_Tongue_10X,logcounts,kpca-pol,96,0.44346941116196803
TabulaMuris_Tongue_10X,logcounts,kpca-pol,8,0.4352199422911727
TabulaMuris_Tongue_10X,logcounts,kpca-pol,48,0.43666999535438056
TabulaMuris_Tongue_10X,logcounts,vasc,4,0.3544040197913981
TabulaMuris_Tongue_10X,logcounts,vasc,32,0.4183471880656701
TabulaMuris_Tongue_10X,logcounts,vasc,2,0.5293319319824168
TabulaMuris_Tongue_10X,logcounts,vasc,16,nan
TabulaMuris_Tongue_10X,logcounts,vasc,96,nan
TabulaMuris_Tongue_10X,logcounts,vasc,8,0.40198909759282403
TabulaMuris_Tongue_10X,logcounts,vasc,48,nan
TabulaMuris_Tongue_10X,logcounts,kpca-cos,4,0.5341334709583648
TabulaMuris_Tongue_10X,logcounts,kpca-cos,32,0.5596303051519466
TabulaMuris_Tongue_10X,logcounts,kpca-cos,2,0.48809774978689513
TabulaMuris_Tongue_10X,logcounts,kpca-cos,16,0.5515205765738179
TabulaMuris_Tongue_10X,logcounts,kpca-cos,96,0.6184583428829157
TabulaMuris_Tongue_10X,logcounts,kpca-cos,8,0.5372710534420962
TabulaMuris_Tongue_10X,logcounts,kpca-cos,48,0.5714018088738113
TabulaMuris_Tongue_10X,logcounts,pca,4,0.5335706000591774
TabulaMuris_Tongue_10X,logcounts,pca,32,0.5606362652067135
TabulaMuris_Tongue_10X,logcounts,pca,2,0.499575178868503
TabulaMuris_Tongue_10X,logcounts,pca,16,0.5547310215441188
TabulaMuris_Tongue_10X,logcounts,pca,96,0.615713062702463
TabulaMuris_Tongue_10X,logcounts,pca,8,0.5387250072182974
TabulaMuris_Tongue_10X,logcounts,pca,48,0.5722083934598383
TabulaMuris_Tongue_10X,logcounts,pmf,4,0.38804507249046993
TabulaMuris_Tongue_10X,logcounts,pmf,32,0.41572840016512896
TabulaMuris_Tongue_10X,logcounts,pmf,2,0.46369244036979645
TabulaMuris_Tongue_10X,logcounts,pmf,16,0.4010084005159621
TabulaMuris_Tongue_10X,logcounts,pmf,96,0.39382564781366414
TabulaMuris_Tongue_10X,logcounts,pmf,8,0.3613291887769516
TabulaMuris_Tongue_10X,logcounts,pmf,48,0.41377882088730156
TabulaMuris_Tongue_10X,logcounts,snmf,4,0.5632631241644034
TabulaMuris_Tongue_10X,logcounts,snmf,32,0.31666684925699246
TabulaMuris_Tongue_10X,logcounts,snmf,2,0.31832417408642605
TabulaMuris_Tongue_10X,logcounts,snmf,16,0.41557642390320076
TabulaMuris_Tongue_10X,logcounts,snmf,96,0.3535605821503743
TabulaMuris_Tongue_10X,logcounts,snmf,8,0.39859462526986983
TabulaMuris_Tongue_10X,logcounts,snmf,48,0.36470425367038034
TabulaMuris_Tongue_10X,logcounts,ipca,4,0.5335705736780562
TabulaMuris_Tongue_10X,logcounts,ipca,32,0.5603183809853983
TabulaMuris_Tongue_10X,logcounts,ipca,2,0.49957517889645464
TabulaMuris_Tongue_10X,logcounts,ipca,16,0.554730333375359
TabulaMuris_Tongue_10X,logcounts,ipca,96,0.6182635416656189
TabulaMuris_Tongue_10X,logcounts,ipca,8,0.5387258730767517
TabulaMuris_Tongue_10X,logcounts,ipca,48,0.5713776334701628
TabulaMuris_Tongue_10X,logcounts,icm,4,0.5371884226128202
TabulaMuris_Tongue_10X,logcounts,icm,32,0.43185479159264833
TabulaMuris_Tongue_10X,logcounts,icm,2,0.3379404547209121
TabulaMuris_Tongue_10X,logcounts,icm,16,0.3018975251493585
TabulaMuris_Tongue_10X,logcounts,icm,96,0.2692279767752649
TabulaMuris_Tongue_10X,logcounts,icm,8,0.4742431070510123
TabulaMuris_Tongue_10X,logcounts,icm,48,0.36131727352542403
TabulaMuris_Tongue_10X,logcounts,ivis,4,0.4870435108722429
TabulaMuris_Tongue_10X,logcounts,ivis,32,0.4662074641392613
TabulaMuris_Tongue_10X,logcounts,ivis,2,0.47863825902948687
TabulaMuris_Tongue_10X,logcounts,ivis,16,0.4997149496217448
TabulaMuris_Tongue_10X,logcounts,ivis,96,0.48574343291711863
TabulaMuris_Tongue_10X,logcounts,ivis,8,0.46952433164847734
TabulaMuris_Tongue_10X,logcounts,ivis,48,0.45413757867240667
TabulaMuris_Tongue_FACS,counts,spca,4,0.9681025623362189
TabulaMuris_Tongue_FACS,counts,spca,32,0.9994014768001024
TabulaMuris_Tongue_FACS,counts,spca,2,0.8645002628154019
TabulaMuris_Tongue_FACS,counts,spca,16,0.996990519401495
TabulaMuris_Tongue_FACS,counts,spca,96,0.9998398925254257
TabulaMuris_Tongue_FACS,counts,spca,8,0.9941955498169229
TabulaMuris_Tongue_FACS,counts,spca,48,0.9997718642198317
TabulaMuris_Tongue_FACS,counts,tsvd,4,0.9662204170730426
TabulaMuris_Tongue_FACS,counts,tsvd,32,0.9992466707647618
TabulaMuris_Tongue_FACS,counts,tsvd,2,0.8503430278031012
TabulaMuris_Tongue_FACS,counts,tsvd,16,0.9965418933745342
TabulaMuris_Tongue_FACS,counts,tsvd,96,0.9999528423532744
TabulaMuris_Tongue_FACS,counts,tsvd,8,0.9930238094389425
TabulaMuris_Tongue_FACS,counts,tsvd,48,0.9998294574768716
TabulaMuris_Tongue_FACS,counts,spca-batch,4,0.9172992505191458
TabulaMuris_Tongue_FACS,counts,spca-batch,32,0.6433158114968623
TabulaMuris_Tongue_FACS,counts,spca-batch,2,0.7716597247973256
TabulaMuris_Tongue_FACS,counts,spca-batch,16,0.7862782588112477
TabulaMuris_Tongue_FACS,counts,spca-batch,96,0.46543621265049107
TabulaMuris_Tongue_FACS,counts,spca-batch,8,0.8745115726610844
TabulaMuris_Tongue_FACS,counts,spca-batch,48,0.7329020448878014
TabulaMuris_Tongue_FACS,counts,zifa,4,0.2351836243529417
TabulaMuris_Tongue_FACS,counts,zifa,32,0.31758729731683955
TabulaMuris_Tongue_FACS,counts,zifa,2,0.25680872889976014
TabulaMuris_Tongue_FACS,counts,zifa,16,0.32079161521364374
TabulaMuris_Tongue_FACS,counts,zifa,8,0.23829567643580352
TabulaMuris_Tongue_FACS,counts,zifa,48,0.31752068615987544
TabulaMuris_Tongue_FACS,counts,nsnmf,4,0.5867624346932919
TabulaMuris_Tongue_FACS,counts,nsnmf,32,0.5573332485288963
TabulaMuris_Tongue_FACS,counts,nsnmf,2,0.6500836726541404
TabulaMuris_Tongue_FACS,counts,nsnmf,16,0.601653740261526
TabulaMuris_Tongue_FACS,counts,nsnmf,96,0.5464288728110894
TabulaMuris_Tongue_FACS,counts,nsnmf,8,0.5951778631273075
TabulaMuris_Tongue_FACS,counts,nsnmf,48,0.561254143650418
TabulaMuris_Tongue_FACS,counts,vpac,4,0.1551072053564155
TabulaMuris_Tongue_FACS,counts,vpac,32,0.3147485903915563
TabulaMuris_Tongue_FACS,counts,vpac,2,0.2659087511762117
TabulaMuris_Tongue_FACS,counts,vpac,16,0.3041011368780984
TabulaMuris_Tongue_FACS,counts,vpac,96,0.32308130109850053
TabulaMuris_Tongue_FACS,counts,vpac,8,0.277808650696323
TabulaMuris_Tongue_FACS,counts,vpac,48,0.3208789615927154
TabulaMuris_Tongue_FACS,counts,umap,4,0.8463509000366787
TabulaMuris_Tongue_FACS,counts,umap,32,0.8467830990908131
TabulaMuris_Tongue_FACS,counts,umap,2,0.8328130619634243
TabulaMuris_Tongue_FACS,counts,umap,16,0.8461932733440406
TabulaMuris_Tongue_FACS,counts,umap,96,0.8618979513197974
TabulaMuris_Tongue_FACS,counts,umap,8,0.8593122452712779
TabulaMuris_Tongue_FACS,counts,umap,48,0.8424772853500071
TabulaMuris_Tongue_FACS,counts,kpca-sig,4,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,32,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,2,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,16,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,96,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,8,nan
TabulaMuris_Tongue_FACS,counts,kpca-sig,48,nan
TabulaMuris_Tongue_FACS,counts,nmf2,4,0.4842904031374767
TabulaMuris_Tongue_FACS,counts,nmf2,32,0.6541707113691209
TabulaMuris_Tongue_FACS,counts,nmf2,2,0.36946928299705917
TabulaMuris_Tongue_FACS,counts,nmf2,16,0.5677685262820931
TabulaMuris_Tongue_FACS,counts,nmf2,96,0.6674430668987229
TabulaMuris_Tongue_FACS,counts,nmf2,8,0.5276398568088452
TabulaMuris_Tongue_FACS,counts,nmf2,48,0.6317828589783071
TabulaMuris_Tongue_FACS,counts,srp,4,0.16406804359439486
TabulaMuris_Tongue_FACS,counts,srp,32,0.3252195092711002
TabulaMuris_Tongue_FACS,counts,srp,2,0.038987392252451354
TabulaMuris_Tongue_FACS,counts,srp,16,0.13271080176568342
TabulaMuris_Tongue_FACS,counts,srp,96,0.4479075857757284
TabulaMuris_Tongue_FACS,counts,srp,8,0.18326169139809226
TabulaMuris_Tongue_FACS,counts,srp,48,0.32593308932577136
TabulaMuris_Tongue_FACS,counts,psmf,4,0.3546223828371762
TabulaMuris_Tongue_FACS,counts,psmf,32,0.32480219105946995
TabulaMuris_Tongue_FACS,counts,psmf,2,0.2331622441036325
TabulaMuris_Tongue_FACS,counts,psmf,16,0.3159216993957292
TabulaMuris_Tongue_FACS,counts,psmf,96,0.28574475537093386
TabulaMuris_Tongue_FACS,counts,psmf,8,0.2369464094507121
TabulaMuris_Tongue_FACS,counts,psmf,48,0.2956301094475107
TabulaMuris_Tongue_FACS,counts,fica,4,0.8101925324728906
TabulaMuris_Tongue_FACS,counts,fica,32,0.4271762784594303
TabulaMuris_Tongue_FACS,counts,fica,2,0.8777749890126405
TabulaMuris_Tongue_FACS,counts,fica,16,0.5006607425119547
TabulaMuris_Tongue_FACS,counts,fica,96,0.34600523532778094
TabulaMuris_Tongue_FACS,counts,fica,8,0.6467165209485702
TabulaMuris_Tongue_FACS,counts,fica,48,0.38656993270348167
TabulaMuris_Tongue_FACS,counts,lle,4,0.7405926458261337
TabulaMuris_Tongue_FACS,counts,lle,32,0.4590893698967113
TabulaMuris_Tongue_FACS,counts,lle,2,0.7117322908653434
TabulaMuris_Tongue_FACS,counts,lle,16,0.572628013128446
TabulaMuris_Tongue_FACS,counts,lle,96,0.3577646102193727
TabulaMuris_Tongue_FACS,counts,lle,8,0.7168566667843634
TabulaMuris_Tongue_FACS,counts,lle,48,0.43021639235382436
TabulaMuris_Tongue_FACS,counts,lsnmf,4,-0.004577708626191393
TabulaMuris_Tongue_FACS,counts,lsnmf,32,-0.004697641057910769
TabulaMuris_Tongue_FACS,counts,lsnmf,2,0.0036085353363506144
TabulaMuris_Tongue_FACS,counts,lsnmf,16,-0.0041898822067426705
TabulaMuris_Tongue_FACS,counts,lsnmf,96,0.01088005032650672
TabulaMuris_Tongue_FACS,counts,lsnmf,8,-0.015105002900596739
TabulaMuris_Tongue_FACS,counts,lsnmf,48,0.0022526826443132553
TabulaMuris_Tongue_FACS,counts,phate,4,0.8596027799927812
TabulaMuris_Tongue_FACS,counts,phate,32,0.8621450175690668
TabulaMuris_Tongue_FACS,counts,phate,2,0.8198692661464426
TabulaMuris_Tongue_FACS,counts,phate,16,0.8622825569333484
TabulaMuris_Tongue_FACS,counts,phate,96,0.8620478297282796
TabulaMuris_Tongue_FACS,counts,phate,8,0.8621817876401504
TabulaMuris_Tongue_FACS,counts,phate,48,0.8619629386826485
TabulaMuris_Tongue_FACS,counts,kpca-rbf,4,-0.03129159566702985
TabulaMuris_Tongue_FACS,counts,kpca-rbf,32,-0.005097367178564603
TabulaMuris_Tongue_FACS,counts,kpca-rbf,2,-0.006114964434597418
TabulaMuris_Tongue_FACS,counts,kpca-rbf,16,-0.0037071061316168953
TabulaMuris_Tongue_FACS,counts,kpca-rbf,96,-0.0021985682351344216
TabulaMuris_Tongue_FACS,counts,kpca-rbf,8,0.006881932485621943
TabulaMuris_Tongue_FACS,counts,kpca-rbf,48,-0.0006610752544534149
TabulaMuris_Tongue_FACS,counts,isomap,4,0.9440622961794322
TabulaMuris_Tongue_FACS,counts,isomap,32,0.9552966080305213
TabulaMuris_Tongue_FACS,counts,isomap,2,0.8820774482174523
TabulaMuris_Tongue_FACS,counts,isomap,16,0.9571580801333716
TabulaMuris_Tongue_FACS,counts,isomap,96,0.9517521695231304
TabulaMuris_Tongue_FACS,counts,isomap,8,0.9568524038272597
TabulaMuris_Tongue_FACS,counts,isomap,48,0.9536094391264124
TabulaMuris_Tongue_FACS,counts,saucie,4,-0.007152591409236921
TabulaMuris_Tongue_FACS,counts,saucie,32,0.014465366292279817
TabulaMuris_Tongue_FACS,counts,saucie,2,-0.010453396524618333
TabulaMuris_Tongue_FACS,counts,saucie,16,0.0362452739214517
TabulaMuris_Tongue_FACS,counts,saucie,96,-0.020495242690464044
TabulaMuris_Tongue_FACS,counts,saucie,8,0.008525909290436187
TabulaMuris_Tongue_FACS,counts,saucie,48,0.001277943882727035
TabulaMuris_Tongue_FACS,counts,bd,4,0.400808577668002
TabulaMuris_Tongue_FACS,counts,bd,32,0.3713332253542259
