dataset,count,method,dimensions,rho.correlation
darmanis,logcounts,grp,16,0.43173594823085737
darmanis,logcounts,pmf,96,0.2717121220514102
darmanis,logcounts,pmf,48,0.3189992068559814
darmanis,logcounts,pmf,32,0.3400991141257219
darmanis,logcounts,pmf,2,0.2896759769020684
darmanis,logcounts,pmf,4,0.3556568896859148
darmanis,logcounts,pmf,8,0.3524250530233918
darmanis,logcounts,pmf,16,0.3307769872247441
darmanis,logcounts,ipca,96,0.2722171337652642
darmanis,logcounts,ipca,48,0.2831428587130906
darmanis,logcounts,ipca,32,0.2897269757470789
darmanis,logcounts,ipca,2,0.10417368144365853
darmanis,logcounts,ipca,4,0.2874507281725622
darmanis,logcounts,ipca,8,0.3101936749346569
darmanis,logcounts,ipca,16,0.2996487464745858
darmanis,logcounts,lda,96,0.6691948472265435
darmanis,logcounts,lda,48,0.6202476416128473
darmanis,logcounts,lda,32,0.6300458526973314
darmanis,logcounts,lda,2,0.3701519540040399
darmanis,logcounts,lda,4,0.5220709301101362
darmanis,logcounts,lda,8,0.34374537028632723
darmanis,logcounts,lda,16,0.535480523154635
darmanis,logcounts,kpca-sig,96,0.4394706293627381
darmanis,logcounts,kpca-sig,48,0.44683874654136974
darmanis,logcounts,kpca-sig,32,0.4525695661698905
darmanis,logcounts,kpca-sig,2,0.25988097912922736
darmanis,logcounts,kpca-sig,4,0.3760690169815018
darmanis,logcounts,kpca-sig,8,0.4305099917525867
darmanis,logcounts,kpca-sig,16,0.45475821360088636
darmanis,logcounts,umap,96,0.12072048273837273
darmanis,logcounts,umap,48,0.1499239801150955
darmanis,logcounts,umap,32,0.18916683495223652
darmanis,logcounts,umap,2,0.18287295667497697
darmanis,logcounts,umap,4,-0.008825096073266515
darmanis,logcounts,umap,8,0.16844776352259988
darmanis,logcounts,umap,16,0.09787731675564088
darmanis,logcounts,phate,96,0.35622420296331125
darmanis,logcounts,phate,48,0.3782113356390956
darmanis,logcounts,phate,32,0.3810601087034091
darmanis,logcounts,phate,2,0.15934630527959948
darmanis,logcounts,phate,4,0.38914340864595826
darmanis,logcounts,phate,8,0.36115822145702
darmanis,logcounts,phate,16,0.3705307715154472
darmanis,logcounts,fica,96,0.14476258187179955
darmanis,logcounts,fica,48,0.1741633514138585
darmanis,logcounts,fica,32,0.19382272253399999
darmanis,logcounts,fica,2,-0.004526764095089837
darmanis,logcounts,fica,4,0.3041208456220522
darmanis,logcounts,fica,8,0.32085205957411095
darmanis,logcounts,fica,16,0.22133402964976046
darmanis,logcounts,isomap,96,-0.06485771727385403
darmanis,logcounts,isomap,48,-0.0766160248667122
darmanis,logcounts,isomap,32,-0.078221592037457
darmanis,logcounts,isomap,2,-0.13891947388561188
darmanis,logcounts,isomap,4,-0.10801318537001829
darmanis,logcounts,isomap,8,-0.046845631657788295
darmanis,logcounts,isomap,16,-0.06890282540656757
darmanis,logcounts,tsvd,96,0.7878735442463972
darmanis,logcounts,tsvd,48,0.8006439026707595
darmanis,logcounts,tsvd,32,0.8028280738967193
darmanis,logcounts,tsvd,2,-0.022410891744968974
darmanis,logcounts,tsvd,4,0.4666430541436107
darmanis,logcounts,tsvd,8,0.7082321650720474
darmanis,logcounts,tsvd,16,0.7673172390496907
darmanis,logcounts,vpac,96,0.23304159232180918
darmanis,logcounts,vpac,48,0.26458473211042044
darmanis,logcounts,vpac,32,0.27604836707011665
darmanis,logcounts,vpac,2,-0.30727887495070927
darmanis,logcounts,vpac,4,0.2821116193262096
darmanis,logcounts,vpac,8,0.27165752834897594
darmanis,logcounts,vpac,16,0.27236190639957236
darmanis,logcounts,kpca-rbf,96,0.28529907939343285
darmanis,logcounts,kpca-rbf,48,0.3028570483208124
darmanis,logcounts,kpca-rbf,32,0.3104894142727875
darmanis,logcounts,kpca-rbf,2,0.1276880876063204
darmanis,logcounts,kpca-rbf,4,0.27753784198397674
darmanis,logcounts,kpca-rbf,8,0.30296702787682667
darmanis,logcounts,kpca-rbf,16,0.3102538500479673
darmanis,logcounts,mctsne,96,-0.1779438826215714
darmanis,logcounts,mctsne,48,0.09425940099963315
darmanis,logcounts,mctsne,32,nan
darmanis,logcounts,mctsne,2,0.24694416935114658
darmanis,logcounts,mctsne,4,0.19681548166958432
darmanis,logcounts,mctsne,8,0.2337720401717655
darmanis,logcounts,mctsne,16,0.2426686629678124
darmanis,logcounts,nmf,96,0.18824432441728095
darmanis,logcounts,nmf,48,0.18599806892877208
darmanis,logcounts,nmf,32,0.2386037420193334
darmanis,logcounts,nmf,2,0.3441887437771937
darmanis,logcounts,nmf,4,0.43698626389350564
darmanis,logcounts,nmf,8,0.4682252215664647
darmanis,logcounts,nmf,16,0.287174149519644
darmanis,logcounts,srp,96,0.760503345646803
darmanis,logcounts,srp,48,0.6241793586205471
darmanis,logcounts,srp,32,0.5135608309367885
darmanis,logcounts,srp,2,0.025318926348466317
darmanis,logcounts,srp,4,0.1929464597016402
darmanis,logcounts,srp,8,0.2489836435927428
darmanis,logcounts,srp,16,0.32570177043671455
darmanis,logcounts,snmf,48,0.19377571314902586
darmanis,logcounts,snmf,32,0.22236726978572682
darmanis,logcounts,snmf,2,0.34971636738905687
darmanis,logcounts,snmf,4,0.46495069543049666
darmanis,logcounts,snmf,8,0.4062548226922109
darmanis,logcounts,snmf,16,0.3400479207153368
darmanis,logcounts,psmf,96,0.6106807984830636
darmanis,logcounts,psmf,48,0.626587969969401
darmanis,logcounts,psmf,32,0.5832169321053169
darmanis,logcounts,psmf,2,-0.004977632710355668
darmanis,logcounts,psmf,4,0.4253073208595408
darmanis,logcounts,psmf,8,0.4443115014856008
darmanis,logcounts,psmf,16,0.6110034010014939
darmanis,logcounts,kpca-pol,96,-0.007011196290021368
darmanis,logcounts,kpca-pol,48,0.020833024392613697
darmanis,logcounts,kpca-pol,32,0.03335082376520165
darmanis,logcounts,kpca-pol,2,-0.017205929130687827
darmanis,logcounts,kpca-pol,4,0.0690313651457833
darmanis,logcounts,kpca-pol,8,0.056128121827477666
darmanis,logcounts,kpca-pol,16,0.04796720778396489
darmanis,logcounts,ivis,96,0.4683009602247209
darmanis,logcounts,ivis,48,0.4612425021903507
darmanis,logcounts,ivis,32,0.4955773391629622
darmanis,logcounts,ivis,2,0.3319496789462219
darmanis,logcounts,ivis,4,0.43747200032324984
darmanis,logcounts,ivis,8,0.46423332401734707
darmanis,logcounts,ivis,16,0.31828294724567346
darmanis,logcounts,spectral,96,0.06376251901630153
darmanis,logcounts,spectral,48,0.09869744107602973
darmanis,logcounts,spectral,32,0.11866779928977611
darmanis,logcounts,spectral,2,0.27101744945883044
darmanis,logcounts,spectral,4,0.33326110860989083
darmanis,logcounts,spectral,8,0.2115020613803459
darmanis,logcounts,spectral,16,0.16229883184666033
darmanis,logcounts,nmf2,96,0.25112890905991675
darmanis,logcounts,nmf2,48,0.2827706266030537
darmanis,logcounts,nmf2,32,0.31866913578526257
darmanis,logcounts,nmf2,2,0.19235402483583705
darmanis,logcounts,nmf2,4,0.27914967509760424
darmanis,logcounts,nmf2,8,0.3426405935959381
darmanis,logcounts,nmf2,16,0.30837948852343566
darmanis,logcounts,icm,96,0.21059747016402774
darmanis,logcounts,icm,48,0.17388772918560094
darmanis,logcounts,icm,32,0.26791859456119305
darmanis,logcounts,icm,2,0.3725681409683489
darmanis,logcounts,icm,4,0.4727045861315747
darmanis,logcounts,icm,8,0.4672860271974565
darmanis,logcounts,icm,16,0.36702493404080255
darmanis,logcounts,pca,96,0.2753654084447192
darmanis,logcounts,pca,48,0.2855473061349192
darmanis,logcounts,pca,32,0.29012753042852735
darmanis,logcounts,pca,2,0.16074330492111263
darmanis,logcounts,pca,4,0.2669050711649054
darmanis,logcounts,pca,8,0.326282019376234
darmanis,logcounts,pca,16,0.3035523715943345
darmanis,logcounts,saucie,96,-0.03940283651556032
darmanis,logcounts,saucie,48,0.02106617118834888
darmanis,logcounts,saucie,32,0.020622718315461596
darmanis,logcounts,saucie,2,0.008383870281710728
darmanis,logcounts,saucie,4,0.003083771376326894
darmanis,logcounts,saucie,8,-0.011383482090764552
darmanis,logcounts,saucie,16,-0.06361269124732025
darmanis,logcounts,spca,96,0.3524454994077802
darmanis,logcounts,spca,48,0.3583215213120975
darmanis,logcounts,spca,32,0.3485498762335506
darmanis,logcounts,spca,2,0.1692346050818017
darmanis,logcounts,spca,4,0.318838946244384
darmanis,logcounts,spca,8,0.3459246080348944
darmanis,logcounts,spca,16,0.35180025503079915
darmanis,logcounts,spca-batch,96,0.3116997778183873
darmanis,logcounts,spca-batch,48,0.31459643053255987
darmanis,logcounts,spca-batch,32,0.31757012564337506
darmanis,logcounts,spca-batch,2,0.022368125748137582
darmanis,logcounts,spca-batch,4,0.26137561611254057
darmanis,logcounts,spca-batch,8,0.29694768898679186
darmanis,logcounts,spca-batch,16,0.2914288318809321
darmanis,logcounts,nsnmf,96,0.32815225080852806
darmanis,logcounts,nsnmf,48,0.3318453776701609
darmanis,logcounts,nsnmf,32,0.35053773005149497
darmanis,logcounts,nsnmf,2,0.054608905309778286
darmanis,logcounts,nsnmf,4,0.1817143585088557
darmanis,logcounts,nsnmf,8,0.24223104972778617
darmanis,logcounts,nsnmf,16,0.2813272804067144
darmanis,logcounts,lsnmf,96,0.0023660673891678706
darmanis,logcounts,lsnmf,48,0.039984035442849494
darmanis,logcounts,lsnmf,32,0.34149800328031216
darmanis,logcounts,lsnmf,2,0.006048903926128483
darmanis,logcounts,lsnmf,4,0.07118175162282533
darmanis,logcounts,lsnmf,8,0.3626416144832256
darmanis,logcounts,lsnmf,16,0.38399931050412334
darmanis,logcounts,bd,96,0.2850797732354751
darmanis,logcounts,bd,48,0.30052712409674237
darmanis,logcounts,bd,32,0.29611321210034
darmanis,logcounts,bd,2,0.359297574473259
darmanis,logcounts,bd,4,0.5513676846820631
darmanis,logcounts,bd,8,0.4505864576653013
darmanis,logcounts,bd,16,0.3652255454387866
darmanis,logcounts,fa,96,0.2198704168679983
darmanis,logcounts,fa,48,0.2461457879845845
darmanis,logcounts,fa,32,0.25820662511085685
darmanis,logcounts,fa,2,-0.012464246167004842
darmanis,logcounts,fa,4,0.3509919167001417
darmanis,logcounts,fa,8,0.33621281068657183
darmanis,logcounts,fa,16,0.29054996319451587
deng-reads,counts,zifa,96,0.1874348390083704
deng-reads,counts,zifa,48,0.28669495475536133
deng-reads,counts,zifa,32,0.32729253788048845
deng-reads,counts,zifa,2,0.38840530646964244
deng-reads,counts,zifa,4,0.5617972480737313
deng-reads,counts,zifa,8,0.40353629326919827
deng-reads,counts,zifa,16,0.3454190351125491
deng-reads,counts,vasc,96,nan
deng-reads,counts,vasc,48,nan
deng-reads,counts,vasc,32,0.46271680125911807
deng-reads,counts,vasc,2,0.38489593318677123
deng-reads,counts,vasc,4,0.4997057148374053
deng-reads,counts,vasc,8,0.4395057719264363
deng-reads,counts,vasc,16,0.3644208761236902
deng-reads,counts,lle,96,-0.020827713928319523
deng-reads,counts,lle,48,0.04664299583887354
deng-reads,counts,lle,32,-0.12573788771723524
deng-reads,counts,lle,2,nan
deng-reads,counts,lle,4,0.4597434998840151
deng-reads,counts,lle,8,0.42892520663647293
deng-reads,counts,lle,16,0.18698467602447294
deng-reads,counts,kpca-cos,96,0.7537806671642545
deng-reads,counts,kpca-cos,48,0.7456636048417224
deng-reads,counts,kpca-cos,32,0.7389760033783246
deng-reads,counts,kpca-cos,2,0.44616685534762046
deng-reads,counts,kpca-cos,4,0.6558740862207585
deng-reads,counts,kpca-cos,8,0.6809470977749067
deng-reads,counts,kpca-cos,16,0.7181031059654102
deng-reads,counts,grp,96,0.9837221879019397
deng-reads,counts,grp,48,0.9496036448878202
deng-reads,counts,grp,32,0.9163752320834131
deng-reads,counts,grp,2,0.08608517225454294
deng-reads,counts,grp,4,0.2638329865905829
deng-reads,counts,grp,8,0.6343229450458492
deng-reads,counts,grp,16,0.9179331526687854
deng-reads,counts,pmf,96,0.6985700198289186
deng-reads,counts,pmf,48,0.6925686851144234
deng-reads,counts,pmf,32,0.7160146249126139
deng-reads,counts,pmf,2,0.48625582480998514
deng-reads,counts,pmf,4,0.7147864726782898
deng-reads,counts,pmf,8,0.7325774576164487
deng-reads,counts,pmf,16,0.74051943718238
deng-reads,counts,ipca,96,0.7140160367637491
deng-reads,counts,ipca,48,0.7101423341618638
deng-reads,counts,ipca,32,0.7081661813966013
deng-reads,counts,ipca,2,0.42252005692966066
deng-reads,counts,ipca,4,0.6755897856344177
deng-reads,counts,ipca,8,0.6942364160742844
deng-reads,counts,ipca,16,0.7045253274945195
deng-reads,counts,lda,96,0.45274149811122133
deng-reads,counts,lda,48,0.4959276470550627
deng-reads,counts,lda,32,0.4791322187711135
deng-reads,counts,lda,2,0.5826109718808936
deng-reads,counts,lda,4,0.7844905633527223
deng-reads,counts,lda,8,0.763904714168355
deng-reads,counts,lda,16,0.7212781679004495
deng-reads,counts,tga,96,0.7065711078613971
deng-reads,counts,tga,48,0.7047099368300587
deng-reads,counts,tga,32,0.6952673720332786
deng-reads,counts,tga,2,0.3980558941948468
deng-reads,counts,tga,4,0.6756524855248918
deng-reads,counts,tga,8,0.7186969999886356
deng-reads,counts,tga,16,0.7020063370001414
deng-reads,counts,kpca-sig,96,nan
deng-reads,counts,kpca-sig,48,nan
deng-reads,counts,kpca-sig,32,nan
deng-reads,counts,kpca-sig,2,nan
deng-reads,counts,kpca-sig,4,nan
deng-reads,counts,kpca-sig,8,nan
deng-reads,counts,kpca-sig,16,nan
deng-reads,counts,umap,96,0.6158510573772504
deng-reads,counts,umap,48,0.5355591000070907
deng-reads,counts,umap,32,0.5291487821682748
deng-reads,counts,umap,2,0.4120098493847433
deng-reads,counts,umap,4,0.4723375465750157
deng-reads,counts,umap,8,0.6759618252539302
deng-reads,counts,umap,16,0.533766732504281
deng-reads,counts,phate,96,0.4963027018890003
deng-reads,counts,phate,48,0.4961021865214642
deng-reads,counts,phate,32,0.4848610586926488
deng-reads,counts,phate,2,0.19243522396132015
deng-reads,counts,phate,4,0.4474372684226663
deng-reads,counts,phate,8,0.4524304654252294
deng-reads,counts,phate,16,0.47194714054620346
deng-reads,counts,fica,96,0.13186347902434842
deng-reads,counts,fica,48,0.2182769284743236
deng-reads,counts,fica,32,0.2591663656515632
deng-reads,counts,fica,2,0.4328953528074426
deng-reads,counts,fica,4,0.6284202203956076
deng-reads,counts,fica,8,0.5118542025389061
deng-reads,counts,fica,16,0.3340592324417449
deng-reads,counts,isomap,96,0.20069653221524636
deng-reads,counts,isomap,48,0.20055671311453327
deng-reads,counts,isomap,32,0.20199597398061497
deng-reads,counts,isomap,2,0.26648282410941304
deng-reads,counts,isomap,4,0.3393783826780647
deng-reads,counts,isomap,8,0.2411662651178892
deng-reads,counts,isomap,16,0.2170109945984878
deng-reads,counts,tsvd,96,0.998219778166566
deng-reads,counts,tsvd,48,0.9966575422017054
deng-reads,counts,tsvd,32,0.9947454660068182
deng-reads,counts,tsvd,2,0.06787582219747705
deng-reads,counts,tsvd,4,0.9408537000965863
deng-reads,counts,tsvd,8,0.9810315590161043
deng-reads,counts,tsvd,16,0.9896964349352081
deng-reads,counts,vpac,96,0.72830923295726
deng-reads,counts,vpac,48,0.7246685607885305
deng-reads,counts,vpac,32,0.7204217286834584
deng-reads,counts,vpac,2,0.5531549666516441
deng-reads,counts,vpac,4,0.5744638188667057
deng-reads,counts,vpac,8,0.6348587302900327
deng-reads,counts,vpac,16,0.701448303151411
deng-reads,counts,kpca-rbf,96,-0.000686669953303705
deng-reads,counts,kpca-rbf,48,0.0033020751379390823
deng-reads,counts,kpca-rbf,32,-0.003385087216439856
deng-reads,counts,kpca-rbf,2,0.015061371183698364
deng-reads,counts,kpca-rbf,4,-0.00595553897861354
deng-reads,counts,kpca-rbf,16,-0.001849654210198736
deng-reads,counts,mctsne,96,0.4473255656090911
deng-reads,counts,mctsne,48,0.6505240442120089
deng-reads,counts,mctsne,32,nan
deng-reads,counts,mctsne,2,0.4884993480764952
deng-reads,counts,mctsne,4,0.5372087220666865
deng-reads,counts,mctsne,8,0.5751188793257878
deng-reads,counts,mctsne,16,0.5471769820905481
deng-reads,counts,nmf,96,0.7298697205127398
deng-reads,counts,nmf,48,0.7315932357433327
deng-reads,counts,nmf,32,0.7810666068218833
deng-reads,counts,nmf,2,0.36333501437791893
deng-reads,counts,nmf,4,0.8424441767632467
deng-reads,counts,nmf,8,0.8315148913289769
deng-reads,counts,nmf,16,0.8468598971674969
deng-reads,counts,srp,96,0.9657314007854383
deng-reads,counts,srp,48,0.899003080364631
deng-reads,counts,srp,32,0.9205489973135452
deng-reads,counts,srp,2,0.45478189908771643
deng-reads,counts,srp,4,0.5526307147758507
deng-reads,counts,srp,8,0.6935694019482346
deng-reads,counts,srp,16,0.8583691645789396
deng-reads,counts,snmf,96,0.9092343295307713
deng-reads,counts,snmf,48,0.936943280159338
deng-reads,counts,snmf,32,0.9379604208004426
deng-reads,counts,snmf,2,0.396952473823448
deng-reads,counts,snmf,4,0.8334884329116563
deng-reads,counts,snmf,8,0.7665368213151186
deng-reads,counts,snmf,16,0.399274761202679
deng-reads,counts,psmf,96,0.8785871144850441
deng-reads,counts,psmf,48,0.8961595003176267
deng-reads,counts,psmf,32,0.8866846592636907
deng-reads,counts,psmf,2,0.5717649918342871
deng-reads,counts,psmf,4,0.8114193012385408
deng-reads,counts,psmf,8,0.9076319738843709
deng-reads,counts,psmf,16,0.8983278516325998
deng-reads,counts,kpca-pol,96,0.5118434968831337
deng-reads,counts,kpca-pol,48,0.512165397175803
deng-reads,counts,kpca-pol,32,0.5126603448866218
deng-reads,counts,kpca-pol,2,0.04747280225837661
deng-reads,counts,kpca-pol,4,0.41450191829563177
deng-reads,counts,kpca-pol,8,0.4866319165570276
deng-reads,counts,kpca-pol,16,0.5083455906459452
deng-reads,counts,ivis,96,0.5503661521016888
deng-reads,counts,ivis,48,0.4927660132660719
deng-reads,counts,ivis,32,0.7499506184632866
deng-reads,counts,ivis,2,0.5122644229608252
deng-reads,counts,ivis,4,0.7000202047260488
deng-reads,counts,ivis,8,0.6372686799076152
deng-reads,counts,ivis,16,0.6653518373515692
deng-reads,counts,spectral,96,0.11471406462328179
deng-reads,counts,spectral,48,0.17766516931108162
deng-reads,counts,spectral,32,0.18737872882921128
deng-reads,counts,spectral,2,0.24628058742527648
deng-reads,counts,spectral,4,0.3703798275370354
deng-reads,counts,spectral,8,0.2804372936349405
deng-reads,counts,spectral,16,0.1905831179087819
deng-reads,counts,nmf2,96,0.6288575463272191
deng-reads,counts,nmf2,48,0.5822907545189434
deng-reads,counts,nmf2,32,0.7172069680454815
deng-reads,counts,nmf2,2,0.4329689656784194
deng-reads,counts,nmf2,4,0.8695920976296584
deng-reads,counts,nmf2,8,0.7784473941842794
deng-reads,counts,nmf2,16,0.6818127612691007
deng-reads,counts,icm,96,-0.04385728351275039
deng-reads,counts,icm,48,-0.03323378518813463
deng-reads,counts,icm,32,-0.042040550929421175
deng-reads,counts,icm,2,0.4458443114651511
deng-reads,counts,icm,4,0.12203771865137783
deng-reads,counts,icm,8,nan
deng-reads,counts,icm,16,0.12025309479551301
deng-reads,counts,pca,96,0.7136814036840823
deng-reads,counts,pca,48,0.7095676991416575
deng-reads,counts,pca,32,0.708410535800202
deng-reads,counts,pca,2,0.49858364770602903
deng-reads,counts,pca,4,0.6847921627507711
deng-reads,counts,pca,8,0.6911376373254412
deng-reads,counts,pca,16,0.7030031936422895
deng-reads,counts,saucie,96,-0.020270290797847104
deng-reads,counts,saucie,48,0.018316989458935697
deng-reads,counts,saucie,32,-0.04960709216181596
deng-reads,counts,saucie,2,-0.005798048872794093
deng-reads,counts,saucie,4,0.016187486956326765
deng-reads,counts,saucie,8,0.02225290736730636
deng-reads,counts,saucie,16,0.04951473460892485
deng-reads,counts,spca,96,0.7222416179030368
deng-reads,counts,spca,48,0.7208580204589429
deng-reads,counts,spca,32,0.7207216224998282
deng-reads,counts,spca,2,0.5017876118901217
deng-reads,counts,spca,4,0.7626117561996769
deng-reads,counts,spca,8,0.7335402616052689
deng-reads,counts,spca,16,0.7238453980415487
deng-reads,counts,spca-batch,96,0.46945691389457683
deng-reads,counts,spca-batch,48,0.3009341728687745
deng-reads,counts,spca-batch,32,0.3741543554488715
deng-reads,counts,spca-batch,2,0.43819180093394244
deng-reads,counts,spca-batch,4,0.5143764032248207
deng-reads,counts,spca-batch,8,0.38934925328313896
deng-reads,counts,spca-batch,16,0.4527853106961888
deng-reads,counts,nsnmf,96,0.4959292412669476
