ss_cor,TabulaMuris_Fat_FACS,0.4598357518545006,0.6828081047171669,0.4247051683250053,0.0,0.7049619418185809,0.6075038174420045,0.1629635496154505,1.0,0.716128857139305,0.4353554646572991,0.5419003300435841,0.6018650533723786,0.37719235198923906,0.4478782171084373,0.2964311492221716,0.7023306753801376,0.4213381846281208,0.7061156692599861,0.6277042455634769,0.6165811216756114,0.4961856502341498,0.6050922063147217,-0.1710658962384434,0.6001218517484237,0.6610219917348706,0.46336936178672716,0.27461991923665174,0.40656861351656387,0.7293698969136992,0.20586786289836714,0.6479388956841727,0.7798248965619761,0.5799793234570588
ss_cor,TabulaMuris_Brain_Neurons_FACS,0.5121196932622486,0.9737136457672382,0.5439765201117488,0.0,0.951515813480768,0.8539610323786657,0.45256455112583527,0.6797559367454588,0.7332210237314881,0.8468907902068064,0.6670756732245526,0.8081703616727228,0.23533552832128082,0.8098504936694868,0.5184546836108705,0.9842509738656321,0.7806223357538168,0.6742881166023331,0.8874918704979449,0.8468389805233706,0.7134834481389665,0.9904242996344038,-0.20029315062077332,0.912373121990922,0.8681313839762291,0.8077708564046654,0.07210099365515095,0.5937182643670755,0.8257990255519979,0.3323311140386426,0.7510351011130248,1.0,0.5316545068469868
ss_cor,TabulaMuris_Marrow_FACS,0.4960788266963865,0.9002894088433411,0.4998506601355484,0.04837721345949553,0.8853068172518034,0.5950850862853402,0.06596263240722736,1.0,0.7420590309172306,0.35380164372846273,0.6610475334060738,0.6739874978324879,0.10305858442177011,0.5632971904311852,0.34557896806430843,0.8722582464328336,0.3989895658290306,0.701397582384002,0.6272436348241217,0.9966457089962893,0.6545850692083396,0.8925098907152461,-0.05702117321127537,0.6730842333349,0.5726165366067733,0.5269095455582551,0.37933697824610213,0.2355330522805768,0.801033057533009,0.0,0.6482675618806772,0.72285877094751,0.857412172353859
ss_cor,TabulaMuris_Brain_Microglia_FACS,0.9143751871957916,0.28757878768163214,0.25352504675524234,0.6984787566874795,0.2683291309948988,0.04098538561138051,0.09156738651667037,0.9717050205810115,0.15321242123195553,0.37419621815356235,0.9453170009223446,0.7171918770952894,0.14843886990182564,0.0,-0.04133726693295401,0.827464123722835,0.2559262509986023,0.14696194686309172,0.05389804088698151,0.47060756039510065,0.07464544563518605,0.7687408162934988,0.17284018011931182,0.5747112420235254,0.029803238666697783,0.03493438795278286,0.01872744805991354,0.6599139223373491,0.7547025337510359,1.0,0.009376064510723854,0.15627032802091498,0.3107486083213027
ss_cor,TabulaMuris_Muscle_10X,0.35342432067038415,0.5893263546155035,0.23827144252809765,0.0,0.7460079494208521,0.4273180649335426,0.5264895278192201,0.8152485370874403,0.5702817644184942,0.21779016464603668,0.700524111569122,0.607799306123926,0.5733101386864022,0.6218629076825941,0.9358751465416457,0.6736249944782831,0.2219068937911679,0.687257900114388,0.40677874507600004,1.0,0.6721250316362989,0.7044790185194915,-0.5509624526018425,0.5316430847575697,0.41298662405485126,0.385900827216904,0.6345262004970148,0.019246456977586902,0.6153221284115704,0.775767467492631,0.6203256366029901,0.9130677839437717,0.6210809830805006
ss_cor,TabulaMuris_Mammary_10X,0.58413756976801,0.7634950066167093,0.4197326009385307,0.0,0.9258989413547687,0.5922606501378832,0.4059660778357525,0.812064937668412,0.6539588846659571,0.6105172515313066,0.41704160024493137,0.9461826920457324,0.7504762380889863,0.645297871334773,0.864931723347276,0.974682478720381,0.13150199883021296,0.5212979674886765,0.6154235002664148,0.9382928380082519,0.7671912357397255,0.8991169809183454,-0.7122040164175185,1.0,0.5825290282197818,0.24455233152854272,0.18967288223237141,0.021229620433196292,0.6460832294054245,0.9334121273436452,0.6686847039521433,0.7898000942952718,0.47271955911311236
ss_cor,TabulaMuris_Colon_FACS,0.7384139030673166,0.879685500136985,0.7171367375446641,0.6230716949540976,0.9196203777517654,0.3068723590266455,0.0,0.8626508031986381,0.7162046610235462,-0.006396391470454548,0.6188222315239413,0.9317559778708531,0.6582543282070741,0.6190283393787295,0.5246083088116705,0.9278747091100336,0.6275900886424236,0.8162807967501393,0.3070944264335353,0.5121535893272174,0.8150251551683791,1.0,0.5877150418579347,0.8804927322411474,0.8466929574662202,0.5611787946701764,0.6550737135936656,0.812817931375186,0.8720831655292286,0.20255387152830429,0.748549065142273,0.396954237486957,0.86812242975029
ss_cor,TabulaMuris_Marrow_10X,0.5071727673856908,0.9165862081586519,0.6803787811929178,0.0014767656290224599,0.8078419743462133,0.7667804719870666,0.23355669153218572,0.6152751028532764,0.9857068285757394,0.5285861230960522,0.7245712969693673,1.0,0.4866399566706926,0.6535932536751909,0.45992616734184955,0.8619448865032658,0.2618164022919515,0.29197034805087774,0.7425030993319646,0.6621176973129498,0.5769138161866972,0.8760878940876274,-0.3623012900336794,0.7101616532698449,0.842194466132232,0.5612057906237973,0.4846352254708828,0.0,0.6836125197295574,0.235628128412157,0.9380435172260111,0.9281557072942185,0.8095770169254682
ss_cor,zeisel,0.48183401284120425,0.5974853262585839,0.3933244020763363,0.0,0.8908541901148741,0.613969408867924,0.2341941839437715,0.5667050339128491,0.5985995962953221,0.054706562271811296,0.5261898258850572,1.0,0.4242123305984815,0.580228651247484,0.840124159035247,0.8865325384072728,0.14456158484728632,0.623316845245413,0.6333764531354785,0.9590605646169469,0.5403663775770969,0.6823622844206518,-0.4880994932651451,0.5429515146907875,0.6108802112347237,0.24366353770086913,0.13833519934291466,0.14010589530804066,0.5366611402422129,0.5750285990078082,0.25933228286953486,0.7472614300733639,0.5421771904701541
ss_cor,TabulaMuris_Kidney_10X,0.5013258514989476,0.40412667586758905,0.30550055924146097,0.22568833341401548,0.4397799782076297,0.24107477618312997,0.2939748849744859,0.2100608240531206,0.9098537837800341,0.0,0.2867739057496855,0.595550433155943,0.34013457998964564,0.4070120517754878,0.25929545498826706,0.49769380562040944,0.37920295517896657,0.514964906144423,0.23930241449628784,0.03910363377185664,0.42359391300692956,1.0,-0.18057659340266494,0.42837730706611166,0.36826009393203507,0.26475702027897424,0.24469525545316342,0.4850174614822673,0.5599604881552689,0.23031618051063124,0.28050152698835207,0.21931295432236883,0.30691129406574874
ss_cor,TabulaMuris_Mammary_FACS,0.776177642962052,0.5585222234386136,0.5359878081252973,0.08617675340946535,0.8935889491404082,0.4130323248747355,0.4220407285310266,0.8268032647011753,0.6326710386728904,0.33756701887738155,0.3786788257177059,0.9474489607702254,0.6866079624718968,0.6783712750486577,0.6202364768834223,0.731651545089574,0.3600302857222422,0.6996190791986743,0.45040522867094096,0.985442942930143,0.5517801954092548,0.8424606769397653,-0.35313517522125365,0.8577936771670099,0.755408453853909,0.5924316312569602,0.0,0.17500137131645369,0.7712128860558745,0.664773031723523,0.5176287397583007,1.0,0.5951065226449455
ss_cor,TabulaMuris_Bladder_10X,0.873318447286943,0.48686494471286257,0.7622203790944113,0.16754173017072768,0.5405267815376336,0.932915895738557,0.6379128402990237,0.8544632092832235,0.8849505139224295,0.40414107730621524,0.2418631038480828,0.9585775426366178,0.18373229450505138,0.5649313886676587,0.6841355192760739,0.5811008175833139,0.5272998599398614,0.8533686303069388,0.847014079981673,0.9645527616809189,0.7005500998486913,0.7135291423136564,-0.3942257187969045,0.5991665370429036,0.28934975190281764,0.8486077312463559,0.0,0.2556104512918499,0.606135462519107,1.0,0.20026392435167673,0.7853749806701318,0.19504013415932295
ss_cor,TabulaMuris_Skin_FACS,0.30737160104036354,0.6859956364987596,0.588366931243916,0.003525156782954872,0.7419424789990839,0.2615450394019336,0.22957633088445348,0.7835192154718859,0.5287892289376052,0.17936189805863928,0.4037136275672124,0.6099657395984058,0.13790250519271688,0.6397925618349916,0.18716392410251523,0.4672827545156209,0.16541149904561717,0.18610786265549872,0.21038941319238702,0.9584054326153885,0.3345166961137217,1.0,-0.15742055155609577,0.8561413512256615,0.5534053344798335,0.321931418079555,0.7500871634578947,0.0,0.8070779499811266,0.5733063578908594,0.9168993340784024,0.8464574283985663,0.5059604426351645
ss_cor,TabulaMuris_Muscle_FACS,0.38311245004928823,0.6134322677397334,0.4866695136031725,0.0,0.7698878047863528,0.6743836101915245,0.36465083178658453,0.5544476848309298,0.6775895764229436,0.5566698088678877,0.5929701814015194,0.698108826566207,0.1731490107783139,0.453871981340205,0.37274025982474834,0.8195281309401198,0.4048857879380991,0.6056406312818375,0.6678768185079447,0.69069583823721,0.6147784870245961,0.6473431248889934,-0.1483065565538454,0.5685188808690099,0.6447384559900229,0.5743543359568062,0.7301281532215691,0.41242708276055345,0.6340316963256549,0.28049322819899486,0.5369432287437279,1.0,0.6417809553548308
ss_cor,TabulaMuris_Pancreas_FACS,0.6346239568524552,0.9348003535354363,0.8282737743033258,0.1109195099315654,0.7537234854510504,0.4236432420358764,0.42631771012455383,0.5244312020912979,0.5983690581164647,0.0,0.29412251662118105,0.8972201936197076,0.6313627739118751,0.5448015012653058,0.25355843003155715,0.9005986887660242,0.44038061017223246,0.8770470019847523,0.41715546951402444,0.11967785870652817,0.7537057890584494,0.6712145637690766,-0.31456829374483697,0.9422332248097816,0.7506423212130856,0.5632012042403617,0.2768558239007888,0.7324492716048687,0.6411129310140613,0.38356645691105035,0.6714696000469317,0.3357804477701238,1.0
ss_cor,TabulaMuris_Liver_10X,0.21232380206554735,0.5186787121456152,0.9965113495341008,0.08036099905699472,0.27917603219945925,0.49575875578224265,0.06815729160678696,0.2525689298407689,0.3727522239084734,0.6304939360660451,0.26318259316384374,0.43580579254463014,0.004578163703448917,0.1530839845688205,0.09890581840704243,0.36046900543351895,0.1959884790872609,0.09015047525917552,0.5786092321033037,0.1516901138815718,0.22490161311251539,0.6185188587218616,0.0,0.24921371888693233,0.9832252927157223,1.0,0.06389774716996796,0.07127410908810539,0.528218022082061,-0.14816817049912384,0.34299082080834936,0.5509383366985572,0.3207927047389045
ss_cor,TabulaMuris_Lung_FACS,0.5134007607883055,0.897685455512349,0.6640614180959545,0.32404961903672147,0.8186448747429801,0.8407617295165533,0.28908990179023436,0.8084636540866192,0.8464927334952213,0.6117562016255075,0.6352922493046317,0.9648699545448746,0.41059102574254136,0.8510012509627758,0.19786185249507557,0.8430699391008242,0.7947757244103215,0.8838032257918311,0.8138224275753106,0.7166474264528526,0.8259028910488039,1.0,-0.09628641496447682,0.7614684363176399,0.8986261837814814,0.6065151692925794,0.53302787982555,0.7370037793734744,0.9492499547169929,0.0,0.6133779278544065,0.9674774619163262,0.7277087245331922
ss_cor,TabulaMuris_Spleen_FACS,0.8895166313966992,0.7199292743081545,0.3344455240441166,0.2239853942462188,0.9517420927195309,0.5326184696881672,0.025240177007917954,0.5659634838391692,0.2984304692432103,0.2680102138596167,0.25112205898502404,0.9974761774379036,0.43775219254935477,0.9571730116850399,0.20025933260818116,0.9098963401579194,0.37705447532614994,0.2606466068746457,0.5326184696881672,0.890075783386417,0.8822954622993738,0.8549316987544371,0.0,0.9510851591211248,0.40823321383687455,0.7475677913428144,0.17164547684585194,0.4309752521417593,0.7639144735438985,-0.03689023057015023,0.9089620558538472,0.6635587906649261,1.0
ss_cor,TabulaMuris_Bladder_FACS,1.0,0.14038197834828786,0.2930461802501562,0.06719591664126875,0.4669909845423844,0.5019837761240176,0.6436107007947143,0.8312901896748724,0.7704942333425981,0.49978831173058136,0.48543650610441347,0.7354963908212973,0.2305548024141322,0.46771025265278326,0.4746338687784764,0.8015401313127807,0.31878607983067186,0.8464994875459753,0.5169772492371776,0.6410128333520553,0.3902200782837953,0.4576495631727424,-0.49904327235293633,0.6180724881278885,0.5807503608639706,0.3163232067525584,0.11332948672952513,0.0,0.4322434470158775,0.6230742108874183,0.42877512901539544,0.46739339895027093,0.18456265809343925
ss_cor,TabulaMuris_Thymus_FACS,0.43864532709237747,0.21276898193476354,0.12387097269464252,0.2447373256264083,0.36939561368490964,0.07085655850301636,-0.04935727400938185,0.9472140570480209,0.3651090818651593,0.0045151877096072,0.20902576630371902,0.37689426679268934,0.0,0.14919040390530358,0.2801096071458145,0.5311033171848004,0.09119550655931592,1.0,0.07520106794828924,0.34600234884277126,0.15615632768241883,0.5818281115576417,0.06002370635647199,0.27848315419673214,0.1438368119229658,0.11426292868491882,0.04359149432368051,0.4007243407591705,0.5716062897587183,0.03750182908062695,0.1830633902189557,0.12889287678505665,0.4272731948444258
ss_cor,TabulaMuris_Tongue_FACS,0.5723416729453812,0.5738011587270931,0.0,0.6362462063859406,0.5371818584451222,0.27043119145245886,0.3908568705240031,1.0,0.47806403857701407,-0.019392409318247077,0.9337805781657629,0.9064900798939968,0.2522395586866835,0.23891162623209772,0.12393925237748078,0.7874015404578407,0.18002033996850156,0.3021704999778813,0.27043119145245886,0.28635424077229715,0.2096041801012193,0.41231329719277915,0.2305846296012873,0.6471643682867663,0.32617222554107,0.18583894535113515,0.004609494173868274,0.5323800647832698,0.7600917297948672,0.7042224126963225,0.11063092075152801,0.16148574977551983,0.12017045981606911
ss_cor,TabulaMuris_Thymus_10X,0.4425899412110586,0.36571511190396117,0.3634950482808942,0.47375460807227365,0.3716245071282828,0.3436861157769818,0.1867301789691596,0.58817553456425,0.3404380118671398,1.0,0.3646993902502038,0.4580980131983241,0.36419657601128674,0.3209024600421782,0.0,0.5349031013485822,0.5005438319594906,0.39993834208931034,0.3436427038087085,0.29170057221591095,0.36670413838833793,0.5981352337718372,0.28593241218169835,0.5132146240071388,0.34517469596248845,0.40085526411863126,0.3345630785934209,0.519502944151216,0.500507887335458,-0.25229584480588674,0.3580566989726292,0.16225652638361923,0.43576636898649107
ss_cor,TabulaMuris_Trachea_FACS,0.3859738206837813,0.7010723130143368,0.6432305839161468,0.3652460231599327,0.8219510862963356,0.5399718805524031,0.28499575541059946,0.9160814170825489,0.7724929689752275,0.45980655792361025,0.5580311881900186,0.9925694514201884,0.8891202225240189,0.580932969246258,0.0,0.6533792196747097,0.4510751224405049,0.6282142868729703,0.7655042129783572,0.8088992174115269,0.5870364115674164,1.0,0.0993768613308747,0.6728012762403502,0.6734570785687487,0.6117988613593157,0.5963939691748178,0.3827323474475372,0.8903413469432365,-0.17084254933129092,0.5510841401946437,0.6768801940943157,0.7838924347310929
ss_cor,TabulaMuris_Liver_FACS,0.43054042901307676,0.9522464654566055,0.6920510746938812,0.3679595637835601,0.9007276531051546,0.9082067503789695,0.2228265706370188,0.9224075800624796,0.8995451201069807,0.7040645390223483,0.7564131138122282,0.8297546772723795,0.23160709687590347,0.7598309603777417,0.4652285794038227,0.7939864490727522,0.6284572606105142,0.6872440105962083,0.9509888115373324,0.7607853019708647,0.8656964367488553,0.9486926985927625,-0.05911561724012382,0.9645998669857935,0.9075067147845538,0.8759140186763527,0.39561163617310324,0.5315982443255816,1.0,0.0,0.6681251993455719,0.9686577152518294,0.7323456952530709
ss_cor,TabulaMuris_Kidney_FACS,0.3233636211936012,0.9303068561502036,0.7642988917986806,0.16888678738695356,0.964758940634984,0.983260251381192,0.12875376818089235,0.5340251773133,0.6974045632412786,0.9386080697577224,0.7015154168458531,0.913738668562644,0.21509549213884863,0.8404382300084474,0.10182377958685138,0.9171146347818357,0.8241573003919274,0.6043880651727329,0.9868646778816389,0.5809676941073705,0.4608170516153624,1.0,-0.23435371877134803,0.9753156785121527,0.942707018518592,0.7907019583263404,0.0,0.6537339884609996,0.8597857856597839,0.20666058377811866,0.6083635065883402,0.9882637603520452,0.7434750911350565
ss_cor,TabulaMuris_Heart_10X,0.6467942913076776,0.8146814465949366,0.5312207443217865,0.07025310672019763,0.8228478849775107,0.46094557668184893,0.24868524876147655,0.6154819972910768,0.5188805436456019,0.0,0.5152728279020973,1.0,0.39756728617350895,0.7217161529255047,0.7637996944530608,0.7971454409189034,0.36323195537550534,0.7339610721833593,0.29962749936069877,0.7408923054521377,0.26387628687406245,0.7685435080604386,-0.6432470681520284,0.604124711115962,0.7986567312168666,0.3947008689196958,0.5121272068789152,0.20798572136816232,0.6693227920108216,0.8060713724705354,0.2945807413107089,0.6574250526476244,0.49506211841288383
ss_cos,baron-human,0.6882366813497859,0.6781249480085331,0.41141189204175876,0.9236895453107415,0.5389331766059393,0.7312179688598454,0.7815602472765112,0.5945215737040745,0.9308764041868147,0.0,0.2242475369876819,0.8309393465732949,0.7280056035654476,0.25594777068390456,0.4451971302837089,0.8895293548441052,0.6063238704172558,1.0,0.7310305586442026,0.856737097504746,0.6915837724479396,0.32116141873335474,-0.21080709113798815,0.8054859553234177,0.7424911480179968,0.6871737675740055,0.30953689484339814,0.6343368377742198,0.9255350647734167,0.8493617740658255,0.46426697638247594,0.8755297161853663,0.3364223861324665
ss_cos,baron-mouse,0.7042740840498518,0.8374870094649318,0.4453192629296578,0.8960558261145276,0.7516323529068651,0.6726286678498701,0.7470948663026349,0.7468287621835961,0.9081216278793615,0.0,0.2836801499712222,1.0,0.8202896224673906,0.4497776059691808,0.6558692167636018,0.9487672821854283,0.6199266918149591,0.973668708844886,0.6724767171175681,0.4360400514328792,0.8084730646021474,0.6002975650674918,-0.09638593275633645,0.7913914396502996,0.6773961312857275,0.7570859032478824,0.3840971905078316,0.7837568179203135,0.9262384432896758,0.6782400141267273,0.345284547823773,0.4171191275812683,0.5638428234592577
ss_cos,klein,0.5628808092760972,0.932991962347648,0.7851824432715999,0.19119239374116082,0.8428283990256558,0.5475259862404251,0.6133167679420097,0.1654382424457482,0.6290837308613706,0.2904066319981015,0.4050925373986166,1.0,0.7405297803047685,0.8345482365694077,0.7116750486956528,0.6923920850776591,0.47953334223881755,0.0,0.5475270501867736,0.7844985537580963,0.42644970242085606,0.7055661474158842,-0.12832596230669877,0.8779354620151237,0.5477971658989819,0.7274748292934499,0.6193033280577427,0.09024194703600347,0.5593554737148602,0.6825258826006516,0.431067330901038,0.5267771325428706,0.9452174531861548
ss_cos,yan,0.1606432403068676,0.8462754150624461,0.9118034485085958,0.0,0.701980120683392,0.7835592323603989,0.42393116633059225,,0.6734349164844738,0.6802501838360289,0.8439572989791886,0.634910367138687,0.6748158669515018,0.6078597138351113,0.20419537959201403,0.7023518372606875,0.24281219452822067,0.5644760793241407,0.7835504860879918,0.9034917091151576,0.6899977274858686,0.6584310147875198,-1.163562700535469,0.5800185845649524,0.7361606038062463,0.7534342390275358,0.6586372852581578,0.1773118154809526,0.5468953134388496,0.6660435579532813,0.7919169023230956,1.0,0.8060199379621336
ss_cos,deng-rpkms,0.4557425694170669,0.9352595257740705,0.8014889745942314,0.0,0.6956744965110132,0.9315795233501211,0.7763817395094802,0.8478617045276673,1.0,0.3865497081269127,0.42998561727007995,0.786260428924392,0.8468478967381687,0.6092008806550366,0.8212779983202788,0.8071112261290961,0.22859899273547796,0.23477355983703524,0.9315795233501211,0.8554765130832709,0.4396432907562468,0.7727400598023755,-1.1943984845931963,0.7535524386080291,0.8988340575031121,0.9126721962011474,0.5214104633575275,0.11373669064253447,0.6211864723101925,0.935508598516318,0.5743782886709227,0.5912960987025743,0.8046920111886386
ss_cos,deng-reads,0.7368062880508943,0.9303156375053039,0.8593514497091229,0.0,0.5589197802195206,0.9562984524267446,0.4246199662664495,0.8946802243141776,1.0,0.42058327447789856,0.43227209369265707,0.7655395467198809,0.6427891879791817,0.40370568457312267,0.8054107566246896,0.8423576365546438,0.26891970229657797,0.12666331834143127,0.9562984524267446,0.8929192366479627,0.5493109368628176,0.7785637762685914,-1.2554336730537505,0.7699436806028307,0.9384288326222274,0.4240660994348698,0.609869743536705,0.024440696272189973,0.6155704679603292,0.9379223334946102,0.20806719696771125,0.43028985209517073,0.8843266265292671
ss_cos,segerstolpe,0.8014061349181554,0.5546758159592333,0.5021111006706883,0.8942729425848854,0.6504808623572557,0.7018827940240179,0.6044711970346385,0.47310329501736426,0.8627418522992506,0.0,0.22837490405970237,0.709997840784417,0.24850368445407367,0.5450831235755638,0.6363792497347355,0.8598198342531947,0.6186260754617284,1.0,0.7019248588072174,0.12425557327147914,0.8124956050153745,0.459893447193537,-0.16902389579861637,0.6044347686168658,0.7173072171523784,0.6135948950523314,0.3977936796044042,0.5972170369692062,0.8882348032620123,0.6845075143887626,0.5655629792607438,0.3815624817575555,0.4733523707384099
ss_cos,goolam,0.7427098859181074,0.7338792556318707,0.6590261629923836,0.26647318202336695,0.6936157568246433,0.5384148918629067,0.859863622766075,,0.6933232359459656,0.3529658679388241,0.5557705056198387,0.8539516507990758,0.9326743196295635,0.7552409053196173,0.055905265238306384,0.7239934250307116,0.28810573854708876,0.3995454925595314,0.5384155169075192,1.0,0.4621862385427759,0.916410821322372,-0.0559561438697687,0.7286038290983019,0.7702132989742143,0.45583100993833436,0.7450811426665579,0.26523743132166056,0.8915425088465688,0.9550759935490396,0.0,0.7069434580893211,0.5915949750913472
ss_cos,fan,0.4961523294112404,0.9237362348022433,1.0,0.3843477528394919,0.7197848300843626,0.5757183251645496,0.9639980175791486,,0.5777105712435486,0.6748369825254567,0.902922210292557,0.9676145453311483,0.7785671943989672,0.870157599081698,0.0,0.9829575418476832,0.6370131130138731,0.8642236570041119,0.5696772321455008,0.24337768830347983,0.6919214799919217,0.5952338784195605,-0.002710909645119972,0.8068398326487606,0.7405251883217931,0.7566815595619539,0.7832850375081274,0.41598993959076697,0.49269711519988074,0.21646059551420013,0.8643128730063141,0.6059360373922292,
ss_cos,manno_human,0.5923057122468812,0.9368589207000617,0.9380674993203308,0.5249026438031015,0.9590489891355439,0.29914559977079164,0.48738376071546596,0.7199677761177202,0.8243251141770929,0.5200195810602448,0.8750613380037301,0.8992762530438684,0.6281624534908636,0.5848282230837601,0.0,1.0,0.5938773037366916,0.5621358736689102,0.7514450442968561,0.285317780095676,0.7881815177829267,0.5692153506629032,0.17625193345734141,0.8587268235266555,0.9293270824110416,0.7062475473340132,0.773094876441765,0.514718375373574,0.7987123198510733,-0.2275394976842441,0.7199677761177202,0.6066160634491269,0.3575800008395195
ss_cos,manno_mouse,0.2568295317778002,0.6181474603148833,0.9605074525273417,0.5262091696452431,1.0,0.2719885406315581,0.33665737985788996,0.3686054672651471,0.8357609810505271,0.5544405483658038,0.9353214856898977,0.9637154545641181,0.7543957660448741,0.6845205236891476,0.0,0.9518138652067752,0.6482087297698025,0.6816362042468326,0.7686559476063871,0.04078653605875812,0.7338129525627287,0.4556445554937301,0.20988474661545511,0.8739177276090127,0.9983217350308298,0.7098851422377195,0.8507037399486689,0.5340050335303292,0.6554755619111331,-0.35915306231201855,0.7955348050735899,0.46838521728585003,0.5401978430645884
ss_cos,usoskin,0.8348654076542004,0.5853132370287779,0.6244618072707827,0.0,0.7759157248887748,0.27897401581362163,0.23934476224634127,1.0,0.4800643998317036,0.07458823709565723,0.24042252680505083,0.7490388040073426,0.39097073992004544,0.582771117046316,0.21801748846744692,0.741898034952766,0.10212732905360238,0.10589377643871291,0.2789739604651157,0.974854435735357,0.2960211342735385,0.7129610980258018,-0.2620129015522581,0.5730920470561929,0.3737027440221076,0.4987618077965935,0.5018834081875754,0.014562228832678792,0.5389533099375198,0.1473967245307623,0.263803875889831,0.9471494827543743,0.530784423934133
ss_cos,pollen,0.6341522487960082,0.7696809007095665,0.8425992983791651,0.11292363618086843,0.7909009351858256,0.8119742882794849,0.37078785825494814,0.5824646969330115,0.8838362042814673,0.6026393294383537,0.8012060882434969,0.9031915526398787,0.7757962032026344,0.8486545059775061,0.8929415680373984,0.8623970678445293,0.36756209465538264,0.5475639206967451,0.8119715087707973,0.5779989465853765,0.6200302360705736,0.8109942718543136,-1.1333995865969642,0.7502709206286758,0.8371340175384702,0.745281702534565,0.8814278846023904,0.0,0.8138959255718884,0.928303148476006,0.7309915582870737,1.0,
ss_cos,treutlein,0.48972101694864184,0.592474346007416,0.6777761037272931,0.0,0.9810100423422765,0.63191636145009,0.4038226157978124,,0.4360475366773684,0.499612598063143,0.6020519422712962,0.3783846135519213,0.53452707098973,0.9797595190477324,0.32825523510313753,1.0,0.30070705494987526,0.03327218536263817,0.6320744246461656,0.5427083323726746,0.05096630869130335,0.7095677857749749,-0.08220911563694462,0.9884644744905535,0.6339108089590743,0.26257592439092,0.5246436451641953,0.008511545232233193,0.8957900989793439,0.353249265907858,0.26782931252666964,0.7089242027418797,
ss_cos,darmanis,0.4267538395327557,0.6896527054725518,0.6581663688360772,0.0,0.9602967461901342,0.5895679298442532,0.01595274005182347,0.8334703648402763,0.8487786313004945,0.17377094883262423,0.5867368148183943,0.8461494556398124,0.2369053461013529,0.788015362601436,0.3295971663480696,1.0,0.5832015546233394,0.36974456197145855,0.5894309179121914,0.8204058568699439,0.5758498533032733,0.861406044414431,-0.0966840682708913,0.9564915361530446,0.7039127737629983,0.46350087647630356,0.41566503040971214,0.19623998995338815,0.9436962806696145,0.24869187738579418,0.5288170667259707,0.932142941271151,0.7711814482746264
ss_cos,li,0.5319958589027114,0.8336424988586908,0.844433648581158,0.044836839353658856,0.8707141255506782,0.21876691099036202,0.690768860028126,0.8125602124984005,0.924289642651146,0.6000570158124782,0.7988466680085914,1.0,0.5653324513504223,0.9312697496555673,0.6806751076423062,0.9285686522220934,0.3448608618682713,0.33707310065652496,0.7780376933127797,0.8571021778832554,0.5567431425488668,0.8859124427506296,-0.3296436708969269,0.893594486524188,0.8315697075185554,0.8347295848582258,0.8609624518274681,0.0,0.9181593552373831,0.5702396319125508,0.8125029291836509,0.9026222828878947,0.8292362770963084
ss_cos,xin,0.8500719537112873,0.5047618176077895,0.6337619645351021,0.9033836495829349,0.8785213113237235,0.7544118611521642,0.8818007899503751,0.9540241560703603,0.9517011081573128,0.3931301567546654,0.4643633446350432,0.902719782161194,0.7266727369507956,0.4519251087592573,0.4633284984587884,0.998608511921194,0.8146520593464326,0.9201148575033845,0.7544118611521642,0.5665200952333018,0.6885227399249297,0.44028789618899017,-0.019252314867773044,0.9915851830160161,0.7544117594723632,0.7152068243415343,0.4148865838077967,0.5410804902389932,1.0,0.8217954720967746,0.0,0.831692577221996,0.4367195452472573
ss_cos,tasic-rpkms,0.3729722891118446,0.7312030627475438,0.8069274839454578,0.07926250337112499,0.888364620333985,0.7989682560758994,0.4207367717278297,0.0227731055871745,0.845134821685036,0.631621869737823,0.7211294748561721,0.9944604773834493,0.45477886724504385,0.34093382833302605,0.5481686835204517,0.8040808810640749,0.18453548946305387,0.2515978896812757,0.7988901358722141,0.8610996793402804,0.3286865065902713,0.5003298753463667,-0.4199991503706042,0.7284203501489003,0.8112061530739119,0.561052392075593,0.7273925373951341,0.0,0.8049919672199376,0.45738747985437606,0.6447051477784612,1.0,0.5877819993187003
ss_cos,tasic-reads,0.24949595152746815,0.7157512170582574,0.767728855399058,0.15536305934456263,0.8883843152776728,0.7663612250036904,0.4833778903933602,0.10305318914091495,0.8240505321769541,0.5696840035018647,0.7438545515681116,1.0,0.6883282089959264,0.5209112359228533,0.7143028210883602,0.8008584100826337,0.21883477026395262,0.15894465462515014,0.7662121162251455,0.8401428460323833,0.4191417116323978,0.3559970075170881,-0.47959939166699744,0.786964008828448,0.7862369371620086,0.6684887556398564,0.6680289867675219,0.0,0.7966164932109357,0.6094618455220301,0.651413763711705,0.9244800940790967,0.7274227399730556
ss_cos,shekhar,0.8821275220392718,0.12939430186852943,0.022820593202229948,0.18242040899238737,0.8507316154103715,0.0909781683596889,0.13822839997891176,0.36350793850675583,0.1570699230391688,0.13781254392900993,0.0,1.0,0.9638761365779406,0.019615745579502387,0.125667115842789,0.7500034350480407,0.26856733424709006,0.27616467055926763,0.09072449554097255,0.23739805733285033,0.2593853491057894,0.8845949722985974,-0.006385139277647705,0.774024896835736,0.09982119741696557,0.0017155032745256582,,0.3139762620005399,0.5204997753944866,0.3983267883873143,0.006226868741522078,0.17696928529288988,0.14259205078848491
