dataset,count_type,method,dimensions,seconds,memory
TabulaMuris_Tongue_FACS,logcounts,icm,16,62.604326248168945,1235020
TabulaMuris_Tongue_FACS,logcounts,icm,32,155.0251660346985,1252636
TabulaMuris_Tongue_FACS,logcounts,icm,48,286.6529543399811,1269328
TabulaMuris_Tongue_FACS,logcounts,icm,96,888.004643201828,1322632
TabulaMuris_Tongue_FACS,logcounts,pca,8,1.940824270248413,1015560
TabulaMuris_Tongue_FACS,logcounts,pca,2,1.6977877616882324,1025184
TabulaMuris_Tongue_FACS,logcounts,pca,4,1.8189620971679688,1028408
TabulaMuris_Tongue_FACS,logcounts,pca,16,2.362117052078247,1023876
TabulaMuris_Tongue_FACS,logcounts,pca,32,2.6882619857788086,1027184
TabulaMuris_Tongue_FACS,logcounts,pca,48,3.3078553676605225,1036404
TabulaMuris_Tongue_FACS,logcounts,pca,96,4.917551517486572,1039864
TabulaMuris_Tongue_FACS,logcounts,saucie,8,212.39714574813843,1729192
TabulaMuris_Tongue_FACS,logcounts,saucie,2,72.33282399177551,1727696
TabulaMuris_Tongue_FACS,logcounts,saucie,4,38.457372426986694,1708588
TabulaMuris_Tongue_FACS,logcounts,saucie,16,64.12004232406616,1708652
TabulaMuris_Tongue_FACS,logcounts,saucie,32,41.15372014045715,1727560
TabulaMuris_Tongue_FACS,logcounts,saucie,48,62.921807527542114,1708880
TabulaMuris_Tongue_FACS,logcounts,saucie,96,145.55004286766052,1709696
TabulaMuris_Tongue_FACS,logcounts,spca,8,6075.406810045242,1263660
TabulaMuris_Tongue_FACS,logcounts,spca,2,1373.0836770534515,1262752
TabulaMuris_Tongue_FACS,logcounts,spca,4,2382.1553547382355,1257252
TabulaMuris_Tongue_FACS,logcounts,spca,16,14156.704907655716,1263852
TabulaMuris_Tongue_FACS,logcounts,spca,32,24133.241223573685,1262316
TabulaMuris_Tongue_FACS,logcounts,spca,48,32992.67799401283,1257788
TabulaMuris_Tongue_FACS,logcounts,spca,96,60773.94406247139,1485824
TabulaMuris_Tongue_FACS,logcounts,spca-batch,8,248.83206796646118,1042588
TabulaMuris_Tongue_FACS,logcounts,spca-batch,2,195.2098367214203,1029648
TabulaMuris_Tongue_FACS,logcounts,spca-batch,4,238.4384481906891,1022988
TabulaMuris_Tongue_FACS,logcounts,spca-batch,16,234.9901762008667,1048380
TabulaMuris_Tongue_FACS,logcounts,spca-batch,32,255.22986268997192,1043500
TabulaMuris_Tongue_FACS,logcounts,spca-batch,48,232.3560779094696,1071956
TabulaMuris_Tongue_FACS,logcounts,spca-batch,96,280.4175250530243,1096044
TabulaMuris_Tongue_FACS,logcounts,nsnmf,8,78.7579026222229,1465784
TabulaMuris_Tongue_FACS,logcounts,nsnmf,2,75.32717895507812,1457908
TabulaMuris_Tongue_FACS,logcounts,nsnmf,4,74.80597639083862,1460912
TabulaMuris_Tongue_FACS,logcounts,nsnmf,16,75.64264488220215,1471632
TabulaMuris_Tongue_FACS,logcounts,nsnmf,32,77.81868100166321,1485456
TabulaMuris_Tongue_FACS,logcounts,nsnmf,48,80.57409453392029,1500760
TabulaMuris_Tongue_FACS,logcounts,nsnmf,96,95.04911994934082,1520348
TabulaMuris_Tongue_FACS,logcounts,lsnmf,8,1.7364153861999512,808176
TabulaMuris_Tongue_FACS,logcounts,lsnmf,2,1.1516163349151611,790296
TabulaMuris_Tongue_FACS,logcounts,lsnmf,4,2.8800110816955566,804260
TabulaMuris_Tongue_FACS,logcounts,lsnmf,16,1.5067663192749023,814928
TabulaMuris_Tongue_FACS,logcounts,lsnmf,32,11.141546487808228,858076
TabulaMuris_Tongue_FACS,logcounts,lsnmf,48,4.73663592338562,892068
TabulaMuris_Tongue_FACS,logcounts,lsnmf,96,8.069323301315308,959616
TabulaMuris_Tongue_FACS,logcounts,bd,8,17.09266471862793,1226708
TabulaMuris_Tongue_FACS,logcounts,bd,2,12.012009143829346,1222452
TabulaMuris_Tongue_FACS,logcounts,bd,4,12.328331470489502,1219924
TabulaMuris_Tongue_FACS,logcounts,bd,16,21.389946699142456,1231420
TabulaMuris_Tongue_FACS,logcounts,bd,32,38.90096306800842,1248444
TabulaMuris_Tongue_FACS,logcounts,bd,48,62.695725440979004,1260768
TabulaMuris_Tongue_FACS,logcounts,bd,96,162.62286710739136,1236160
TabulaMuris_Tongue_FACS,logcounts,fa,8,15.20036792755127,1020824
TabulaMuris_Tongue_FACS,logcounts,fa,2,8.11039400100708,1019952
TabulaMuris_Tongue_FACS,logcounts,fa,4,9.359117269515991,1026056
TabulaMuris_Tongue_FACS,logcounts,fa,16,23.368324756622314,1036816
TabulaMuris_Tongue_FACS,logcounts,fa,32,29.171785354614258,1048896
TabulaMuris_Tongue_FACS,logcounts,fa,48,66.53831791877747,1061708
TabulaMuris_Tongue_FACS,logcounts,fa,96,110.33907794952393,1094724
TabulaMuris_Tongue_10X,counts,zifa,8,21480.91477370262,29970856
TabulaMuris_Tongue_10X,counts,zifa,2,24842.717473983765,14532272
TabulaMuris_Tongue_10X,counts,zifa,4,23256.98868227005,18988392
TabulaMuris_Tongue_10X,counts,zifa,16,26050.913309574127,56391532
TabulaMuris_Tongue_10X,counts,zifa,32,,91968112
TabulaMuris_Tongue_10X,counts,zifa,48,,110479944
TabulaMuris_Tongue_10X,counts,zifa,96,,56231552
TabulaMuris_Tongue_10X,counts,vasc,8,6022.919574975967,7224408
TabulaMuris_Tongue_10X,counts,vasc,2,6031.475847959518,7100692
TabulaMuris_Tongue_10X,counts,vasc,4,5950.350790023804,7134076
TabulaMuris_Tongue_10X,counts,vasc,16,6048.800241231918,7382752
TabulaMuris_Tongue_10X,counts,vasc,32,6025.550240039825,7615340
TabulaMuris_Tongue_10X,counts,vasc,48,5955.723391056061,7861804
TabulaMuris_Tongue_10X,counts,vasc,96,6132.663645267487,9004716
TabulaMuris_Tongue_10X,counts,sepnmf,8,,2335332
TabulaMuris_Tongue_10X,counts,sepnmf,2,,2335216
TabulaMuris_Tongue_10X,counts,sepnmf,4,,2335328
TabulaMuris_Tongue_10X,counts,sepnmf,16,,2335252
TabulaMuris_Tongue_10X,counts,sepnmf,32,,2335324
TabulaMuris_Tongue_10X,counts,sepnmf,48,,2334984
TabulaMuris_Tongue_10X,counts,sepnmf,96,,2335068
TabulaMuris_Tongue_10X,counts,lle,8,625.6940517425537,7282728
TabulaMuris_Tongue_10X,counts,lle,2,668.7894816398621,7282744
TabulaMuris_Tongue_10X,counts,lle,4,617.1652727127075,7282780
TabulaMuris_Tongue_10X,counts,lle,16,1197.7624526023865,7282988
TabulaMuris_Tongue_10X,counts,lle,32,711.747278213501,7282728
TabulaMuris_Tongue_10X,counts,lle,48,673.5112359523773,7283028
TabulaMuris_Tongue_10X,counts,lle,96,685.7961280345917,7282864
TabulaMuris_Tongue_10X,counts,kpca-cos,8,48.36766695976257,7833872
TabulaMuris_Tongue_10X,counts,kpca-cos,2,58.573535680770874,7830036
TabulaMuris_Tongue_10X,counts,kpca-cos,4,47.60443902015686,7831284
TabulaMuris_Tongue_10X,counts,kpca-cos,16,96.07430815696716,7839496
TabulaMuris_Tongue_10X,counts,kpca-cos,32,95.45138454437256,7835120
TabulaMuris_Tongue_10X,counts,kpca-cos,48,97.36938786506653,7829464
TabulaMuris_Tongue_10X,counts,kpca-cos,96,96.85653877258301,7831772
TabulaMuris_Tongue_10X,counts,grp,8,0.42879748344421387,2335764
TabulaMuris_Tongue_10X,counts,grp,2,0.38672661781311035,2335732
TabulaMuris_Tongue_10X,counts,grp,4,0.39430689811706543,2335832
TabulaMuris_Tongue_10X,counts,grp,16,0.4797070026397705,2335616
TabulaMuris_Tongue_10X,counts,grp,32,0.5098681449890137,2335508
TabulaMuris_Tongue_10X,counts,grp,48,0.8158705234527588,2335792
TabulaMuris_Tongue_10X,counts,grp,96,1.2563738822937012,2335724
TabulaMuris_Tongue_10X,counts,pmf,8,856.2798652648926,8392612
TabulaMuris_Tongue_10X,counts,pmf,2,371.08334851264954,8384424
TabulaMuris_Tongue_10X,counts,pmf,4,585.313437461853,8392516
TabulaMuris_Tongue_10X,counts,pmf,16,1569.429547071457,8401124
TabulaMuris_Tongue_10X,counts,pmf,32,3000.6261415481567,8412788
TabulaMuris_Tongue_10X,counts,pmf,48,4588.70352268219,8434012
TabulaMuris_Tongue_10X,counts,pmf,96,12241.159024477005,8471380
TabulaMuris_Tongue_10X,counts,ipca,8,404.6067898273468,6395768
TabulaMuris_Tongue_10X,counts,ipca,2,404.447744846344,6395836
TabulaMuris_Tongue_10X,counts,ipca,4,405.8713414669037,6395476
TabulaMuris_Tongue_10X,counts,ipca,16,401.15411901474,6396928
TabulaMuris_Tongue_10X,counts,ipca,32,403.8025450706482,6392276
TabulaMuris_Tongue_10X,counts,ipca,48,400.83042645454407,6395556
TabulaMuris_Tongue_10X,counts,ipca,96,401.6559190750122,6394292
TabulaMuris_Tongue_10X,counts,lda,8,746.8856704235077,2217680
TabulaMuris_Tongue_10X,counts,lda,2,568.8433747291565,2217640
TabulaMuris_Tongue_10X,counts,lda,4,569.2247211933136,2217540
TabulaMuris_Tongue_10X,counts,lda,16,1034.484854221344,2217784
TabulaMuris_Tongue_10X,counts,lda,32,1453.3419442176819,2217836
TabulaMuris_Tongue_10X,counts,lda,48,1807.968312740326,2217588
TabulaMuris_Tongue_10X,counts,lda,96,2576.9319410324097,2217856
TabulaMuris_Tongue_10X,counts,kpca-sig,8,46.10902762413025,3811284
TabulaMuris_Tongue_10X,counts,kpca-sig,2,46.246238470077515,3805628
TabulaMuris_Tongue_10X,counts,kpca-sig,4,46.425591230392456,3810564
TabulaMuris_Tongue_10X,counts,kpca-sig,16,123.31582379341125,3805328
TabulaMuris_Tongue_10X,counts,kpca-sig,32,94.2180564403534,3811064
TabulaMuris_Tongue_10X,counts,kpca-sig,48,93.80345487594604,3810664
TabulaMuris_Tongue_10X,counts,kpca-sig,96,115.1728343963623,3805676
TabulaMuris_Tongue_10X,counts,umap,8,68.31830263137817,2863376
TabulaMuris_Tongue_10X,counts,umap,2,67.7429552078247,2858764
TabulaMuris_Tongue_10X,counts,umap,4,68.01099252700806,2561460
TabulaMuris_Tongue_10X,counts,umap,16,79.38646101951599,2780908
TabulaMuris_Tongue_10X,counts,umap,32,109.3153669834137,2335264
TabulaMuris_Tongue_10X,counts,umap,48,123.22378587722778,2849868
TabulaMuris_Tongue_10X,counts,umap,96,178.52197241783142,2600232
TabulaMuris_Tongue_10X,counts,phate,8,455.4605851173401,3442000
TabulaMuris_Tongue_10X,counts,phate,2,79.45584869384766,3442956
TabulaMuris_Tongue_10X,counts,phate,4,164.2722566127777,3434992
TabulaMuris_Tongue_10X,counts,phate,16,456.6689875125885,3442072
TabulaMuris_Tongue_10X,counts,phate,32,484.2435941696167,3434248
TabulaMuris_Tongue_10X,counts,phate,48,498.59819436073303,3437312
TabulaMuris_Tongue_10X,counts,phate,96,551.177234172821,3437988
TabulaMuris_Tongue_10X,counts,fica,8,371.88821291923523,6240712
TabulaMuris_Tongue_10X,counts,fica,2,384.11028027534485,6240708
TabulaMuris_Tongue_10X,counts,fica,4,344.36043643951416,6253060
TabulaMuris_Tongue_10X,counts,fica,16,417.4655394554138,6240300
TabulaMuris_Tongue_10X,counts,fica,32,489.28278732299805,6240800
TabulaMuris_Tongue_10X,counts,fica,48,676.2154324054718,6216540
TabulaMuris_Tongue_10X,counts,fica,96,396.57221150398254,6242072
TabulaMuris_Tongue_10X,counts,isomap,8,684.1879308223724,4031768
TabulaMuris_Tongue_10X,counts,isomap,2,494.0077576637268,4035600
TabulaMuris_Tongue_10X,counts,isomap,4,532.169527053833,4033596
TabulaMuris_Tongue_10X,counts,isomap,16,751.2451133728027,4488312
TabulaMuris_Tongue_10X,counts,isomap,32,695.3246071338654,4479328
TabulaMuris_Tongue_10X,counts,isomap,48,540.4903221130371,4489016
TabulaMuris_Tongue_10X,counts,isomap,96,570.0317106246948,4482984
TabulaMuris_Tongue_10X,counts,tsvd,8,4.736149072647095,2383420
TabulaMuris_Tongue_10X,counts,tsvd,2,4.1107823848724365,2399548
TabulaMuris_Tongue_10X,counts,tsvd,4,4.250359773635864,2407152
TabulaMuris_Tongue_10X,counts,tsvd,16,4.935096979141235,2380720
TabulaMuris_Tongue_10X,counts,tsvd,32,5.938344478607178,2414736
TabulaMuris_Tongue_10X,counts,tsvd,48,7.23284912109375,2413744
TabulaMuris_Tongue_10X,counts,tsvd,96,12.526385307312012,2413204
TabulaMuris_Tongue_10X,counts,vpac,8,813.1336481571198,9254236
TabulaMuris_Tongue_10X,counts,vpac,2,515.1444487571716,9242036
TabulaMuris_Tongue_10X,counts,vpac,4,705.8503890037537,9243820
TabulaMuris_Tongue_10X,counts,vpac,16,1134.4543859958649,9315976
TabulaMuris_Tongue_10X,counts,vpac,32,2169.017003774643,9331360
TabulaMuris_Tongue_10X,counts,vpac,48,3609.1561303138733,9423276
TabulaMuris_Tongue_10X,counts,vpac,96,11775.004251241684,9906656
TabulaMuris_Tongue_10X,counts,kpca-rbf,8,3445.532115459442,3815792
TabulaMuris_Tongue_10X,counts,kpca-rbf,2,184.45824265480042,3805776
TabulaMuris_Tongue_10X,counts,kpca-rbf,4,483.92023253440857,3809608
TabulaMuris_Tongue_10X,counts,kpca-rbf,16,97.15301322937012,3811124
TabulaMuris_Tongue_10X,counts,kpca-rbf,32,108.42501783370972,3815680
TabulaMuris_Tongue_10X,counts,kpca-rbf,48,98.19783926010132,3810560
TabulaMuris_Tongue_10X,counts,kpca-rbf,96,124.65225172042847,3805740
TabulaMuris_Tongue_10X,counts,mctsne,8,3573.916741847992,2726276
TabulaMuris_Tongue_10X,counts,mctsne,2,214.60022115707397,2240360
TabulaMuris_Tongue_10X,counts,mctsne,4,315.1440968513489,2254636
TabulaMuris_Tongue_10X,counts,mctsne,16,,39521804
TabulaMuris_Tongue_10X,counts,mctsne,32,389.7120957374573,2242296
TabulaMuris_Tongue_10X,counts,mctsne,48,345.1804175376892,2329444
TabulaMuris_Tongue_10X,counts,mctsne,96,352.30480194091797,2265800
TabulaMuris_Tongue_10X,counts,nmf,8,212.89146327972412,3269136
TabulaMuris_Tongue_10X,counts,nmf,2,38.397154569625854,3274148
TabulaMuris_Tongue_10X,counts,nmf,4,54.00810933113098,3273776
TabulaMuris_Tongue_10X,counts,nmf,16,118.96476340293884,3287668
TabulaMuris_Tongue_10X,counts,nmf,32,471.84480381011963,3271248
TabulaMuris_Tongue_10X,counts,nmf,48,344.7977840900421,3273200
TabulaMuris_Tongue_10X,counts,nmf,96,684.1817452907562,3288104
TabulaMuris_Tongue_10X,counts,srp,8,0.20572972297668457,2335252
TabulaMuris_Tongue_10X,counts,srp,2,0.18008756637573242,2335344
TabulaMuris_Tongue_10X,counts,srp,4,0.2047724723815918,2335328
TabulaMuris_Tongue_10X,counts,srp,16,0.34625983238220215,2335060
TabulaMuris_Tongue_10X,counts,srp,32,0.2566382884979248,2335260
TabulaMuris_Tongue_10X,counts,srp,48,0.3049130439758301,2335268
TabulaMuris_Tongue_10X,counts,srp,96,0.4452972412109375,2335216
TabulaMuris_Tongue_10X,counts,snmf,8,88.18277716636658,2426188
TabulaMuris_Tongue_10X,counts,snmf,2,54.460405111312866,2388864
TabulaMuris_Tongue_10X,counts,snmf,4,61.42102670669556,2402916
TabulaMuris_Tongue_10X,counts,snmf,16,443.5685942173004,2405704
TabulaMuris_Tongue_10X,counts,snmf,32,1867.7494533061981,2472932
TabulaMuris_Tongue_10X,counts,snmf,48,4073.9666748046875,2513084
TabulaMuris_Tongue_10X,counts,snmf,96,,2539528
TabulaMuris_Tongue_10X,counts,psmf,8,8216.825632572174,4976652
TabulaMuris_Tongue_10X,counts,psmf,2,2107.3207483291626,4909684
TabulaMuris_Tongue_10X,counts,psmf,4,6233.735940694809,4932860
TabulaMuris_Tongue_10X,counts,psmf,16,13273.351161003113,4970040
TabulaMuris_Tongue_10X,counts,psmf,32,42107.747955560684,5041824
TabulaMuris_Tongue_10X,counts,psmf,48,67755.09530544281,5105168
TabulaMuris_Tongue_10X,counts,psmf,96,86175.25932979584,5275064
TabulaMuris_Tongue_10X,counts,kpca-pol,8,49.448726654052734,3810564
TabulaMuris_Tongue_10X,counts,kpca-pol,2,51.4215726852417,3805688
TabulaMuris_Tongue_10X,counts,kpca-pol,4,49.22851848602295,3810560
TabulaMuris_Tongue_10X,counts,kpca-pol,16,98.48765444755554,3810484
TabulaMuris_Tongue_10X,counts,kpca-pol,32,96.55015897750854,3815344
TabulaMuris_Tongue_10X,counts,kpca-pol,48,167.40374040603638,3805452
TabulaMuris_Tongue_10X,counts,kpca-pol,96,98.11657071113586,3809060
TabulaMuris_Tongue_10X,counts,ivis,8,3211.9631204605103,2335120
TabulaMuris_Tongue_10X,counts,ivis,2,9749.024210453033,2334996
TabulaMuris_Tongue_10X,counts,ivis,4,2037.943256855011,2335260
TabulaMuris_Tongue_10X,counts,ivis,16,9394.73408484459,2335216
TabulaMuris_Tongue_10X,counts,ivis,32,2022.8164041042328,2335252
TabulaMuris_Tongue_10X,counts,ivis,48,2948.4521193504333,2335128
TabulaMuris_Tongue_10X,counts,ivis,96,9857.839207410812,2335264
TabulaMuris_Tongue_10X,counts,spectral,8,771.6800525188446,3437044
TabulaMuris_Tongue_10X,counts,spectral,2,612.0746967792511,3437364
TabulaMuris_Tongue_10X,counts,spectral,4,676.6026058197021,3436704
TabulaMuris_Tongue_10X,counts,spectral,16,608.9732899665833,3437532
TabulaMuris_Tongue_10X,counts,spectral,32,804.1300847530365,3437064
TabulaMuris_Tongue_10X,counts,spectral,48,619.1114928722382,3437452
TabulaMuris_Tongue_10X,counts,spectral,96,634.0402464866638,3437316
TabulaMuris_Tongue_10X,counts,nmf2,8,72.84462380409241,3392060
TabulaMuris_Tongue_10X,counts,nmf2,2,73.15567755699158,3388456
TabulaMuris_Tongue_10X,counts,nmf2,4,81.49373507499695,3387524
TabulaMuris_Tongue_10X,counts,nmf2,16,133.2910704612732,3388004
TabulaMuris_Tongue_10X,counts,nmf2,32,83.77101278305054,3402420
TabulaMuris_Tongue_10X,counts,nmf2,48,129.69216752052307,3409252
TabulaMuris_Tongue_10X,counts,nmf2,96,137.3177318572998,3447440
TabulaMuris_Tongue_10X,counts,icm,8,117.37215209007263,4400900
TabulaMuris_Tongue_10X,counts,icm,2,7.938203573226929,4389636
TabulaMuris_Tongue_10X,counts,icm,4,8.204571723937988,4391832
TabulaMuris_Tongue_10X,counts,icm,16,143.16311979293823,4398372
TabulaMuris_Tongue_10X,counts,icm,32,233.38548946380615,4414708
TabulaMuris_Tongue_10X,counts,icm,48,363.0596055984497,4423844
TabulaMuris_Tongue_10X,counts,icm,96,989.4003899097443,4459352
TabulaMuris_Tongue_10X,counts,pca,8,10.654426336288452,3237972
TabulaMuris_Tongue_10X,counts,pca,2,6.504056692123413,3245868
TabulaMuris_Tongue_10X,counts,pca,4,6.90285062789917,3245820
TabulaMuris_Tongue_10X,counts,pca,16,11.580809354782104,3243848
TabulaMuris_Tongue_10X,counts,pca,32,8.484601974487305,3264760
TabulaMuris_Tongue_10X,counts,pca,48,10.080666780471802,3274456
TabulaMuris_Tongue_10X,counts,pca,96,21.898969173431396,3289940
TabulaMuris_Tongue_10X,counts,saucie,8,149.91287684440613,3303740
TabulaMuris_Tongue_10X,counts,saucie,2,157.19640803337097,3286144
TabulaMuris_Tongue_10X,counts,saucie,4,169.80764865875244,3287456
TabulaMuris_Tongue_10X,counts,saucie,16,155.125102519989,3288448
TabulaMuris_Tongue_10X,counts,saucie,32,153.73496651649475,3286796
TabulaMuris_Tongue_10X,counts,saucie,48,272.58554697036743,3289060
TabulaMuris_Tongue_10X,counts,saucie,96,156.26992201805115,3286688
TabulaMuris_Tongue_10X,counts,spca,8,432.4389388561249,6373684
TabulaMuris_Tongue_10X,counts,spca,2,405.2595272064209,6377024
TabulaMuris_Tongue_10X,counts,spca,4,414.61294746398926,6378620
TabulaMuris_Tongue_10X,counts,spca,16,469.98819041252136,6376956
TabulaMuris_Tongue_10X,counts,spca,32,11197.143954277039,6375472
TabulaMuris_Tongue_10X,counts,spca,48,77533.71987938881,6374504
TabulaMuris_Tongue_10X,counts,spca,96,158909.35269618034,6373328
TabulaMuris_Tongue_10X,counts,spca-batch,8,260.9468469619751,3425812
TabulaMuris_Tongue_10X,counts,spca-batch,2,273.5221483707428,3405496
TabulaMuris_Tongue_10X,counts,spca-batch,4,276.8627026081085,3401820
TabulaMuris_Tongue_10X,counts,spca-batch,16,249.9472415447235,3432904
TabulaMuris_Tongue_10X,counts,spca-batch,32,318.24536967277527,3426660
TabulaMuris_Tongue_10X,counts,spca-batch,48,307.7797222137451,3460380
TabulaMuris_Tongue_10X,counts,spca-batch,96,366.2212567329407,3481804
TabulaMuris_Tongue_10X,counts,nsnmf,8,415.2122473716736,5396692
TabulaMuris_Tongue_10X,counts,nsnmf,2,345.2109303474426,5399232
TabulaMuris_Tongue_10X,counts,nsnmf,4,346.575147151947,5395364
TabulaMuris_Tongue_10X,counts,nsnmf,16,347.58625888824463,5408160
TabulaMuris_Tongue_10X,counts,nsnmf,32,355.96134757995605,5427396
TabulaMuris_Tongue_10X,counts,nsnmf,48,370.09729862213135,5451812
TabulaMuris_Tongue_10X,counts,nsnmf,96,410.02188634872437,5503488
TabulaMuris_Tongue_10X,counts,lsnmf,8,1.9802522659301758,2392808
TabulaMuris_Tongue_10X,counts,lsnmf,2,3.7674200534820557,2375268
TabulaMuris_Tongue_10X,counts,lsnmf,4,3.2275171279907227,2377280
TabulaMuris_Tongue_10X,counts,lsnmf,16,1.811112403869629,2397788
TabulaMuris_Tongue_10X,counts,lsnmf,32,2.378422260284424,2414560
TabulaMuris_Tongue_10X,counts,lsnmf,48,2.5302376747131348,2442568
TabulaMuris_Tongue_10X,counts,lsnmf,96,3.786336660385132,2504424
TabulaMuris_Tongue_10X,counts,bd,8,53.46066880226135,4396904
TabulaMuris_Tongue_10X,counts,bd,2,55.9458544254303,4394956
TabulaMuris_Tongue_10X,counts,bd,4,49.543360233306885,4394844
TabulaMuris_Tongue_10X,counts,bd,16,164.71688222885132,4393960
TabulaMuris_Tongue_10X,counts,bd,32,200.73181796073914,4393836
TabulaMuris_Tongue_10X,counts,bd,48,250.8647017478943,4396876
TabulaMuris_Tongue_10X,counts,bd,96,458.9245991706848,4411340
TabulaMuris_Tongue_10X,counts,fa,8,69.11299228668213,3243808
TabulaMuris_Tongue_10X,counts,fa,2,51.02131199836731,3239584
TabulaMuris_Tongue_10X,counts,fa,4,40.87873148918152,3243200
TabulaMuris_Tongue_10X,counts,fa,16,68.52950477600098,3258624
TabulaMuris_Tongue_10X,counts,fa,32,107.35657691955566,3263044
TabulaMuris_Tongue_10X,counts,fa,48,91.95702505111694,3292572
TabulaMuris_Tongue_10X,counts,fa,96,283.02432918548584,3333100
TabulaMuris_Tongue_10X,logcounts,zifa,8,61246.720086336136,30098148
TabulaMuris_Tongue_10X,logcounts,zifa,2,42174.41281723976,14656888
TabulaMuris_Tongue_10X,logcounts,zifa,4,49463.07536530495,19117052
TabulaMuris_Tongue_10X,logcounts,zifa,16,,56502460
TabulaMuris_Tongue_10X,logcounts,zifa,32,,92019972
TabulaMuris_Tongue_10X,logcounts,zifa,48,,56571360
TabulaMuris_Tongue_10X,logcounts,zifa,96,,108775368
TabulaMuris_Tongue_10X,logcounts,vasc,8,7611.229739904404,7183040
TabulaMuris_Tongue_10X,logcounts,vasc,2,7686.093636274338,7075676
TabulaMuris_Tongue_10X,logcounts,vasc,4,7513.665467262268,7098564
TabulaMuris_Tongue_10X,logcounts,vasc,16,7640.568040847778,7343080
TabulaMuris_Tongue_10X,logcounts,vasc,32,7614.7183573246,7571872
TabulaMuris_Tongue_10X,logcounts,vasc,48,7637.0640189647675,7846632
TabulaMuris_Tongue_10X,logcounts,vasc,96,7547.871429681778,8951576
TabulaMuris_Tongue_10X,logcounts,sepnmf,8,,2335348
TabulaMuris_Tongue_10X,logcounts,sepnmf,2,,2335344
TabulaMuris_Tongue_10X,logcounts,sepnmf,4,,2335220
TabulaMuris_Tongue_10X,logcounts,sepnmf,16,,2335272
TabulaMuris_Tongue_10X,logcounts,sepnmf,32,,2335180
TabulaMuris_Tongue_10X,logcounts,sepnmf,48,,2335124
TabulaMuris_Tongue_10X,logcounts,sepnmf,96,,2335332
TabulaMuris_Tongue_10X,logcounts,lle,8,631.5460531711578,7282636
TabulaMuris_Tongue_10X,logcounts,lle,2,824.0873494148254,7282720
TabulaMuris_Tongue_10X,logcounts,lle,4,631.4026145935059,7282724
TabulaMuris_Tongue_10X,logcounts,lle,16,860.6657373905182,7282736
TabulaMuris_Tongue_10X,logcounts,lle,32,887.5465567111969,7282748
TabulaMuris_Tongue_10X,logcounts,lle,48,681.8222930431366,7282936
TabulaMuris_Tongue_10X,logcounts,lle,96,860.0406982898712,7283012
TabulaMuris_Tongue_10X,logcounts,kpca-cos,8,48.43001580238342,7832956
TabulaMuris_Tongue_10X,logcounts,kpca-cos,2,47.364943742752075,7829496
TabulaMuris_Tongue_10X,logcounts,kpca-cos,4,47.57534408569336,7833820
TabulaMuris_Tongue_10X,logcounts,kpca-cos,16,96.23796820640564,7834620
TabulaMuris_Tongue_10X,logcounts,kpca-cos,32,95.37344312667847,7834452
TabulaMuris_Tongue_10X,logcounts,kpca-cos,48,96.06005525588989,7834320
TabulaMuris_Tongue_10X,logcounts,kpca-cos,96,106.95505452156067,7829392
TabulaMuris_Tongue_10X,logcounts,grp,8,0.5524375438690186,2335688
TabulaMuris_Tongue_10X,logcounts,grp,2,0.42612218856811523,2335636
TabulaMuris_Tongue_10X,logcounts,grp,4,0.3951849937438965,2335688
TabulaMuris_Tongue_10X,logcounts,grp,16,0.6719863414764404,2335776
TabulaMuris_Tongue_10X,logcounts,grp,32,0.5395700931549072,2335676
TabulaMuris_Tongue_10X,logcounts,grp,48,0.6020693778991699,2335428
TabulaMuris_Tongue_10X,logcounts,grp,96,0.9365904331207275,2335660
TabulaMuris_Tongue_10X,logcounts,pmf,8,1033.8479053974152,8392084
TabulaMuris_Tongue_10X,logcounts,pmf,2,328.5940866470337,8382448
TabulaMuris_Tongue_10X,logcounts,pmf,4,504.1837685108185,8390420
TabulaMuris_Tongue_10X,logcounts,pmf,16,1578.9847300052643,8401056
TabulaMuris_Tongue_10X,logcounts,pmf,32,2991.7512805461884,8411816
TabulaMuris_Tongue_10X,logcounts,pmf,48,4431.052313327789,8423028
TabulaMuris_Tongue_10X,logcounts,pmf,96,8751.557586669922,8467672
TabulaMuris_Tongue_10X,logcounts,ipca,8,411.18554306030273,6457512
TabulaMuris_Tongue_10X,logcounts,ipca,2,405.3559980392456,6457880
TabulaMuris_Tongue_10X,logcounts,ipca,4,405.7275094985962,6457432
TabulaMuris_Tongue_10X,logcounts,ipca,16,405.40967559814453,6453420
TabulaMuris_Tongue_10X,logcounts,ipca,32,405.32005047798157,6452900
TabulaMuris_Tongue_10X,logcounts,ipca,48,404.84906816482544,6457792
TabulaMuris_Tongue_10X,logcounts,ipca,96,411.9739348888397,6455804
TabulaMuris_Tongue_10X,logcounts,lda,8,734.7320942878723,2217896
TabulaMuris_Tongue_10X,logcounts,lda,2,597.6567151546478,2217868
TabulaMuris_Tongue_10X,logcounts,lda,4,664.8887331485748,2217868
TabulaMuris_Tongue_10X,logcounts,lda,16,1085.4279494285583,2217840
TabulaMuris_Tongue_10X,logcounts,lda,32,1593.552577495575,2217860
TabulaMuris_Tongue_10X,logcounts,lda,48,1671.077194929123,2217732
TabulaMuris_Tongue_10X,logcounts,lda,96,2977.91402387619,2217804
TabulaMuris_Tongue_10X,logcounts,kpca-sig,8,48.73602843284607,3815632
