,metric,eps,minpts,nclust,percnoise,time,ari,nnari,nmi,nnnmi,ss,nnss,vrc,nnvrc,dbs,nndbs,dataset,method,count_type,dimensions,loss_criteria
270,euclidean,70635.89290021315,133,1,0.7703091301222142,0.04676675796508789,0.4651847275917788,0.3449777576876669,0.3984664407509055,0.4884573197798496,-0.10066981,0.6001741999999999,80.68074681812148,1005.0793645509027,2.342512536135648,0.5434365164829628,TabulaMuris_Kidney_10X,isomap,counts,8,ari
163,euclidean,12222.87902563615,25,1,0.97196261682243,0.01960468292236328,0.04123274236195314,1.0,0.0670561739315625,1.0,-0.28224263,0.9559441999999999,12.461926300765496,14099.83493703314,1.5651770209188811,0.06041706352910274,TabulaMuris_Kidney_10X,isomap,counts,8,nnari
816,euclidean,49999.20816078239,12,5,0.15708123652048886,0.039031267166137695,0.31373872450898826,0.4619792052065472,0.5074737093783341,0.6099679089391313,0.28578126,0.38370758,815.2197360420586,1504.809621792648,1.256047695384644,0.6867850618847773,TabulaMuris_Kidney_10X,isomap,counts,8,nmi
163,euclidean,12222.87902563615,25,1,0.97196261682243,0.01960468292236328,0.04123274236195314,1.0,0.0670561739315625,1.0,-0.28224263,0.9559441999999999,12.461926300765496,14099.83493703314,1.5651770209188811,0.06041706352910274,TabulaMuris_Kidney_10X,isomap,counts,8,nnnmi
5,euclidean,461436.0987993279,5,1,0.0003594536304816679,0.07278609275817871,0.01806093795503676,0.016661909620641402,0.03553290384970489,0.03019446393385405,0.8277018,0.9090761,1040.3878108877059,2034.6742192296506,0.11382458401855355,0.07804127578095234,TabulaMuris_Kidney_10X,isomap,counts,2,ss
900,euclidean,6.7480097217330455,14,1,0.9841840402588066,0.016223669052124023,-0.023376625646810426,0.0,0.009641259032642268,0.0,-0.2929664,0.9938858,21.878228850077782,398105.23874070094,1.0456517637636746,0.007994995857514309,TabulaMuris_Kidney_10X,isomap,logcounts,8,nnss
383,euclidean,21866.00391077925,11,3,0.037383177570093455,0.02345752716064453,0.05902410318006969,0.08048066890264945,0.2342437257213849,0.24466391841329985,0.46746716,0.49795797,2156.601868276937,4127.022273653219,1.103960572560303,0.4062213807699617,TabulaMuris_Kidney_10X,isomap,counts,2,vrc
1356,euclidean,0.5374441208470231,5,6,0.9834651329978432,0.009296894073486328,0.018568216632633684,0.32624097664070195,0.03777192897239221,0.6094587218013655,-0.4826428,0.79189897,2.2687958276099263,3021562.393874987,1.7291106065933273,0.2538686329442453,TabulaMuris_Kidney_10X,isomap,logcounts,2,nnvrc
5,euclidean,461436.0987993279,5,1,0.0003594536304816679,0.07278609275817871,0.01806093795503676,0.016661909620641402,0.03553290384970489,0.03019446393385405,0.8277018,0.9090761,1040.3878108877059,2034.6742192296506,0.11382458401855355,0.07804127578095234,TabulaMuris_Kidney_10X,isomap,counts,2,dbs
900,euclidean,6.7480097217330455,14,1,0.9841840402588066,0.016223669052124023,-0.023376625646810426,0.0,0.009641259032642268,0.0,-0.2929664,0.9938858,21.878228850077782,398105.23874070094,1.0456517637636746,0.007994995857514309,TabulaMuris_Kidney_10X,isomap,logcounts,8,nndbs
1699,euclidean,16.149610748726936,8,10,0.004672897196261682,0.05669069290161133,0.5101939268923874,0.5089336654950913,0.7185403423523686,0.7252103819178448,0.58561426,0.59240216,3581.2140993306884,4063.427222076486,0.8942734722570376,0.4911797627114188,TabulaMuris_Kidney_10X,phate,logcounts,16,ari
2,euclidean,1.6857407236994535,29,1,0.9701653486700216,0.14155983924865725,0.010776408777655887,1.0,0.05029575783447116,1.0,-0.22194770000000003,0.9231759,14.946706206253685,5487.5994686289805,1.4897385568121069,0.10856131878802433,TabulaMuris_Kidney_10X,phate,counts,96,nnari
1699,euclidean,16.149610748726936,8,10,0.004672897196261682,0.05669069290161133,0.5101939268923874,0.5089336654950913,0.7185403423523686,0.7252103819178448,0.58561426,0.59240216,3581.2140993306884,4063.427222076486,0.8942734722570376,0.4911797627114188,TabulaMuris_Kidney_10X,phate,logcounts,16,nmi
2,euclidean,1.6857407236994535,29,1,0.9701653486700216,0.14155983924865725,0.010776408777655887,1.0,0.05029575783447116,1.0,-0.22194770000000003,0.9231759,14.946706206253685,5487.5994686289805,1.4897385568121069,0.10856131878802433,TabulaMuris_Kidney_10X,phate,counts,96,nnnmi
972,euclidean,32.802622980731314,5,1,0.0,0.06597089767456055,-0.003816948367410121,-0.003816948367410121,0.001618879522703031,0.001618879522703031,0.8560904,0.8560904,510.6769145190073,510.6769167916893,0.13987887593845802,0.13987887593845802,TabulaMuris_Kidney_10X,phate,counts,2,ss
1345,euclidean,0.4490447242196135,6,1,0.9942487419122932,0.038362979888916016,0.006680371241369953,1.0,0.021475885649747183,1.0,-0.30827972,0.9985011999999999,14.127318729879295,2669390.267012804,0.8132052387902732,0.002092791328671916,TabulaMuris_Kidney_10X,phate,logcounts,32,nnss
1539,euclidean,60.8368056960711,346,2,0.08087706685837527,0.038907766342163086,0.4578539162029601,0.393249210211614,0.6045913865022471,0.5099717235495687,0.69372374,0.76698786,9152.188674391318,14489.336199957816,0.5181080364671516,0.3878726559028669,TabulaMuris_Kidney_10X,phate,logcounts,4,vrc
1999,euclidean,0.2837881140190085,6,4,0.988138030194105,0.010585308074951172,0.018640379125106132,0.576440387906446,0.04389923022842943,0.7875109824329912,-0.5265495,0.9955369000000001,14.616361879245856,5201717.996843112,0.9361329858414058,0.005987789644324797,TabulaMuris_Kidney_10X,phate,logcounts,2,nnvrc
972,euclidean,32.802622980731314,5,1,0.0,0.06597089767456055,-0.003816948367410121,-0.003816948367410121,0.001618879522703031,0.001618879522703031,0.8560904,0.8560904,510.6769145190073,510.6769167916893,0.13987887593845802,0.13987887593845802,TabulaMuris_Kidney_10X,phate,counts,2,dbs
1345,euclidean,0.4490447242196135,6,1,0.9942487419122932,0.038362979888916016,0.006680371241369953,1.0,0.021475885649747183,1.0,-0.30827972,0.9985011999999999,14.127318729879295,2669390.267012804,0.8132052387902732,0.002092791328671916,TabulaMuris_Kidney_10X,phate,logcounts,32,nndbs
928,euclidean,1.9621090738917624,16,6,0.103882099209202,0.37944650650024414,0.9360788974701058,0.9878829028669828,0.8210182705364345,0.975273032751548,0.17692256,0.22754371,145.51519467110026,202.7738996298051,2.0788218359481294,1.1420633477138722,TabulaMuris_Kidney_10X,nmf,logcounts,32,ari
1520,euclidean,16.235003855328017,10,1,0.9834651329978432,0.8927814960479736,0.009220950753450023,1.0,0.031260222021769236,1.0,-0.23920499,0.74681914,15.019615878184126,322.7622779367856,1.8764475462875032,0.3612712023012633,TabulaMuris_Kidney_10X,nmf,counts,96,nnari
928,euclidean,1.9621090738917624,16,6,0.103882099209202,0.37944650650024414,0.9360788974701058,0.9878829028669828,0.8210182705364345,0.975273032751548,0.17692256,0.22754371,145.51519467110026,202.7738996298051,2.0788218359481294,1.1420633477138722,TabulaMuris_Kidney_10X,nmf,logcounts,32,nmi
951,euclidean,1.0082731697298957,31,2,0.8788641265276779,0.31368422508239746,-0.019032254683654527,1.0,0.13345872122535968,1.0000000000000002,-0.14505348,0.5764913,43.620317402379435,357.5730308752532,1.8960599865176957,0.5604829478464008,TabulaMuris_Kidney_10X,nmf,logcounts,32,nnnmi
57,euclidean,16.612720703412705,5,1,0.007189072609633356,0.07583999633789062,-0.013451334359107291,-0.002743659825383228,0.00561830783255221,0.0011732233034501664,0.7449724,0.8498450999999999,258.47311076703375,321.43689855710574,0.9865207012454148,0.14092069582613914,TabulaMuris_Kidney_10X,nmf,counts,2,ss
241,euclidean,0.17623583706642296,6,1,0.9946081955427751,0.09162259101867676,0.0025841366760483773,1.0,0.012145301763064414,1.0,-0.20080347,0.9570042,7.0196873778892845,3521.3851375140543,1.1849640889056738,0.05486179565087335,TabulaMuris_Kidney_10X,nmf,logcounts,16,nnss
597,euclidean,0.6121030056184129,389,2,0.03558590941768512,0.038776636123657234,0.4109092763117397,0.3945251012276229,0.474565239276661,0.4871767531804024,0.60599136,0.6440563,7202.724713555647,10633.598217889994,0.8082247019729286,0.5021856241072692,TabulaMuris_Kidney_10X,nmf,logcounts,2,vrc
1953,euclidean,0.002379898676445048,5,21,0.9514737598849748,0.009381771087646484,-0.025555654669657545,0.036832360213768615,0.0463828530744344,0.2988775312989578,-0.5219063,0.90484184,7.0519236968681325,4284973.600359274,0.8648195246283956,0.10821949244647024,TabulaMuris_Kidney_10X,nmf,logcounts,2,nnvrc
44,euclidean,24.905994053559013,5,1,0.0014378145219266715,0.052971601486206055,-0.0059898224989198045,-0.0038203248190466646,0.002522451986434844,0.0016224611207060694,0.70877737,0.8373918,215.4792113532053,375.4418524608208,0.4599842141123182,0.17403010197059898,TabulaMuris_Kidney_10X,nmf,counts,2,dbs
241,euclidean,0.17623583706642296,6,1,0.9946081955427751,0.09162259101867676,0.0025841366760483773,1.0,0.012145301763064414,1.0,-0.20080347,0.9570042,7.0196873778892845,3521.3851375140543,1.1849640889056738,0.05486179565087335,TabulaMuris_Kidney_10X,nmf,logcounts,16,nndbs
1602,euclidean,0.012498019439814344,154,1,0.7947519769949677,0.062259674072265625,0.6585163350330456,0.5382945829734516,0.561856506984353,0.5685653035072207,0.0756244,0.95303327,179.114672677395,37601.53212556888,1.2991912170490891,0.058644523275554764,TabulaMuris_Kidney_10X,lle,counts,16,ari
26,euclidean,0.004423561218566321,9,1,0.9895758447160315,0.12463998794555665,0.007345038115895731,1.0,0.03292041114886877,1.0,-0.044780966,0.9915255,19.217971320165105,101132.63218739137,0.9492056757843512,0.010015956223183329,TabulaMuris_Kidney_10X,lle,counts,96,nnari
1597,euclidean,0.019382478772689383,7,15,0.037023723939611786,0.10985565185546876,0.4517933608002134,0.4517380801365529,0.6018277385773217,0.6377233790127841,0.25208253,0.28297776,169.48904208848296,206.8563578031467,1.547097797607556,0.8800330800300605,TabulaMuris_Kidney_10X,lle,logcounts,16,nmi
26,euclidean,0.004423561218566321,9,1,0.9895758447160315,0.12463998794555665,0.007345038115895731,1.0,0.03292041114886877,1.0,-0.044780966,0.9915255,19.217971320165105,101132.63218739137,0.9492056757843512,0.010015956223183329,TabulaMuris_Kidney_10X,lle,counts,96,nnnmi
634,euclidean,0.011265139160880271,44,2,0.0100647016534867,0.047592878341674805,0.20660489698047352,0.182702373981014,0.1975475487187392,0.17759602881122727,0.96005887,0.9667798000000001,9700.91899028962,21374.4609112296,0.4318864277175756,0.3573758246149183,TabulaMuris_Kidney_10X,lle,logcounts,2,ss
594,euclidean,8.470221963653635e-05,34,1,0.09417685118619698,0.048666954040527344,0.33249002203201,0.07923109538631577,0.22276304601217936,0.10855751521922084,0.8439773000000002,0.99988586,1000.3044391881393,2779613368.182117,2.0506006655716518,0.00016565968151306882,TabulaMuris_Kidney_10X,lle,logcounts,2,nnss
1476,euclidean,0.013276349484191185,45,1,0.0100647016534867,0.05180621147155762,0.2032011027251502,0.17898127660954868,0.1612692118503922,0.13834152226123825,0.9560270000000001,0.96256584,11562.927663909526,19368.554514921492,0.4518828927080729,0.2539186307261465,TabulaMuris_Kidney_10X,lle,logcounts,2,vrc
140,euclidean,1.6011434205517505e-05,7,3,0.08087706685837527,0.05686497688293458,0.3376283962850557,0.13948899291904565,0.2404024894695303,0.15810793339669565,0.8593575999999999,0.99988234,1271.0748459685374,7101277353.860665,1.0654334478260443,0.00023895158859113525,TabulaMuris_Kidney_10X,lle,logcounts,2,nnvrc
1577,euclidean,0.019690117450526224,5,1,0.0007189072609633358,0.0518186092376709,0.01953177954982431,0.017104773767061047,0.02514594799867746,0.021942826029754173,0.9487537,0.9632196,1979.1535136881946,3669.448441673961,0.13901814944293314,0.06424959409477643,TabulaMuris_Kidney_10X,lle,logcounts,2,dbs
594,euclidean,8.470221963653635e-05,34,1,0.09417685118619698,0.048666954040527344,0.33249002203201,0.07923109538631577,0.22276304601217936,0.10855751521922084,0.8439773000000002,0.99988586,1000.3044391881393,2779613368.182117,2.0506006655716518,0.00016565968151306882,TabulaMuris_Kidney_10X,lle,logcounts,2,nndbs
194,euclidean,0.049333849098903586,35,4,0.10783608914450037,0.23561739921569824,0.9156153882441754,0.9731428726192431,0.7805067101505831,0.9226451916826972,0.13840781,0.17678308,155.01533135274892,201.34425463478325,2.2256890021546107,1.4044980133155955,TabulaMuris_Kidney_10X,fica,logcounts,16,ari
14,euclidean,0.09836896637897752,7,1,0.8554996405463695,1.230443000793457,-0.12592160705923267,1.0,0.08269060719976269,1.0,-0.15781298,0.18929055,7.2320122247551915,15.339165458896787,6.468625112177504,1.4406197133493794,TabulaMuris_Kidney_10X,fica,counts,96,nnari
1446,euclidean,0.027619282942652115,17,3,0.014378145219266713,0.11293554306030272,0.8964993475004436,0.9095132681535042,0.8211207998073982,0.8586353326089953,0.24956648,0.26062787,340.7903801066982,447.89319722898813,1.7314815643101646,1.2065075594223216,TabulaMuris_Kidney_10X,fica,logcounts,8,nmi
1851,euclidean,0.10097112553794776,27,2,0.501078360891445,0.6517219543457031,0.20518715940233956,1.0,0.3545164671619183,1.0000000000000002,-0.037499115,0.09054411,32.27213940946421,52.05095063931032,5.457749306311573,2.1584343699440933,TabulaMuris_Kidney_10X,fica,logcounts,48,nnnmi
394,euclidean,0.02235077089390268,7,1,0.002156721782890007,0.05193901062011719,-0.0070700642477899015,-0.0038220138325082546,0.0029707771176334372,0.0016242574145087492,0.7586581,0.8208788,211.0000446295483,306.15858832781413,0.5713655329468351,0.1870311008977429,TabulaMuris_Kidney_10X,fica,counts,2,ss
911,euclidean,0.0014525523242869833,8,1,0.9928109273903668,0.014094591140747069,0.0024001212528536853,0.9262504158811136,0.01228566390456695,0.8993085435025356,-0.2256257,0.97531307,10.326829559762501,14097.363497957067,1.0362011065480892,0.032177288273104385,TabulaMuris_Kidney_10X,fica,logcounts,4,nnss
66,euclidean,0.013376458219438031,39,3,0.04852624011502516,0.052669763565063484,0.4725292689843354,0.4570360103226856,0.5961957168550479,0.632946329086902,0.53054005,0.56735724,1696.3903007746198,2454.870422030198,1.0407512164017527,0.6604663101217911,TabulaMuris_Kidney_10X,fica,logcounts,4,vrc
1447,euclidean,0.0003204474826386467,5,15,0.9672897196261684,0.00978708267211914,-0.03997958387250505,0.013297195037654171,0.022450189342169868,0.1432573661919998,-0.7167249,0.8636613000000001,3.8185507427307552,36992.74810085854,1.9867410428217183,0.16665528628727128,TabulaMuris_Kidney_10X,fica,logcounts,2,nnvrc
1625,euclidean,0.02876176853440631,7,1,0.0014378145219266715,0.06409549713134766,-0.0059898224989198045,-0.0038203248190466646,0.002522451986434844,0.0016224611207060694,0.7537799,0.819794,194.57969437614162,300.54305903827606,0.38906987274427024,0.187651414897965,TabulaMuris_Kidney_10X,fica,counts,2,dbs
911,euclidean,0.0014525523242869833,8,1,0.9928109273903668,0.014094591140747069,0.0024001212528536853,0.9262504158811136,0.01228566390456695,0.8993085435025356,-0.2256257,0.97531307,10.326829559762501,14097.363497957067,1.0362011065480892,0.032177288273104385,TabulaMuris_Kidney_10X,fica,logcounts,4,nndbs
198,euclidean,2.902782056696295,73,1,0.02516175413371675,0.027932167053222656,0.7746665650936349,0.7780512964745289,0.5931668376110133,0.6223952003144769,0.36186248,0.5453602,2055.9432014412364,3992.8152714022253,0.9695727715770291,0.4839005642238844,TabulaMuris_Kidney_10X,bd,logcounts,2,ari
207,euclidean,1307916111.0226672,8,1,0.992451473759885,0.013884782791137695,0.02408527822298344,1.0,0.02994106402819094,1.0,-0.39671224,0.9923069999999999,8.934282375296101,130506.9424138504,1.0758749432243249,0.0102023224367076,TabulaMuris_Kidney_10X,bd,counts,4,nnari
344,euclidean,3.4989517129245984,62,1,0.003235082674335011,0.031816720962524414,0.7677453807335978,0.7673192423667716,0.6081849353902047,0.6111670502696551,0.40237114,0.5343555999999999,2016.7294683559348,4025.929957580396,1.1663813504449043,0.5107613308333736,TabulaMuris_Kidney_10X,bd,logcounts,2,nmi
207,euclidean,1307916111.0226672,8,1,0.992451473759885,0.013884782791137695,0.02408527822298344,1.0,0.02994106402819094,1.0,-0.39671224,0.9923069999999999,8.934282375296101,130506.9424138504,1.0758749432243249,0.0102023224367076,TabulaMuris_Kidney_10X,bd,counts,4,nnnmi
803,euclidean,88267555794.32285,10,1,0.01509705248023005,0.5854432582855225,-0.006401422012038784,-0.0008455770924601473,0.01562884452168524,0.004926082985439334,0.7028788,0.7216085,157.2594066879177,237.4765173311541,1.8752697819081987,0.3106457323665453,TabulaMuris_Kidney_10X,bd,counts,48,ss
207,euclidean,1307916111.0226672,8,1,0.992451473759885,0.013884782791137695,0.02408527822298344,1.0,0.02994106402819094,1.0,-0.39671224,0.9923069999999999,8.934282375296101,130506.9424138504,1.0758749432243249,0.0102023224367076,TabulaMuris_Kidney_10X,bd,counts,4,nnss
253,euclidean,291772.5361958501,71,1,0.0794392523364486,0.2562360763549805,-0.025681988326211363,0.018840054033896474,0.20895145052109848,0.21752148785288208,0.62134224,0.8112609000000001,9440.356828591372,21456.95059921632,0.8034159211697297,0.30435110773019525,TabulaMuris_Kidney_10X,bd,logcounts,48,vrc
457,euclidean,27538441.96853352,5,9,0.9665708123652048,0.010896921157836914,0.05439157855961069,0.12330976427665287,0.05050033439788683,0.3513981102183361,-0.4485652,0.84755534,8.466744776734362,1690891.3395415426,1.0311259108363755,0.1164228799371706,TabulaMuris_Kidney_10X,bd,counts,2,nnvrc
1380,euclidean,40937.35389558065,6,1,0.0014378145219266715,0.02319478988647461,0.01597662804352696,0.014501472932068306,0.018281139070542973,0.015768239777066147,0.6733975,0.6743951,132.72501534676172,173.78426432800782,0.3549138116854881,0.2432505994645292,TabulaMuris_Kidney_10X,bd,logcounts,4,dbs
1220,euclidean,109530945.56213386,13,1,0.9705248023005032,0.00940704345703125,0.060950109753303165,0.08992562355521068,0.04198856187609167,0.16840202258535358,-0.27867684,0.9917758,42.06622333589628,232462.0261841961,0.8772924415524121,0.010144716382328807,TabulaMuris_Kidney_10X,bd,counts,2,nndbs
902,euclidean,34512.57766710137,179,1,0.7875629043853343,0.9300384521484376,0.32498380233726776,0.4227401059268425,0.28285617277178793,0.4839946058943058,-0.16460629999999998,0.34839106,49.16337039405136,367.0803031200143,2.963349442931696,1.0938358291058303,TabulaMuris_Kidney_10X,grp,counts,96,ari
513,euclidean,160.78042394438174,5,1,0.9823867721063982,0.6825103759765625,-0.014603076083866757,0.9706981611601136,0.020891355291669262,0.8301452216050413,-0.113905996,0.04480211,4.197026913017031,2.835378543481525,3.8432985039474112,2.442100994248875,TabulaMuris_Kidney_10X,grp,logcounts,48,nnari
1218,euclidean,30306.450823468913,40,3,0.40402588066139467,0.8526408672332764,0.2170659494353376,0.6288024322183893,0.3642254140507169,0.667113708207829,0.0024701317,0.23160861,149.98903279705985,454.8510856016715,2.4360763154017167,1.247989817731258,TabulaMuris_Kidney_10X,grp,counts,96,nmi
513,euclidean,160.78042394438174,5,1,0.9823867721063982,0.6825103759765625,-0.014603076083866757,0.9706981611601136,0.020891355291669262,0.8301452216050413,-0.113905996,0.04480211,4.197026913017031,2.835378543481525,3.8432985039474112,2.442100994248875,TabulaMuris_Kidney_10X,grp,logcounts,48,nnnmi
340,euclidean,96458.08660851503,8,1,0.0010783608914450037,0.1835463047027588,0.00021499943560936296,-0.0038233510701613563,0.009049160125060277,0.0016219178111653045,0.80616456,0.81589985,199.7362240805777,339.7858756716958,1.116887078614998,0.18926252519650236,TabulaMuris_Kidney_10X,grp,counts,8,ss
1644,euclidean,44480.29257646499,5,1,0.012580877066858377,0.10837817192077637,-0.00843461643487118,-0.002759476913772651,0.007823077086255577,0.0011813493143440056,0.64210725,0.8289489999999999,142.51726725010275,286.2514750815808,2.4677888880956,0.16203943089474793,TabulaMuris_Kidney_10X,grp,counts,8,nnss
598,euclidean,22933.7149491944,56,1,0.1250898634076204,0.03214693069458008,0.0761985866176202,0.14275605720425955,0.16166451623213315,0.2030288896961685,0.44420594,0.55313337,471.09513863557993,799.2531413228922,1.3398678418082512,0.4356546503058284,TabulaMuris_Kidney_10X,grp,counts,2,vrc
434,euclidean,4.543679750284566,5,25,0.945722501797268,0.011237859725952148,0.001532954985542311,-0.0018137707655105442,0.03319440203413632,0.19721617705629366,-0.650309,0.75324607,1.8630374603371216,5595.143747755827,2.6398535231309466,0.31067286973273905,TabulaMuris_Kidney_10X,grp,logcounts,2,nnvrc
81,euclidean,77995.95300983675,7,1,0.003594536304816678,0.06693315505981445,-0.003058221604314024,-0.0032853680305811607,0.006570580489701344,0.0013979585010536757,0.8024167,0.8116368,258.2876328068578,236.69631328040632,0.6567086110240766,0.16831067966020075,TabulaMuris_Kidney_10X,grp,counts,2,dbs
990,euclidean,43629.34571051002,5,1,0.006829618979151689,0.05168437957763672,-0.007354869928425181,-0.0027458814076678933,0.0069708933261583604,0.0011728397150935726,0.7895413,0.81432056,282.82898451680666,205.2506826425151,0.8090214164068078,0.15792821040202334,TabulaMuris_Kidney_10X,grp,counts,2,nndbs
181,euclidean,66.73507466614626,82,2,0.1196980589503954,0.34443044662475586,0.9126613863178592,0.9468609392606756,0.7593849244327824,0.8936175192999541,0.2503112,0.30117035,419.11088128282944,522.0853530809228,1.710831619802371,1.1019225544050248,TabulaMuris_Kidney_10X,pca,logcounts,48,ari
801,euclidean,9126.207702381816,16,1,0.9507548526240116,0.12712526321411133,0.12494679312777852,1.0,0.1464209655485096,1.0,-0.23725624,0.82921875,22.673725673832553,844.1238609579189,1.721342157729303,0.19505688384998465,TabulaMuris_Kidney_10X,pca,counts,32,nnari
886,euclidean,44.977800401129684,12,4,0.018691588785046728,0.10304617881774902,0.8974259314987442,0.9087432583545412,0.8151941795945047,0.8544754256676476,0.26853526,0.27943,330.05390760395755,402.0972653946602,2.0024480773967994,1.079284924423153,TabulaMuris_Kidney_10X,pca,logcounts,16,nmi
801,euclidean,9126.207702381816,16,1,0.9507548526240116,0.12712526321411133,0.12494679312777852,1.0,0.1464209655485096,1.0,-0.23725624,0.82921875,22.673725673832553,844.1238609579189,1.721342157729303,0.19505688384998465,TabulaMuris_Kidney_10X,pca,counts,32,nnnmi
819,euclidean,40506.55622857517,5,1,0.002875629043853343,0.0578603744506836,-0.007608119245126365,-0.003280565266364641,0.003194187988835245,0.0013960964737205984,0.7799424,0.8508261999999999,281.0387388905661,383.92197674144273,0.6836202453365009,0.15188709824088395,TabulaMuris_Kidney_10X,pca,counts,2,ss
1227,euclidean,2.5630923432469936,6,3,0.9884974838245866,0.014412403106689453,-0.00410866698875882,0.2979579800958349,0.014604521486252669,0.5577327460725364,-0.5320978,0.9606167999999999,7.694346809008536,12873.210960747076,1.0908127771822715,0.05007425537586456,TabulaMuris_Kidney_10X,pca,logcounts,4,nnss
1918,euclidean,14.971769111867278,76,2,0.10603882099209204,0.03164339065551758,0.43081682635698604,0.3934644699272527,0.481136542343369,0.5193991462452084,0.36188322,0.38164663,1511.7994932379654,1752.0307779181244,0.9737956627529276,1.0340488049433807,TabulaMuris_Kidney_10X,pca,logcounts,2,vrc
1778,euclidean,0.8035600201408741,5,16,0.9651329978432782,0.009922981262207031,-0.04300374576803382,0.0116387776281595,0.023395876073293284,0.1343380042302767,-0.7258059,0.8652666999999999,3.8711828143754463,39054.80779009079,1.9260814308755527,0.16518798393782375,TabulaMuris_Kidney_10X,pca,logcounts,2,nnvrc
941,euclidean,48003.08915459077,5,1,0.0014378145219266715,0.06366872787475586,-0.005449703856482196,-0.003277665538682648,0.0022969341693041038,0.0013930087444744645,0.73902375,0.84766686,217.34184127250478,362.6239868320083,0.40269012951223454,0.15322408123254902,TabulaMuris_Kidney_10X,pca,counts,2,dbs
1227,euclidean,2.5630923432469936,6,3,0.9884974838245866,0.014412403106689453,-0.00410866698875882,0.2979579800958349,0.014604521486252669,0.5577327460725364,-0.5320978,0.9606167999999999,7.694346809008536,12873.210960747076,1.0908127771822715,0.05007425537586456,TabulaMuris_Kidney_10X,pca,logcounts,4,nndbs
812,euclidean,0.0007949206939077949,7,7,0.041337167505391806,0.04668474197387695,0.8833447407737687,0.8898098332635036,0.7599091423196411,0.7982619830534701,0.15417108,0.18222716,196.4432037741333,209.91225321366508,1.8308496356934048,0.8785489775001017,TabulaMuris_Kidney_10X,spectral,logcounts,8,ari
104,euclidean,0.006938308123615788,48,1,0.907979870596693,1.639476299285889,-0.03584204206818915,1.0,0.10381926717136716,1.0,-0.14932752,0.28235835,18.450986203131638,63.754668326356146,3.6249247108733713,1.439070773160058,TabulaMuris_Kidney_10X,spectral,counts,96,nnari
812,euclidean,0.0007949206939077949,7,7,0.041337167505391806,0.04668474197387695,0.8833447407737687,0.8898098332635036,0.7599091423196411,0.7982619830534701,0.15417108,0.18222716,196.4432037741333,209.91225321366508,1.8308496356934048,0.8785489775001017,TabulaMuris_Kidney_10X,spectral,logcounts,8,nmi
434,euclidean,0.003928940750069113,15,2,0.9180445722501798,1.1098897457122805,0.026473502119597498,1.0,0.13501718861553735,1.0000000000000002,-0.25119582,0.32170948,6.011846327414943,74.61671549365602,6.005140503266751,1.2275196655032907,TabulaMuris_Kidney_10X,spectral,logcounts,96,nnnmi
1482,euclidean,0.0009760882227936881,308,3,0.12688713156002876,0.03746986389160156,0.281321552956844,0.20394300569532545,0.5074530511832871,0.4414590513469859,0.6522532,0.7190641999999999,3153.8857047332176,7250.688032529587,0.7285403509991083,0.3827181289391763,TabulaMuris_Kidney_10X,spectral,logcounts,4,ss
847,euclidean,1.953851759247276e-06,11,1,0.98921639108555,0.008239269256591797,0.003446936782882573,1.0,0.02234816561577967,1.0,-0.42532587,0.9993849,15.94517002935298,28903257.75953324,0.9430402066221548,0.0008161645918988048,TabulaMuris_Kidney_10X,spectral,counts,2,nnss
275,euclidean,0.00020597036316467716,49,3,0.1153846153846154,0.023548126220703125,0.09773503423467897,0.13251855251776268,0.3221531508323782,0.3609051772270249,0.6299302,0.7884464,7228.805332203737,16254.135703033733,0.8776239862619185,0.30524577191817065,TabulaMuris_Kidney_10X,spectral,counts,2,vrc
387,euclidean,1.1081926396983464e-06,5,9,0.9766355140186916,0.010509490966796877,0.03277728132139103,0.18015276111322465,0.06504470657654962,0.4599442278063589,-0.44677165,0.7845307,11.76991837003953,39638127.05223778,0.7423640008559914,0.2765738334690021,TabulaMuris_Kidney_10X,spectral,counts,2,nnvrc
779,euclidean,6.332724864433844e-06,10,1,0.9845434938892884,0.010367631912231444,-0.022864896770759927,0.0,0.009432674495419959,0.0,0.29007885,0.87146777,61.423331652619495,868.9567196108889,0.5572448013337509,0.16987517906114805,TabulaMuris_Kidney_10X,spectral,counts,4,dbs
847,euclidean,1.953851759247276e-06,11,1,0.98921639108555,0.008239269256591797,0.003446936782882573,1.0,0.02234816561577967,1.0,-0.42532587,0.9993849,15.94517002935298,28903257.75953324,0.9430402066221548,0.0008161645918988048,TabulaMuris_Kidney_10X,spectral,counts,2,nndbs
1277,euclidean,0.7400818919269156,6,43,0.8170381020848311,0.041463375091552734,0.03551481813204839,0.010934446494776559,0.049609820054586806,0.12455263993887362,-0.4676332,0.49930435,11.643512552211225,662.044563373843,1.2270033624033114,0.6454567324283385,TabulaMuris_Kidney_10X,saucie,logcounts,16,ari
156,euclidean,0.29113529441923996,14,1,0.9920920201294032,0.01470828056335449,-0.0012565503175262908,0.18497109826589592,0.004412280826174103,0.29573909172648305,-0.21276325,0.58860725,3.5099921019860187,40.31390142298208,1.7449828258811035,0.5482271559199839,TabulaMuris_Kidney_10X,saucie,logcounts,4,nnari
1306,euclidean,0.7749801080695748,5,75,0.700215672178289,0.04224300384521485,0.02426656888015272,0.003959312302943927,0.060774320327314175,0.1133490220697552,-0.38929020000000003,0.36756772,13.065356532418182,499.3096459167783,1.1852602972401194,0.7602130468263508,TabulaMuris_Kidney_10X,saucie,logcounts,16,nmi
