"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"TabulaMuris_Heart_10X","chromium","mouse","heart",654,23433,7,0.3394495,0,"vrc",0.904486776519345,0.395888789875955,0.3198888271626,0.917341093162957,0.69561498948025,0.924122108779423,0.535982036796671,0.81788135734709,0.504921952566161,1,0.708013003116,0.983888220026025,0.0553131225570563,0.582626498928961,0.491698696613787,0.888598831497325,0.892757001394617,0.488015457290269,0.924122108779423,0.614477148565266,0.376709040133904,0.527101749258593,-1.22135930781143,0.953886788080092,0.9241200509075,0.965710955529355,0.345312244522284,0,0.981033432096125,0.476869436977369,0.308113663020983,0.545788787336595,0.483774607290046
"TabulaMuris_Heart_10X","chromium","mouse","heart",654,23433,7,0.3394495,0,"ss_cos",0.639758868058144,0.920775340476337,0.517431089721894,0.0433863628767074,0.805504860368349,0.393327339985748,0.226649636016713,0.598995830224602,0.71091139366327,0,0.497803409913017,1,0.379579218927757,0.753978870007124,0.738807375097424,0.784834911077406,0.355089659586883,0.734889314575654,0.393357492119357,0.730641547805233,0.253206476427926,0.701973056547,-0.687482041283708,0.734998405925013,0.546984919873566,0.276567941797297,0.293208342784191,0.183298772538116,0.736902926278874,0.80268731695567,0.277086572802443,0.630344570749773,0.702020627528852
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"ss_euc",0.335559384355114,0.72104493854076,0.444247287353259,0.15222350884551,0.55706092146597,0.565097542925253,0.321140460487859,0.908315316795398,0.769475287695366,-0.0257531060614034,0.515151487803962,0.962209453727351,0.571086687255264,0.410509956135968,0.500997098026047,0.773255505800154,0.283109330952159,0.734454702703379,0.56530999922976,0.777327632895112,0.595342694142626,0.686446479120372,0,0.492316670923977,0.622599743103278,0.355590322151487,0.234557882809952,0.237029241786781,0.566148875372229,0.615977675848004,0.626721063620539,1,0.459169174148745
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"ss_cos",0.664230874616058,0.732489770329853,0.509472688617901,0.244179315742375,0.908135411061252,0.392220337066757,0.419814782614787,1,0.862670640227832,0,0.359634201724034,0.94731923593143,0.54545397222986,0.586729666296226,0.685680734858376,0.924734352128099,0.489793466678119,0.918469846811509,0.392598936146258,0.559665383247895,0.654233356070554,0.804075053726002,-0.0520958503471299,0.764163759254358,0.678374666221508,0.207030436747094,0.239293484370189,0.559237384860687,0.912423789334088,0.466769230770421,0.691028161562753,0.920106445488984,0.644460513468009
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"ss_seu",0.631942521192376,0.85179103985746,0.518012136539768,0.141985218041952,0.59801135999952,0.517766129915916,0.274517144001716,1,0.846099574733517,0,0.647776056961935,0.815361576495232,0.695408251087645,0.440449414850347,0.59109278260799,0.811451207881196,0.307770914515254,0.794522245957189,0.517766112562551,0.938464731045452,0.71052691797297,0.797389622206331,-0.00566031037321694,0.591240829700442,0.815785937979048,0.569682069265624,0.270935441869026,0.13044083850339,0.577224091602664,0.582317493562895,0.752133894199242,0.944602450713486,0.472973770920668
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"ss_cor",0.682648352645682,0.790487174462673,0.895346573130692,0.252492388986632,0.924419554725853,0.308009352400597,0.432967024676845,1,0.859105222747251,0,0.399433856387985,0.975637942853406,0.518656829419676,0.520536636732847,0.727493470298774,0.922240424599766,0.427430450260871,0.955867581472756,0.429344337264489,0.577731996552094,0.674521161896067,0.936734322079664,-0.0585309928869059,0.784897774584384,0.714072029577769,0.331207336183511,0.22975523035857,0.569922305043294,0.957479565811572,0.471781518695871,0.703476352455016,0.965361739266027,0.714107626862715
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"dbs",0.242730305936159,0.422729242431213,0.413399940608133,0.0961915166268023,0.42125552041326,0.668352539725449,0.244960209768949,0.931021162788829,0.723664168205822,0.286389079141137,0.548074695752093,1,0.347486070192518,0.163256822444025,0.340793191049602,0.747626172508909,0,0.65085506628379,0.668587564982309,0.749017845485271,0.544628287029068,0.783810446834542,-0.772867188341532,0.317213225381278,0.686615895727207,0.370549318464787,0.160007164562409,0.17296741900422,0.672138174758838,0.225639003187499,0.49945245031274,0.799041984764382,0.622469414284976
"TabulaMuris_Heart_FACS","Smart-Seq2","mouse","heart",7115,23433,11,0.293324,0,"vrc",0.533837101371844,0.458034439971551,0.48282432585621,0.169704177500358,0.542206817052792,0.411847836591632,0.25743980721582,0.457409755184427,0.471066580587889,0.294689865823898,0.448345912955554,0.633404587919614,0,0.424163191803724,0.315181372947955,0.554801185875477,0.472827086642681,0.432099717008324,0.411847836591632,0.492009872334828,0.414852177812836,0.499853731244815,-1.37204101344528,0.540273392802802,0.437780883658039,0.429160900090817,0.33165493301976,0.264352489022873,0.406879238302714,0.354606775108299,0.406201619472979,1,0.541254383859592
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"ss_seu",0.611385710513609,0.740783288716317,0.505424535977673,0.0236702033682958,0.386846997061497,0.505424532444889,0,0.0927604725482692,0.47730113820556,0.173356468950428,0.304216014923394,0.41662541080841,0.25162943333737,0.275422476263255,0.150453318438563,0.63122033017374,0.276993024028271,0.448317878851485,0.505190466798022,0.66552142764216,0.456413846189671,1,-0.249044476113421,0.387586874456623,0.622525811662152,0.42602587176667,0.0584397630443688,0.367542160417723,0.344920900801853,0.394531193588149,0.570236454145276,0.764798517856161,0.451609281927535
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"vrc",0.464040229786645,0.576591051604945,0.344013296312564,0,0.504254191459959,0.255651075911952,0.119004211196278,0.402397416806545,0.394822332889511,0.699193694387971,0.158745439239286,0.622510573872287,0.375397765787287,0.423990236683453,0.206506186644051,0.518006929595603,0.248820785510204,0.388599354226592,0.255651077976879,0.194769018054183,0.361849764553442,1,-1.12242676624118,0.517642857955834,0.221503973735972,0.236718206658934,0.322177759477536,0.19515451809687,0.287397099636892,0.26223710262348,0.450769154891538,0.315211753107831,0.335152547229065
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"ss_euc",0.184765378452692,0.693751361720769,0.475623831776409,0.0531542205230801,0.36640586463223,0.546255850622703,0.0729435360701387,0.0235984345858798,0.552451472346231,0.180964024145774,0.349028408729464,0.63788304670591,0.254898377596977,0.269153830975526,0.225671973701556,0.336813331895726,0.339617891974996,0.462262901356378,0.542615918161351,0,0.554249436545357,1,-0.25861485551374,0.342132828728976,0.640543988612341,0.372914730441881,0.0594555342266763,0.369102000391582,0.56052637063535,0.306981349393546,0.517264244701985,0.509408802874914,0.431131964959525
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"dbs",0.387100499307042,1,0.599835224225947,0,0.688917546516504,0.619199740332763,0.203255056807678,0.921872564618899,0.717491814013437,0.441244584629463,0.514376179954593,0.858643584231754,0.191494425961463,0.662080027948909,0.579524688798831,0.655871490622242,0.103256262438393,0.833353780631511,0.619482499042017,0.996286928873335,0.863537343630516,0.774605834605085,-0.942459174987549,0.617721977373085,0.620567157009304,0.447851868756045,0.289654713326424,0.1549420816514,0.643851526689125,0.555021446631791,0.749857737080926,0.912596894412364,0.662979079119945
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"ss_cor",0.501325851498948,0.404126675867589,0.305500559241461,0.225688333414015,0.43977997820763,0.24107477618313,0.293974884974486,0.210060824053121,0.909853783780034,0,0.286773905749685,0.595550433155943,0.340134579989646,0.407012051775488,0.259295454988267,0.497693805620409,0.379202955178967,0.514964906144423,0.239302414496288,0.0391036337718566,0.42359391300693,1,-0.180576593402665,0.428377307066112,0.368260093932035,0.264757020278974,0.244695255453163,0.485017461482267,0.559960488155269,0.230316180510631,0.280501526988352,0.219312954322369,0.306911294065749
"TabulaMuris_Kidney_10X","chromium","mouse","kidney",2782,23433,9,0.6905104,0,"ss_cos",0.669377902790548,0.552399270150154,0.426064279153502,0.354625273786549,0.597906128382443,0.322306834077015,0.406222084288801,0.329856567419569,0.534235885597318,0,0.379597092285958,0.815912607988743,0.476907508129347,0.580333980464861,0.366233195380901,0.691168459622611,0.545830396173618,0.729304912797917,0.322340339712126,0.0510361957263278,0.679306208619017,1,-0.263333675686068,0.581402667705438,0.492590803776753,0.361186370749816,0.334403899966618,0.65401866675158,0.732728655771113,0.305012436335224,0.378167703539169,0.289768213287229,0.383394693209868
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"ss_seu",1,0.892708904151058,0.77759047973449,0.180286675846903,0.902726992555302,0.777590480851589,0.483356264895538,0.575409788599205,0.540105227147811,0.803323509038985,0.365643006505117,0.710654874028194,0.342365657393635,0.858180209483999,0.283685898419904,0.823581022855357,0.813115796831402,0.624560565248644,0.777590520375884,0.302680166900191,0.699848428375476,0.985626964434092,-0.187879716957006,0.966963313782761,0.857480636022756,0.788520014595806,0,0.16775063809853,0.801812244397499,0.385837240578228,0.785688969917466,0.809060135279929,0.755629966564024
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"ss_cos",0.31763664331407,0.928284977267013,0.771302412981881,0.157815961523912,0.974314507241206,0.982619176973201,0.165296186856203,0.518097272961166,0.722347640739879,0.947393603710964,0.679668552123773,0.923901191930761,0.241462107459699,0.815541861267697,0.116017097681051,0.932197921588281,0.782605271040046,0.595468275412178,0.982430667722048,0.557254020307497,0.431679662934656,0.992599580518303,-0.278096422779042,0.990994767234354,0.94513494960031,0.837837536380699,0,0.663604485121212,0.86527867683142,0.208277738295712,0.689863445707938,1,0.775034707105304
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"ss_euc",0.458328115051407,0.752111965031296,0.65493739273879,0.165541531092352,0.775697453618705,0.75608535459043,0.44568010690036,0.484373590860536,0.551877737157886,0.683086203932392,0.539250247048238,0.732949714877413,0.287568840783871,0.699321222259411,0.26439798980288,0.641898702188228,0.673631742339915,0.614528185958819,0.755940626308648,0.41321912232341,0.617704363024541,0.768895670419341,-0.180396094544574,0.746709501760138,0.74616325482424,0.672457228778334,0,0.143947431245644,0.743499713938621,0.272737550353032,0.650774381843101,1,0.676162204573395
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"ss_cor",0.323363621193601,0.930306856150204,0.764298891798681,0.168886787386954,0.964758940634984,0.983260251381192,0.128753768180892,0.5340251773133,0.697404563241279,0.938608069757722,0.701515416845853,0.913738668562644,0.215095492138849,0.840438230008447,0.101823779586851,0.917114634781836,0.824157300391927,0.604388065172733,0.986864677881639,0.58096769410737,0.460817051615362,1,-0.234353718771348,0.975315678512153,0.942707018518592,0.79070195832634,0,0.653733988461,0.859785785659784,0.206660583778119,0.60836350658834,0.988263760352045,0.743475091135056
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"dbs",0.703485679702101,0.46640651290337,0.740112092722552,0.0747915579808364,0.962595598747866,0.868913044590722,0,0.749626112580692,0.796531828137508,0.546147622245762,0.620708534507967,1,0.0443280262115844,0.926101914822303,0.0572216574409193,0.671519761731694,0.624834837905781,0.534771590477154,0.868607627457725,0.993948884571867,0.309586830438376,0.643585836595261,-0.68715559394055,0.722616286072833,0.940390758705964,0.728462637194387,0.0705853849899982,0.351577925086939,0.80234449970172,0.0835193689359676,0.52077593162465,0.777772948930273,0.860384239868262
"TabulaMuris_Kidney_FACS","Smart-Seq2","mouse","kidney",865,23433,7,0.3017341,0,"vrc",1,0.444107722464085,0.523815492406779,0.154336184030936,0.601838466528239,0.489057952160693,0.225534261767082,0.532649147076358,0.602055605309017,0.209802719739007,0.642306764641641,0.70095546720885,0.236865954241495,0.548811924234834,0.164326354570698,0.63610640308487,0.577942638299978,0.643700906577073,0.489057952160693,0.380878605399876,0.707151688873433,0.729344664500587,-1.71064530133335,0.607262985744314,0.503090568725612,0.515191848420899,0,0.371214360443477,0.518319323390436,0.298238992813342,0.389535103849596,0.46799887516019,0.659603328527351
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"vrc",0.734517526202,0.488045443283099,0.479778285540899,0.109314086441606,0.700714340576796,0.66191388813673,0.499777487715452,0.302113788429545,0.549929116270893,0.587610508462301,0.648683751442774,0.545610879623277,0.0315618717678235,0.433177701033646,0.562417675519204,0.712715221711606,0.614862195493147,0.572775231698498,0.66191388813673,0.525933737589401,0.623908481703807,0.722217953579514,-1.03169099972024,0.72141698143734,0.63536818682834,0.600768298016595,0.227277021637679,0,0.770822720473195,0.6457193138418,0.696920075020859,1,0.577417832512003
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"ss_cos",0.189856583463802,1,0.271906120010655,0.0136914207995017,0.30040685367358,0.67488073214167,0,0.254781510462795,0.426945654733149,0.779588520432876,0.246325897456787,0.465911248242636,0.0340891721922137,0.208948314130573,0.144122420611893,0.371534438539161,0.316934425175295,0.122012800368243,0.67488073214167,0.152179473715609,0.498464130933832,0.772540305377518,-0.0826727525731677,0.258887401138883,0.600545650833487,0.682126088995392,0.0590554365101302,0.0055666910483929,0.628506727069647,0.0976223878806803,0.351874596566291,0.612360445774674,0.381970207172387
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"ss_seu",0.645617395158468,0.93991525491826,0.338580480007621,0.0719981709610036,0.48148658562851,0.338580480049418,0,0.267174944913688,0.319445562102829,0.469783493976989,0.149441661507822,0.429537951239991,0.0302053021209638,0.268587306380008,0.422746336830527,0.564603770435232,0.432771367018039,0.636452248448014,0.338580475483051,0.252155157128607,0.729579939509708,1,-0.115732273257944,0.655354689807196,0.516701323740486,0.671748776580838,0.0819896607438571,0.0207407965238227,0.696353470303905,0.266319022573777,0.638799610262654,0.972819187573955,0.556675808202066
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"ss_cor",0.212323802065547,0.518678712145615,0.996511349534101,0.0803609990569947,0.279176032199459,0.495758755782243,0.068157291606787,0.252568929840769,0.372752223908473,0.630493936066045,0.263182593163844,0.43580579254463,0.00457816370344892,0.15308398456882,0.0989058184070424,0.360469005433519,0.195988479087261,0.0901504752591755,0.578609232103304,0.151690113881572,0.224901613112515,0.618518858721862,0,0.249213718886932,0.983225292715722,1,0.063897747169968,0.0712741090881054,0.528218022082061,-0.148168170499124,0.342990820808349,0.550938336698557,0.320792704738904
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"dbs",0.428874521740705,1,0.484270951071463,0.026886881379188,0.344704969343108,0.708611732545455,0.430855470819035,0.249677661693121,0.510731653956837,0.695133525382215,0.511288229612647,0.602290293196237,0.0115963250503312,0.353457604054695,0.580174282321832,0.460222159585217,0.399015692086922,0.707054782571555,0.70861168466648,0.572523472433229,0.796019419301909,0.741075193265406,-0.23334677501323,0.460946780628782,0.658660866450731,0.71943026725869,0.189087354095432,0,0.776911480619905,0.701597137584963,0.694220079287698,0.658831953082756,0.528279483997002
"TabulaMuris_Liver_10X","chromium","mouse","liver",1924,23433,3,0.522869,0,"ss_euc",0.322259440653432,1,0.337981410615546,0.0659794210546509,0.531939773829998,0.766794763670963,0.0836158172752701,0.26629968536888,0.545362706798861,0.684259298960824,0.296751162406051,0.457150205509542,0.0113978361450174,0.238590232083334,0.467160375484057,0.627782293480938,0.459179198767324,0.612618173315231,0.766794763670963,0.359718606194944,0.627509204775388,0.928920163839239,-0.163571637747984,0.611192281492552,0.679751192562532,0.762156682160903,0.0597576731610766,0,0.826943862097049,0.48132326437664,0.705273398728614,0.801484077817616,0.656015171484482
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"ss_seu",0.982492417544409,0.971350319682563,0.999999998014362,0.0901072862672204,0.896733645044695,1,0.00130115217602974,0.766594214631188,0.54733126473489,0.646822265792976,0.262281935979788,0.847538592773814,0.0820038652968925,0.920063611672309,0.244412271026259,0.970955401525182,0.906357680923308,0.541144945939028,0.999999999696755,0.700984194589965,0.763371059675225,0.879770055955462,-0.473896290736243,0.99328200771243,0.985225134698973,0.845481860541932,0.0201748704937117,0.190615669682008,0.840186759096603,0,0.765264366472694,0.87523024263813,0.956633926659731
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"vrc",0.623234419391849,0.679636856966316,0.768072934268014,0,0.805807079570232,0.578006283211764,0.167248415905178,0.715153066547678,0.665628766323147,0.174500017487827,0.540871259254458,0.963510212782886,0.371687213921042,0.833322670602785,0.511000547563227,0.871366116554986,0.762713202754103,0.692985812176249,0.578006283211764,0.231970746315747,0.529178671755491,0.797505437268683,-2.70509205302428,0.885486867106737,0.601643407563387,0.638398932832723,0.00973057742442386,0.0664884027080816,0.628098918965245,0.582119088562359,0.413761537681381,0.534697172654578,1
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"ss_euc",0.390625587267528,0.875703595032427,0.897676758013008,0.237371916790475,0.83776793765467,0.85449450755052,0,0.757648934668879,0.748704374587198,0.525638488904158,0.394093047715399,0.780648544218482,0.191047115279781,0.819127140941204,0.151023412838808,0.851000230170043,0.798239778995342,0.684617781572874,0.854489330536503,0.5359258628814,0.684848365777162,0.808417296735157,-0.263116845102809,0.951166598692473,0.833679960306798,0.817671364599806,0.145900343308507,0.195097662816314,0.815235475964832,0.124498479355673,0.708792314453488,1,0.8541083023049
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"ss_cos",0.479119315789155,0.98913505715629,0.887111056378667,0.409855572511094,0.952849460005862,0.954626739383378,0.268127979352902,0.936112100341051,0.917702919529439,0.721898646138955,0.749973759223541,0.855640195001464,0.317534267870649,0.849971385655506,0.500099963018214,0.830521937371641,0.76989458659998,0.799183429273771,0.954625257376942,0.716639847346331,0.933807209831299,0.958608419129689,0,1,0.943226034372034,0.852403290853224,0.554836439252251,0.561929052599733,0.949910455992262,-0.0603782153851622,0.69587441102917,0.995482086538553,0.823470719158477
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"dbs",0.27975706088326,0.589914287987772,0.578151904220409,0.0472769802735707,0.757904592850744,0.809938959577274,0.159916263623363,0.722139993802761,0.717733776220524,0.581141597813785,0.467263773862512,0.612288555487477,0,0.773123791336401,0.356382197895708,0.611816810437434,0.406703979429905,0.694416619965365,0.809937859475386,0.675871433241957,0.469004329961858,0.630874684772922,-0.300699489821239,1,0.722088742419106,0.63240493571292,0.273608566158826,0.26999377274256,0.791341619993645,0.141699342702058,0.584860090366449,0.906012627501916,0.589760680191251
"TabulaMuris_Liver_FACS","Smart-Seq2","mouse","liver",981,23433,6,0.4067278,0,"ss_cor",0.430540429013077,0.952246465456606,0.692051074693881,0.36795956378356,0.900727653105155,0.908206750378969,0.222826570637019,0.92240758006248,0.899545120106981,0.704064539022348,0.756413113812228,0.82975467727238,0.231607096875903,0.759830960377742,0.465228579403823,0.793986449072752,0.628457260610514,0.687244010596208,0.950988811537332,0.760785301970865,0.865696436748855,0.948692698592763,-0.0591156172401238,0.964599866985793,0.907506714784554,0.875914018676353,0.395611636173103,0.531598244325582,1,0,0.668125199345572,0.968657715251829,0.732345695253071
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"ss_seu",0.832589065353288,0.705547782531137,0.742096478528769,0.187063788678647,0.828146981744967,0.742096483403417,0.0667285060182707,0.586509882987583,0.851511963339877,0.414602307486388,0.363684909528072,0.770584957227729,0.0750128018833919,0.815262120637212,0.0850349686976604,0.83005451697092,0.574841658534772,0.439057506575697,0.742096631415401,0.453370736847447,0.730659122148938,0.596534128384868,-0.239906465356687,0.829765104432419,0.627853483489995,0.380594854155403,0.164860898613077,0.155802696583401,0.713579290673916,0,0.658156295332611,1,0.879119588309678
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"ss_euc",0.074574094041061,0.726887738460645,0.75888778408456,0.258771206174977,0.840581014387409,0.701161619656896,0.0360256646850577,0.677497670967418,0.772002831941558,0.374958497541076,0.429656368029447,0.767262392711412,0.153934647573646,0.82358725118975,0.135212724474559,0.8221098907032,0.687137154184985,0.623291528072833,0.701485456969856,0.678106921977976,0.751330816781031,0.756992167681802,-0.134749064836361,0.819831073052233,0.717013463832996,0.501331846181614,0.232331415727026,0.234712129723234,0.682721433038351,0,0.698376601150035,1,0.843863646237274
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"ss_cos",0.53076140049511,0.93167320639142,0.90394060629806,0.332502946486557,0.839975362437231,0.847473051310666,0.295225422160702,0.861477465905072,0.885159691983061,0.624868908770867,0.644026666158085,0.990441341481963,0.420499689320355,0.828416973570531,0.205680268992826,0.881868810177989,0.839511593739723,0.910176504769665,0.844583265764323,0.792631525489787,0.843274640989451,0.973828625293744,-0.0999608862246641,0.814449195986656,0.923990164377441,0.661038237022643,0.589314406146581,0.765449546224718,0.964831611779684,0,0.685347279356544,1,0.935665060407522
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"ss_cor",0.513400760788306,0.897685455512349,0.664061418095955,0.324049619036721,0.81864487474298,0.840761729516553,0.289089901790234,0.808463654086619,0.846492733495221,0.611756201625507,0.635292249304632,0.964869954544875,0.410591025742541,0.851001250962776,0.197861852495076,0.843069939100824,0.794775724410322,0.883803225791831,0.813822427575311,0.716647426452853,0.825902891048804,1,-0.0962864149644768,0.76146843631764,0.898626183781481,0.606515169292579,0.53302787982555,0.737003779373474,0.949249954716993,0,0.613377927854406,0.967477461916326,0.727708724533192
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"vrc",0.911110438742705,0.686900579584757,0.70025795568401,0,0.916864789424326,0.528930414287371,0.0256293470369717,0.726406070098063,0.615195877477277,0.37358596778618,0.32792861705898,1,0.0651910595640725,0.887970676821462,0.341881590325619,0.896997826496608,0.712158336579449,0.730869176753481,0.528930426867807,0.752304385382988,0.788374271469765,0.67318366455263,-1.86325413273859,0.910636170886019,0.549023405177069,0.430544696155926,0.453826828544644,0.490990923446441,0.551688916945661,0.252231810844129,0.674103257261003,0.77466611393341,0.705726587121784
"TabulaMuris_Lung_FACS","Smart-Seq2","mouse","lung",1923,23433,17,0.3837754,0,"dbs",0.371210151574764,0.758641257126637,0.665529668576695,0.0832913401290612,0.678265220518232,0.720612891367348,0.135083643571026,0.547498726318615,0.726247464058433,0.319096152719369,0.585008461580083,0.556224402843188,0.124839628639058,0.671511752515799,0.303698582602512,0.619139474120253,0.361582768145918,0.590848763383748,0.715791596438358,0.755352712073354,0.458125809459996,0.709404912818181,-0.348104919800577,0.409329658157045,0.79313308280413,0.470280584862474,0.293802337193209,0.329258596187532,0.72240677181513,0,0.496509064771255,1,0.461358303295345
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"vrc",0.677649204706431,0.794978083332815,0.483720045808089,0,0.662105495060655,0.483436920354882,0.530960492796319,0.91536521000211,0.665350261092955,0.285248507134047,0.499652531508948,1,0.379697311715609,0.677114114754548,0.76806929757177,0.647626365008714,0.579663562515705,0.783005111579187,0.483436920354882,0.90007170877683,0.932560560969582,0.764790213490181,-1.88252899015534,0.62829713688994,0.468507080445229,0.517619136840785,0.720030787147164,0.0934289077549606,0.459611895063504,0.96700143859418,0.530608999189893,0.664016384193341,0.754933546463157
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"ss_seu",0.687948374085639,0.633743360284196,0.539368127440123,0.13353468092526,0.639619337516929,0.539368127837393,0.580758562120072,0.838476323050447,0.605699974455727,0.585481872064024,0.419936012059112,0.864684083663528,0.585355576703587,0.464273799098275,0.800261421945602,0.729138756663196,0.196457679702176,0.309123738414843,0.539366401671588,0.978272995837174,0.640289902796415,0.443034152606634,-0.138832778973044,0.77259885150919,0.563928675471191,0.417745842018141,0.603193076848256,0,0.544690466906134,1,0.716733346132038,0.802790340387626,0.488603726701548
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"ss_cos",0.585697658127378,0.797241406511034,0.537043109153718,0,0.92954488317899,0.598717802126376,0.477740263026503,0.825751581750396,0.686689735123705,0.484051853579456,0.467060136704755,0.961661310200984,0.763471923792868,0.654533375260084,0.862179701722049,0.976308137825966,0.122950970948893,0.586967475649047,0.598716162654872,0.931848012747406,0.782976833377654,0.885066887861039,-0.759241497103546,1,0.628174795580153,0.458995365588795,0.747946011547594,0.0191139893152363,0.7413704192405,0.950169434695705,0.70664561647712,0.768953965185963,0.594299660634083
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"dbs",0.170362156810525,0.24881123054698,0.285713772832158,0.00346785757923546,0.422258405566683,0.289768863334759,0.2102297699741,0.726735825858112,0.380052524705527,0.184665479422739,0.265428604502697,0.619109115370839,0.132008620593913,0.300700581989413,0.736174057927164,0.387777344543506,0.0734838199284969,0.300767027857076,0.289767120493576,0.865797610039374,0.491797271141532,0.294591831660783,-0.25911842815479,0.284239692101442,0.315505066642066,0.213200961072358,0.366477869695118,0,0.286196720891307,1,0.506547529545995,0.606834522232243,0.297672575938151
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"ss_euc",0.305409588634851,0.569150007416384,0.456745446416231,0,0.720462170617086,0.450510990915668,0.494589978799047,0.812074070842702,0.535068915987224,0.345483400633088,0.351914171624425,0.878025338833952,0.491099402087437,0.448543066194219,0.792551821950076,0.698574905183538,0.0575245713477522,0.437410127874843,0.450510025366333,0.940334805776758,0.624465517751789,0.540072257463807,-0.350146441970977,0.726667756192536,0.471939234195401,0.34694265465392,0.530815999453731,0.0275044066223321,0.447075238095293,1,0.665878121835835,0.788954764457812,0.459927414249419
"TabulaMuris_Mammary_10X","chromium","mouse","mammary",4481,23433,7,0.3927695,0,"ss_cor",0.58413756976801,0.763495006616709,0.419732600938531,0,0.925898941354769,0.592260650137883,0.405966077835753,0.812064937668412,0.653958884665957,0.610517251531307,0.417041600244931,0.946182692045732,0.750476238088986,0.645297871334773,0.864931723347276,0.974682478720381,0.131501998830213,0.521297967488677,0.615423500266415,0.938292838008252,0.767191235739725,0.899116980918345,-0.712204016417519,1,0.582529028219782,0.244552331528543,0.189672882232371,0.0212296204331963,0.646083229405425,0.933412127343645,0.668684703952143,0.789800094295272,0.472719559113112
