,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tga,tsvd,umap,vasc,vpac,zifa
ss,tasic-reads,0.4302999903621945,0.4143029612712749,0.7723918024615478,0.014714756596323562,0.4302999903621945,0.3607239815044033,0.3486409079852986,0.2114838141671554,0.223680002223949,0.06492232726139971,0.003468152842809924,0.12089310013946936,0.3922994777172003,0.10651417491095087,0.002343566905041689,0.3395141664156998,0.166256424712897,0.17814314438100468,0.07368619091077545,0.2323187806663238,0.3531386783782136,0.250696482695416,0.0046830132865222605,0.17349445328339216,0.20080927609267904,0.20977223939251355,0.4218019512442746,0.09092507379713624,,0.01556403121218306,0.4236303139712765,0.22284083317366074,0.5121483622946837,0.4202924706054673
ss,tasic-rpkms,0.4302999903621945,0.4158449224846204,0.19826460200172355,0.02079974654334411,0.4302999903621945,0.1543484534288947,0.3112043010536467,0.18857354618019254,0.24849041192909124,0.06392870885527913,0.004448316932436348,0.10395545002386604,0.21492332700367744,0.35533007174122483,0.00228494231669592,0.3274475591491031,0.5968953745423307,0.08391341643750459,0.13864829152654426,0.1543484534288947,0.3764720695513787,0.3828577489099148,0.014170395415193403,0.07696278928841709,0.1543484534288947,0.2469137931651865,0.2231960960219693,0.04782535507839526,,0.04553030519616946,0.3505971383001416,0.3798170786418375,0.5417774910161418,0.697203184101079
ss,treutlein,0.5656850967767016,0.2739298585314302,0.14600542105685424,0.0607391879947102,0.525621261516413,0.5735193447237757,0.14873488906631008,,0.2909981852799561,0.11905559179052765,0.3733612120927344,0.4903307523151814,0.4197722891685707,0.21825385622395035,0.5154386392394321,0.4784203825563072,0.5154386392394321,0.1794916797769407,0.029183605523402312,0.1377051604521655,0.3042524244589095,0.1324455482503527,0.019964873173538025,0.5184592905573456,0.1385736995393543,0.2957798430885761,0.3896686016486873,0.029740118971644764,,0.6875861362366114,0.10059104049782848,0.2989152787080194,0.4968863164061626,
ss,usoskin,0.1878503105244507,0.5008620529784359,0.09456090044379237,0.02926894392843526,0.10757967435008116,0.07577005925377615,0.26886229690608554,0.5533057479729723,0.09276662134669406,0.050708545924865824,0.003073265727350375,0.011074106132783996,0.3402295188657362,0.09817811227179933,0.00033034855786562517,0.02743776122594752,0.2154757747962532,0.2099821292503756,0.08369929268618888,0.20009771186722813,0.06499433458638257,0.04075274643644485,0.015500059890412397,0.2154757747962532,0.07577005925377615,0.2540825900928661,0.2310122294074866,0.010766235773910324,,0.09007068626465595,0.02541365877112754,0.10741341285485197,0.4947467946479012,0.2391843652789937
ss,xin,0.7516505086232924,0.3257156571858466,0.7181087278088203,0.0006577128521714518,0.8668163910178288,0.558566905968404,0.7959235626012365,0.7340790350494344,0.7892256651883744,0.3224112109237621,0.0004705268385587074,0.5400745490143213,0.7513679800863485,0.1227512508656451,0.0023110545496181465,0.5851636134239747,0.8202578069551549,0.2359844238349657,0.7684211879780507,0.539527750722257,0.4678528309428865,0.5857325863903101,9.121973619729336e-05,0.5706487035017642,0.558566905968404,0.2427033445927605,0.34388813428315484,0.1044270463448241,,0.8315961545912729,0.7651234369322559,,0.6733340981843705,0.7239322404066715
ss,yan,0.4031516365124533,0.471683304207664,0.7910376305985997,0.08580360221535561,0.444503064638019,0.22641134996092085,0.7260896449736222,,0.4641831085924379,0.16231285493091205,0.020595250437680783,0.4031516365124533,0.7113242863390523,0.5598814368505121,0.015826516246613482,0.3724479051303572,0.3890353361560174,0.3689937347683127,0.4031516365124533,0.4031516365124533,0.5598814368505121,0.3376665066111072,0.00912890286846001,0.4725844136558445,0.37799744381853867,0.4508080801097482,0.428812712580496,0.1735114276168967,,0.3868892002271132,0.5231183104102561,0.4031516365124533,0.4508080801097482,0.471683304207664
ss,zeisel,0.3086106128072946,0.39167475158180864,0.3711225345793647,0.02386902051448024,0.4177460074096812,0.4383517642628689,0.3913727582861337,0.15933438329009558,0.3277949215241809,0.17714491285492234,0.007621469034766724,0.167542010620764,0.4477405326567445,0.3171898182720663,0.0011872441013158215,0.2794079226059408,0.2148194560963885,0.2519097910743119,0.4688639352807844,0.4383517642628689,0.2924328162082168,0.4798267886779674,0.0017919716582123762,0.2373033769752809,0.11190513042636736,0.3419024948012583,0.4039887406146427,0.05515941015399551,,0.0020266644057651767,0.334263327855481,0.38375002784465617,0.5176115682625135,0.3875223464715787
vrc,TabulaMuris_Bladder_10X,0.6511840655984148,0.6352035530727583,0.6189207843326222,0.07716694084804099,0.6543606404612269,0.6552816391203187,0.6673903223951188,0.6686177579291841,0.5485936743526679,0.6605825391387548,0.633234539299802,0.6651459963161168,0.6720252979189555,0.6215316820733648,0.6592692933159883,0.6689480013711353,0.669460704025073,0.6605842354397704,0.5736306259961883,0.6397506106928835,0.6689480013711353,0.667854994234239,0.005222223802766868,0.6493802171110811,0.4819218662705098,0.6363239137465966,0.28485134416375923,0.4202325466760689,,0.6689480013711353,0.6553988451895656,0.666721336078845,0.6715733214917099,0.4516839641594692
vrc,TabulaMuris_Bladder_FACS,0.4813427534326644,0.5414139950258399,0.5381422509688855,0.4005273086688396,0.5712581426666091,0.3488598033409348,0.688488908091531,0.3516506132667777,0.6994802543383675,0.3462449157641114,0.680384070518952,0.33693247592706826,0.3516506132667777,0.7221341402817443,0.5729175066027411,0.7226634719827686,0.3505426244647634,0.3505426244647634,0.3543991212123261,0.3488598033409348,0.6949904838894118,0.3214023514782685,0.005962314190085322,0.3427851640840412,0.3488598033409348,0.34462457532167845,0.5809390193710838,0.4535031329899241,,0.3488598033409348,0.7087866291680541,0.6354563265887959,0.3367535069250415,0.3491234138161965
vrc,TabulaMuris_Brain_Microglia_FACS,0.07546617012635755,0.0577246896887702,0.0503176131980272,0.14548275182203954,0.05372661228322968,0.1135116894834923,0.1231137794339582,0.27971075483834285,0.09189378096522864,0.04757781425404574,0.3754618021705407,0.34875757634750226,0.05181217451005424,0.0322753497541943,0.00011474825992459651,0.002739118542375757,0.2687523245630459,0.1985665430584453,0.02510858583769539,0.09033812660330176,0.2941577347278374,0.010168780256545716,0.001253533564059734,0.1873126097762273,0.11032731926057772,0.08852323751680394,0.004161657055223916,0.28257129282234306,,0.27016682727635755,0.11137530126553244,0.0008724288992711383,0.054293892989946524,0.10430871491843187
vrc,TabulaMuris_Brain_Neurons_FACS,0.3874540244410355,0.6907720030000255,0.7079563982179263,0.2597274376045762,0.6272624832869659,0.33965024138680155,0.3133769377033575,0.5329678879393244,0.2739839290818766,0.3516949584914177,0.36881614038352944,0.3580181623048245,0.3232986930152861,0.4311744237035641,0.6265551924003613,0.620539840628276,0.2974959201667137,0.2950412140513225,0.3081701457359358,0.3303804494728642,0.7304955549877378,0.3418272338576853,0.0009983623742776386,0.29670501665472904,0.34908400517081106,0.2921328048946822,0.3587696931754316,0.2986719794662869,,0.6516749386349461,0.5090998122195679,0.3978861340661034,0.5123960356027716,0.6829085472652622
vrc,TabulaMuris_Colon_FACS,0.16793868097531614,0.17927730540340467,0.04061494830189962,0.04559008046227549,0.17477243737926598,0.03319503178362477,0.02898917236671496,0.30545806667884423,0.041953514030606064,0.04290286505397226,0.07591746157481942,0.30182013861254703,0.03450807830756803,0.041294131153836,0.0001972506726853164,0.207071783901858,0.1625853452231704,0.1368563961672878,0.0323493845913028,0.03319503178362477,0.04757486404243996,0.03654257086660796,0.0038979258887545656,0.1352152694719902,0.03319503178362477,0.033672231886146,0.15680029097226292,0.04688830197631151,,0.0654125968178648,0.12505149960752612,0.0433438119798676,0.1532642476827508,0.265987478043007
vrc,TabulaMuris_Fat_FACS,0.3947385815588447,0.6955406980877346,0.6296238648985399,0.12758350375853295,0.3684760412112771,0.3757200643300986,0.3696542803843882,0.6859723290360916,0.6911886904004181,0.3770002775249722,0.4399295711766496,0.6239957470186561,0.4058108682998247,0.3579726913235079,0.0007350308172142097,0.4925541155763065,0.4029117915773069,0.4056388684745848,0.18728727307777315,0.3757200643300986,0.5541815300766924,0.15774813934462872,0.001333365260117023,0.3767264469172524,0.4638371592790352,0.6068824184101298,0.28142884089645903,0.16251715428027164,,0.13871138619910736,0.28164822227690056,0.42863799564598587,0.3941430649612041,0.7167630446098523
vrc,TabulaMuris_Heart_10X,0.7116534660397943,0.6758642626782039,0.7728587065266312,0.19623682827259964,0.8215926830182312,0.18296414213298065,0.7589038193197288,0.8033402817390847,0.7787443343347554,0.1984283409224328,0.6650471823073812,0.7547947469637953,0.4722288327069351,0.6657527544471875,0.4539736661915881,0.8293253268259815,0.18296414213298065,0.18296414213298065,0.7002147306933606,0.18296414213298065,0.8804852263315889,0.18296414213298065,0.0043416594569289065,0.18296414213298065,0.19466037082356846,0.3249154665339253,0.7139962981082211,0.24561586612849345,,0.18296414213298065,0.8497147036087793,0.5074348363159215,0.7575842134188586,0.17034833566118013
vrc,TabulaMuris_Heart_FACS,0.4207118955595601,0.7303950529518857,0.7141579411481109,0.258131819086639,0.7277223860032975,0.2859246042678743,0.35800099173414723,0.6596847217737501,0.3882496483748669,0.3930065496654697,0.40863708219576395,0.37361907778410136,0.3812416667662352,0.07074571063593219,0.7403235668309553,0.5183611479872238,0.3134862470118287,0.3095891051227922,0.38059218716454346,0.37879163312493214,0.5804977186031899,0.3641707975872001,0.006438690034070397,0.3126903483838764,0.6908868983585119,0.7266468303126151,0.4017612034206313,0.3216420725487089,,0.281335842868362,0.6289788388348189,0.27311997126127785,0.4159936768057287,0.6884642118969454
vrc,TabulaMuris_Kidney_10X,0.1914534738878217,0.651398322848314,0.618557413404403,0.15856637688863706,0.3378012564404375,0.27663545269394835,0.23696616159257056,0.6080925709149322,0.6100778720149397,0.02073104914839085,0.5077156498956055,0.2371147800222945,0.5961580336869765,0.1194764509495577,0.24883616177449866,0.5026641402744335,0.2583813457749474,0.15926466513767715,0.2579912465893467,0.27663545269394835,0.6122407759137788,0.13713351479294586,0.004641085675311727,0.26366121387737235,0.07405078903651212,0.10497168084855334,0.5977303053946922,0.12182127789409095,,0.4753057127553545,0.4670502737177622,0.2371588826250123,0.24286490048121545,0.5354594280862051
vrc,TabulaMuris_Kidney_FACS,0.2194083287808408,0.5219390126282081,0.6003992570035664,0.22530427701627484,0.2627681117070234,0.3473035932547557,0.3743823565003882,0.3665690951883182,0.23455550920303705,0.2752980317688657,0.4148743049497954,0.5784079297432249,0.3739791069656633,0.3189702512869595,0.5989635672723452,0.3933109768591576,0.5263098840225476,0.3079056324966764,0.3818829188469621,0.3583358756480757,0.4160214786466166,0.4043263531801533,0.004058181760113691,0.5682557022982722,0.3334011756526676,0.046753440460141016,0.2951077295059936,0.3425030340253015,,0.2335436537797923,0.4380227709388031,0.42403496467808144,0.3296394883673705,0.5481657072500018
vrc,TabulaMuris_Liver_10X,0.3961069516845827,0.5535955992402094,0.14077623953610247,0.003691330346197557,0.40520467694893575,0.321928390130698,0.3084558582091841,0.13401944972484314,0.16841537791548067,0.04988986301931704,0.3319464698497496,0.040857975447388464,0.02680615171439816,0.05813919721542218,0.0006927755604573074,0.06752188007529171,0.32598790878101674,0.010495591382108543,0.04797255299454276,0.3485627150040993,0.02577262645920324,0.0486121363913514,0.0021452946280555944,0.3226334802719139,0.5396132579530263,0.5448596043834402,0.03703238846627248,0.021985026238620663,,0.187726816296382,0.03418080346275697,0.056263994348860966,0.1290393981408654,0.06775305416584748
