criterion,dataset,bd,fa,fica,grp,icm,ipca,isomap,ivis,kpca-cos,kpca-pol,kpca-rbf,kpca-sig,lda,lle,lsnmf,mctsne,nmf,nmf2,nsnmf,pca,phate,pmf,saucie,snmf,spca,spca-batch,spectral,srp,tsvd,umap,vasc,vpac,zifa
dbs,muraro,0.4820512400457088,0.30432782831949284,0.4932979370215197,0.08130906274004658,0.040638072447441775,0.5334300299386527,0.5322303721887702,0.3578315812614366,0.5424047656747243,0.03888475378236838,0.035225736204304296,0.3083658569302429,0.3060732188612285,0.00400805280932213,0.3055021812115323,0.9129267160681578,0.502060022972719,0.6641639143766594,0.050960819979950236,0.4984059750497146,0.5357908896799382,0.2462780918442221,0.003237746019587253,0.4998834795711993,0.5021863192065694,0.4641577971054342,0.4675761825222696,0.21380031297381824,0.6933620777065389,0.6046673910148176,0.3264110778219648,0.3054381243139197,
dbs,pollen,0.13407256243593466,0.8876330074484529,0.9326888211636029,0.0076826670761344015,0.8125434879716501,0.0035161480585497503,0.7295159006554199,0.7382028854395868,0.5051350278037475,0.5371814515784423,0.7829761770684007,0.17340017595854154,0.4269548728126275,0.7207425415160962,0.835444938318907,0.7991535263396038,0.9211436863913924,0.0572401370547449,0.19606819140927093,0.0010319255921382297,0.3863835074475794,0.21980631178517965,0.009069798434374485,0.5712470555410566,0.0038593048646173352,0.008040592785883297,0.4315486534996224,0.015724218894068002,0.30351918120510146,0.8351228750299039,0.8654517032501792,0.1934475666279084,
dbs,romanov,-0.0010138337041108317,0.3130749196142245,0.00798934815657581,0.28856245360522736,0.3788730314318222,0.2526197983115309,0.3558765364540972,0.5293030507180311,0.3526273789699251,0.2772878523901041,0.010039240049419876,0.34729158488915196,0.31769583187714506,0.2370752515170785,0.35210558304294176,0.5516995351950715,0.3584594732366809,0.168280148299903,0.014429266103334419,0.2546210930796332,0.014842651641176588,0.006583189007051915,-0.0012661024636089133,0.3438680477948028,0.4683426616589999,0.2727314142660027,0.40787263812929103,0.3043991790617693,0.23989361186632605,0.5437124333162765,0.5302785739736856,0.14121403964105106,0.5425203673664629
dbs,segerstolpe,0.331358193907956,0.3518362246594326,0.012338112886166656,0.01424481972820527,0.3433214638714391,0.3706821457415607,0.3027176844424968,0.4010608161966209,0.5409367176667423,0.2016793213668155,0.016699826816164852,0.012665698735829541,0.3659857637800003,0.018520611654407496,0.009338755892829656,0.3833435119509317,0.3446907687719415,0.4043199580956763,0.4068169576716476,0.44906582956885627,0.03265051133334259,0.6234459360212163,-0.00020029652070147863,0.3433214638714391,0.4538789866549047,0.03570877359292863,0.5362631210522738,0.049918492679541265,0.4184900779633722,0.3795911131093177,0.35584442269071004,0.3415904715290761,0.3669681577777312
dbs,shekhar,0.008324189359801915,0.25439931937125365,0.919924891175616,0.32936843515012537,0.0956125478059918,0.9173039404388288,0.9220613049661328,-0.022462431615057846,0.841045777484009,0.9036012476120012,0.022105615015280685,0.8748405709603079,0.18559924849823006,0.9160998268457604,0.06551539090509201,0.9491868560626416,0.31520534742812545,0.6747599021426252,0.9225307511334172,0.919924891175616,0.28041514896151937,0.8514575141586711,0.0004592843997556657,0.05595471525691062,0.9160963793884002,0.9190483924659302,,0.014505925654347468,0.91963384077394,0.9494162837968222,0.919727742234188,0.259027521162918,0.2807556110042045
dbs,tasic-reads,0.20096466736276145,0.00754506680572728,0.2702115234708597,0.042492823390066665,0.2010709553541299,0.04455428827608442,0.014210178997049029,0.044960469355732106,0.0058769402423623105,0.012923407272933998,0.016372842827011673,0.0912663885040804,0.20031250421910549,0.020903549850941158,0.2707335604223034,0.0041355897862167725,0.2010709553541299,0.0046185208119109535,0.010116217791702235,0.04497831530641807,0.017842512348659103,0.04455428827608442,-0.0008876424111203549,0.20096466736276145,0.006591485939685424,0.0034383401080883445,0.4761513231686308,0.0278916636894289,0.0023648011726940467,0.25959855056872105,0.007102779480930713,0.2582910453737957,0.04435823171694942
dbs,tasic-rpkms,0.20096466736276145,0.00733135299496581,0.006438521963002344,0.002680337582313255,0.20119239352912488,0.007342201027218626,0.002804652905214994,0.2686950007817057,0.0031333809957084986,0.011997124451393773,0.029788902544153888,0.01119567751658521,0.0446870343957233,0.012895388403020768,0.3569460918647663,0.2696259995701589,0.2010709553541299,0.003262029080570454,0.018467335238625558,0.005850145796878749,0.007805740290585887,0.008353936299297671,0.0016995351492689855,0.2010709553541299,0.007750050729690008,0.0035544080612150203,0.4521180560977216,0.008781234141397294,0.0035839903459200326,0.2660813795795434,0.2187258624386442,0.2712183744221699,9.941398606238732e-05
dbs,treutlein,0.5278557958201597,0.1971653500630073,0.5555421472589728,0.01992382168257852,0.6532543553435255,0.8326217191563863,0.5883797408748174,,0.7206284397541496,0.10375128126199948,0.4158736952881932,0.5134846070614502,0.5746371055102188,0.6376009746841894,0.6888585135307327,0.6894221425497078,0.6042061375978255,0.4267296221693616,0.11892016176965856,0.5555421472589728,0.6457954287371243,0.1273309911621486,-0.012198942672327764,0.7157723959953262,0.12743147621142206,0.5275542562207769,0.6740689408617226,0.03324652262409958,0.6314850248746198,0.6595452295486565,0.4465231529150985,0.5386906281535092,
dbs,usoskin,0.2620965035899866,0.3751107045829769,0.33582176756302234,0.0275944754761444,0.19912918643403016,0.028259690917066708,0.03480877491522979,0.7464837653996642,0.014742522117096426,0.031432097684664415,0.020929308200143416,0.03400303469180343,0.2742695693212568,0.030469960488355086,0.2276476062591181,0.09582993180414584,0.11649627173871935,0.06374651586023533,0.13327866604335026,0.03039777535463967,0.07006892066509117,0.05359422931010628,0.003204146995555357,0.18292127490750468,0.05657812665804372,0.028378005728278706,0.004217160824709792,0.02626772292815743,0.10071682105940062,0.1173971342377692,0.0117417230385688,0.3506575456802265,0.012401160773146326
dbs,xin,0.8779191601421723,0.5081527362072495,0.9915773641871016,0.8419602218430151,0.9164777585604108,0.9843918773316064,0.8721929026205608,0.7812022205528312,0.9983893480954718,0.2429881207619003,0.8174890484516046,0.937146604895701,0.8791209959525509,0.6406037641898239,0.10544551929003944,0.7085835793609607,0.879146780571038,0.9011680451746036,0.8727332788068625,0.9843918773316064,0.7514529963125096,0.6999317499203931,-0.00014907195564433214,0.9406981813922742,0.9843918773316064,0.8806948249743661,0.39706670223330304,0.14762323691231258,0.879146780571038,0.99154808804324,,0.7975420487800818,0.8330593652552809
dbs,yan,0.5123324922747501,0.7563390670276914,0.6731647567010102,0.3578133874174713,0.6671969040468192,0.6371305696508401,0.6863405883828941,,0.6762853693596059,0.6462041711377224,0.7653120947068405,0.6911318041234251,0.30522318931227393,0.7459580176781543,0.6218342639568001,0.6218342639568001,0.6369300836551502,0.6102626927060627,0.27679369938667137,0.6371305696508401,0.3565901333502937,0.27679369938667137,0.00019425465619433405,0.6218342639568001,0.6275588187383639,0.6275588187383639,0.7264307077717296,0.32993171404723226,0.691016387305498,0.5944760083253642,0.7995053893369185,0.27865335847795114,0.7180103809421597
dbs,zeisel,0.0014027921640167413,0.0008163541428412263,0.0012968865237150534,0.0014027921640167413,0.3469948250437452,0.0627562127661394,0.0022190219563403106,0.4501372167353694,0.07801701847417583,0.2361925761699688,0.3993326898438245,0.2570437747053525,0.38894839895704697,0.5879669010791214,0.3817653254014148,0.4808966605322071,0.0012968865237150534,0.0014027921640167413,0.40269128808687865,0.38082236986500106,0.0011573116433492893,0.3922787929923561,0.0014195706235139744,0.0014027921640167413,0.0015389477070692776,0.001431572929183044,0.510933902967355,0.017830473074848318,0.0012968865237150534,0.4803893076825696,0.08371381456997698,0.08323592745571529,0.4125663212036373
ss,TabulaMuris_Bladder_10X,0.7127153326095336,0.7898623897209158,0.7145405226297571,0.01798169850481495,0.7775808130582534,0.7110840017230834,0.7754742964299226,0.7095759446096963,0.7475057663037824,0.04332069539200556,0.7244564370787736,0.7797028681173472,0.7067066234320286,0.7564302257234206,0.7762116304612293,0.7086814371029985,0.7777627649789562,0.7701023081693912,0.7139901967399148,0.7125060957874702,0.7573821324193543,0.7691694620983205,0.0012767190953322039,0.7781598664027581,0.7110840017230834,0.7445005560223268,0.4933195298420583,0.5609809906350518,0.7776459231540804,0.7082831383562471,0.7855260978719847,0.7012449395511755,0.5502122595567811
ss,TabulaMuris_Bladder_FACS,0.7519136573674121,0.7517732880521516,0.7517610235045736,0.2638332747785978,0.5378291841963677,0.7517610235045736,0.7535206405847436,0.2058995570123449,0.7511328436456723,0.20452738814024868,0.7501617792293783,0.7511855708007517,0.2058995570123449,0.7776176387593268,0.7519136573674121,0.7510156209014291,0.7519136573674121,0.753583974263639,0.21467693397942594,0.7517610235045736,0.7515278598851701,0.7499201163602258,0.0001076866869268631,0.7519136573674121,0.7543133857010692,0.2087633275725012,0.7600403336625401,0.2033462339367512,0.7509172521328591,0.7383798217027066,0.7539491523618116,0.20833742421996645,0.7556873298339096
ss,TabulaMuris_Brain_Microglia_FACS,0.3624033767204548,0.3563839722788646,0.3659462840735478,0.3865358485375056,0.07775209461445867,0.3668062186529137,0.0832487591222101,0.3596655388101184,0.3695421290823464,0.3328062131808286,0.16506192470602368,0.6155016282776792,0.4548280324476527,0.2713595734983479,0.5920577324862943,0.3596655388101184,0.37442231616704136,0.3673783971559115,0.5308280982912577,0.3686563988521758,0.6839444095494389,0.4554271079565412,-0.0006306550324526279,0.3673783971559115,0.3659757505104017,0.3596655388101184,0.10638743972883102,0.3704601477610362,0.3666388480494002,0.3625257513101697,0.6076482588867801,0.0015870700284605634,0.3457426239377103
ss,TabulaMuris_Brain_Neurons_FACS,0.29760540124204776,0.32326734271512564,0.7076638070002749,0.2340121587125681,0.4534829805931946,0.6657706476402685,0.4380734583863979,0.7073361512551286,0.7321165928689486,0.6725665588453751,0.5475363080209062,0.4999176621971094,0.673873724825391,0.02614261202301505,0.6795143233853571,0.2900595588776964,0.29840762248710523,0.6711394327238444,0.4916158219199059,0.6637920612386599,0.7265979237772552,0.2116780780920625,-0.0005934060088918192,0.4565158225423469,0.6629718261571079,0.17817614843361906,0.4948530860212437,0.06432294170954073,0.657118653867929,0.4583595381358061,0.7147958920998897,0.4364837497889624,0.7095487725557272
ss,TabulaMuris_Colon_FACS,0.19924634065281646,0.19061999082747555,0.030795669677311555,0.026485365889515552,0.13537518146109226,0.0267361883565691,0.0750297722424289,0.27292514053502737,0.09291190142390213,0.024953169140428087,0.05881975409731755,0.4666524442207651,0.013921034285708732,0.026315743989591227,0.13814980914416866,0.02708858611822733,0.03751909643251605,0.09659033803266336,0.0067093162948623645,0.027865964018682042,0.370454801954052,0.013731403687539456,0.0005024785106563757,0.04315300928732724,0.02568276353738732,0.1325372735235561,0.15139252730327904,0.031026672630894567,0.029613735645766068,0.10438858204711424,0.3625677489800348,0.08109241836032298,0.24076847521056005
ss,TabulaMuris_Fat_FACS,0.28048803445308,0.6998906422775537,0.69529237223987,0.028427625446687036,0.3973896856925866,0.6676715997969865,0.06526576138762663,0.7737612821520664,0.7098209970522202,0.06261420351041068,0.5190941614948101,0.4191596613190311,0.292035675237013,0.012883678629345292,0.6952331459650092,0.32392564829143,0.045166976731375735,0.054695009048629735,0.17114345869315714,0.6658281324279998,0.6931061998454715,0.3884411955283921,0.0003357063987678806,0.05395883760328927,0.6805529178009223,0.028058388931876847,0.3161053371560555,0.027900514926131888,0.04533330547976993,0.19309179557802247,0.7337605490119009,0.2502375838249853,0.7093057599774922
ss,TabulaMuris_Heart_10X,0.3710703296657257,0.16882897885096748,0.2928951684179542,0.14416465885022198,0.9053296220752888,0.05378853197036256,0.7067437604736866,0.8215963007011303,0.9429400927933008,0.05378853197036256,0.28905343124067456,0.7571345310912754,0.15966186004168972,0.4478009513239093,0.7898028364109111,0.3737778052120809,0.05150901637804111,0.05150901637804111,0.62987110479802,0.05378853197036256,0.6850819809499432,0.6705605000664593,0.0012371350614970734,0.05150901637804111,0.05361914837692911,0.3412637485267904,0.4355601701194694,0.5565156855370733,0.05150901637804111,0.8666480995541584,0.8704494234927768,0.7514032242800076,0.3776587039546934
ss,TabulaMuris_Heart_FACS,0.31366167423210306,0.29373956400385803,0.8088488301856663,0.17164411565380894,0.3772653656805807,0.7346559272255168,0.4971753268793282,0.6416171906745218,0.4119151494880921,0.1595664146270598,0.3366961616317862,0.5846074705028641,0.2585555906962547,0.03260438216915506,0.8117963032628738,0.21292474555586569,0.17953802086171422,0.18859337682663305,0.2629094447897337,0.7297504924751232,0.7511536736304846,0.2744914707660389,-0.0004163818500171772,0.17953802086171422,0.7675124797845122,0.266556179367184,0.4004083487395405,0.16076908151573913,0.2132439421482272,0.5290178034889274,0.7455662102449453,0.31700416865508946,0.7177862264187078
ss,TabulaMuris_Kidney_10X,0.7627715677505076,0.5628123576660502,0.19160610816651105,0.0028052366360573297,0.4219142590469721,0.2293227782403849,0.2233763188599476,0.17437125985307272,0.4372388694760676,0.021522410508394103,-0.00017879499104050449,0.39596600386174585,0.1953994766269332,0.20660489698047352,0.3978321522177283,0.14498839013230366,0.3839512522828022,0.3129645990092301,0.3605331221719997,0.2293227782403849,0.4474320313620629,0.39431618984133454,0.015247762118412478,0.4083427502004804,0.15520826508602106,0.12773749767154052,0.2894820427963647,0.011575722347207835,0.3942960259969633,0.4027684749176362,0.2965687811407018,0.07092315148302063,0.6956306646756335
ss,TabulaMuris_Kidney_FACS,0.19317467592823828,0.6515839286635878,0.6256984245845193,0.18424752467306468,0.16782535643705604,0.6488289698305321,0.3207352793431679,0.5568089985974379,0.19893692542623528,0.1472764617241872,0.3981909448071725,0.6267191316336862,0.2970102424823558,0.27895229517367315,0.5972611566483169,0.06800244226143437,0.2107680185803236,0.2097588762994716,0.3750736084264625,0.6472505163438924,0.5168329472101367,0.3914434325895707,0.004527878060180188,0.012287253326637082,0.6477753134561272,0.6383338757206749,0.2161372791957777,0.10107610456725634,0.19820768823835155,0.3892382942737729,0.553931382469744,0.2528151650247487,0.558766179590287
ss,TabulaMuris_Liver_10X,0.4893837914650628,0.6119502941414928,0.576358927248953,0.03468887701074518,0.4171628097368644,0.3804104564652773,0.4691641977468071,0.05173147921473145,0.03756301191483453,0.056810646922573226,0.0006926205291249446,0.08322356330442407,0.3068507041074293,0.07020234577093694,0.01365706940965882,0.03418853907761086,0.2471805244623121,0.00046115267025995116,0.06672630152255714,0.3804611155413249,0.03841038040145591,0.17163443554576582,0.004118703024627645,0.2422787670301447,0.5725596301868472,0.5785910341410375,0.2818968708235376,0.02430243635202296,0.0338128230497477,0.03774817984715947,0.2390895589943161,0.5766604262028028,0.0701748335137488
ss,TabulaMuris_Liver_FACS,0.3823032331008063,0.39179843378904494,0.6061068819746493,0.09936708512209756,0.39167222968343024,0.5817031903616094,0.07424512828360072,0.2775343779407923,0.4676780809639846,0.3534015493216145,0.2933984065424758,0.6670336295910319,0.37364774415410135,0.33310320211807753,0.5500469413011679,0.041149753537321865,0.3905058389049225,0.3788848366241644,0.04948554533383098,0.4286911018672334,0.3849560082758727,0.3682814946838805,0.001929617283289732,0.3905058389049225,0.6143399825074242,0.553168637043053,0.21974886439389435,0.33538970320987793,0.09525378041862408,0.2840450453822981,0.5331951875168811,0.061481307158507886,0.5908732498778863
ss,TabulaMuris_Lung_FACS,0.2149463715017856,0.6198657617744018,0.1410509210855853,0.09963478430780427,0.6252911554802101,0.12954266268506706,0.07833626930560207,0.7506071405584115,0.7260837840977211,0.14533049859180008,0.38740456541380097,0.3902060579201781,0.057480706036089686,0.07156684145456757,0.7159721730995816,0.3803317144818748,0.6484179106403227,0.6646274772999105,0.5206361692932399,0.12954266268506706,0.7180616800445538,0.3075122342401753,-0.000105789285515376,0.01954993297546991,0.12954266268506706,0.2474643093288757,0.3029589375681183,0.14501289743603335,0.2087792936185676,0.22935345183638026,0.7281295760567787,0.5162143634682694,0.7200481260499507
ss,TabulaMuris_Mammary_10X,0.3692533292842981,0.539638513887661,0.5107233866197485,0.019532034071612026,0.3925786453122115,0.5137716925859829,0.4009586482693122,0.13919765875966378,0.5392097313625182,0.07565563101658038,0.3369572725169875,0.6773705794946657,0.4707980079899081,0.0018257608800422871,0.4600770362569354,0.3746218397670821,0.44309045877825454,0.3920774531387052,0.8176414416621169,0.5139552384700501,0.8871280926974684,0.4371599907083301,0.0002005620827730028,0.8930379460550479,0.5067547306770944,0.5154717845307492,0.4284693619940961,0.01780069354266686,0.3935462548675281,0.8825122336038028,0.9214770432589,0.3680913239958457,0.5388142841624899
ss,TabulaMuris_Mammary_FACS,0.30707604169469976,0.354761343403146,0.060004061357938836,0.12702787642571614,0.4425789329536252,0.08486638934641229,0.6240366553127356,0.3648427378180212,0.4797675395539925,0.060167481896946165,0.4507170715752539,0.4635834372884587,0.0733595796181193,0.4812414695344622,0.4700651330616877,0.10947339417886877,0.0750903325390904,0.07863576245425931,0.2413900196019479,0.08486638934641229,0.8111848984430792,0.6798558945959321,0.0063030929837402105,0.07338054730828382,0.08486638934641229,0.33643623135386924,0.749525531936842,0.07762807712481415,0.07400126177045334,0.6607197057917034,0.7975202451403562,0.4134807742281635,0.464448071379638
ss,TabulaMuris_Marrow_10X,0.24115321576259155,0.35403059316638635,0.24150262041745216,0.2446610989506013,0.1627228561041572,0.2433708325447144,0.2469108251745935,0.2403609324065581,0.2297064662173401,0.12335599038343155,0.2813468112504113,0.2492860653706365,0.10588303159037482,0.17992365545285935,0.4053774554205847,0.10355854729476216,0.24066072730546426,0.2327307488733055,0.2964885009978577,0.24588082905619826,0.2311910201772787,0.15544977961498627,-0.0008234528541834976,0.2408810524852692,0.24372171227669925,0.2455816965917297,0.2358840813123589,0.11163964891584602,0.2462710780916942,0.4714466371785919,0.4580543404639885,0.0966717224762907,0.2838036424209613
ss,TabulaMuris_Marrow_FACS,0.10088494849914892,0.1503210576761395,0.03955674094738506,0.02872607910988342,0.20479557413368826,0.0459268584435564,0.23149535866747514,0.2423363696988685,0.2410836661645299,0.03566074983602861,0.18392694761481945,0.3236985517715218,0.2166465871347101,0.033206510893151464,0.5514337749200359,0.4966392017174355,0.025086737770456644,0.025657804315977927,0.2402457736163369,0.04578911393235829,0.7788691834390681,0.5176166553537832,0.0008845425027499586,0.20649441177585687,0.04593008491717408,0.022934935550364213,0.43883809727682027,0.10870971467861028,0.027194663292995986,0.2153695253895964,0.6602082869428693,0.15350359279820916,0.5117706670837783
ss,TabulaMuris_Muscle_10X,0.4585601361320039,0.7223542296928112,0.32991845893579624,0.06875581638258962,0.36069016161765227,0.3286831820492337,0.3629805188708595,0.9420125531653958,0.7177759328025209,0.3193624776106984,0.7213178299810812,0.6022879493842848,0.38041678253569866,0.449532362899598,0.903655550943332,0.8957616168778256,0.7081001237949366,0.5521942281062102,0.3110683117520284,0.3298133853274036,0.8481190075575877,0.7321254628038258,-0.0003387536473746004,0.7374174976763133,0.32989090254941833,0.3500229437547782,0.7070293107609049,0.00940677424516065,0.3284620773894976,0.8071999563888157,0.8138188877923856,0.33828118562260273,0.7280789153726033
ss,TabulaMuris_Muscle_FACS,0.28783105464150444,0.6155018350836947,0.4864506443362001,0.016615949788518054,0.2266408838939419,0.04427274031416365,0.27476208522801604,0.5445740422979637,0.5079321244795925,0.01884017147112104,0.6003038521558632,0.6147565932778153,0.6004259255695792,0.020515564079079764,0.3960693494355187,0.3732229341847952,0.02581792786928884,0.3590403208280417,0.5942811955765929,0.0380380485217086,0.6331112379244849,0.5257960698013572,0.0007617958827294024,0.1326805692985532,0.03770090675786434,0.13722132984397512,0.4559638028706989,0.005573096627889733,0.025222363133132118,0.3437597034187426,0.6270150376072335,0.31606567831336696,0.6170161809714879
ss,TabulaMuris_Pancreas_FACS,0.24507329633373875,0.4574348255412372,0.24709802079455945,0.0927083345368224,0.20083571048767013,0.2469072641330855,0.1773136584252018,0.39660412455056665,0.2930690368369328,0.1034411762631495,0.06427810901371292,0.06294359793799105,0.20083571048767013,0.16221948605830958,0.3844088581006636,0.4083582120979327,0.2388283320738154,-0.014766706584917225,0.21446219288871704,0.2449558905046175,0.21828473704712345,0.4609727369321862,0.0021062759465348955,0.2388283320738154,0.2463354626177694,0.2476875645407004,0.2899955225577313,0.0014562743444839295,0.24544763283989546,0.2015783616337182,0.4650863579262407,0.3904001756750939,0.2410099324976167
ss,TabulaMuris_Skin_FACS,0.5450761755932944,0.15481344861375956,0.754758419129267,0.01171108358543773,0.6392463216147315,0.023931101700179085,0.6006045010755956,0.6226248153398157,0.011597227815180713,0.03124705426654303,0.6028308793211172,0.7295642976223209,0.6506061325363351,0.456794782834458,0.7052808292624556,0.5282683410902878,0.016386880286029283,0.1054165457875896,0.01878605791868745,0.023931101700179085,0.7556131787982712,0.661231034117365,0.0032202054503753484,0.6026825104797385,0.023931101700179085,0.6527011791230842,0.017221634889652258,0.012259962095479077,0.016704186385670592,0.3519778532458798,0.7507732596022724,0.6445128212183808,0.7437055712479941
ss,TabulaMuris_Spleen_10X,0.1732169331953675,0.20382342599215586,0.2657969747143347,0.12846411826251572,0.6436650999585032,0.2953571864010541,0.3602586906971304,0.7054490201906479,0.4780769644815069,0.011753308369126213,0.3615002951074766,0.722806036491303,0.8771344802216712,0.2554668375999539,0.010657777398993916,0.2991286296606265,0.013085668159938769,0.1236126608681944,0.2446562750936813,0.2953571864010541,0.9311086466802,0.7696021982369642,0.0006327717032424963,0.013229018182982293,0.2525978676124451,0.5443394928484947,0.6320402418096915,0.7349394419754702,0.0130867767561466,0.8589459484753567,0.7927632205642634,0.046642675597352745,0.8466078830817675
ss,TabulaMuris_Spleen_FACS,0.8125934485183107,0.06064554309768035,0.2531046310662304,0.04265884792114558,0.8702410279629286,0.03533136759784754,0.07585828815211645,0.884524618279696,0.9222295767981232,0.06314778446104052,0.4457404777107842,0.8772581696884364,0.9137365652691922,0.374624991453934,0.9138329274426424,0.21435326341594974,0.8316387657188175,0.8012863002076229,0.2831184287731605,0.8459468303127492,0.9036358840320864,0.8820159356679835,0.0010575600091347415,0.9083890094445688,0.03533136759784754,0.3822626526901869,0.4364205327872248,0.02833794089705796,0.8665203506191583,0.07989340165071056,0.8509509882540179,0.6849330546176287,0.8815528942141749
ss,TabulaMuris_Thymus_10X,0.014610676076651747,0.14081459068918578,0.1468120960511036,0.17660774903329246,0.004720158325822898,0.14906289830574046,0.11593805655493007,-0.031472713728292134,0.028517486509278118,0.047367307777926214,0.06271280454491626,0.1791974584938287,-0.036072427115478534,0.15759891063980824,-0.00014581194996986975,0.0005910026030777383,-0.03129341944758938,-0.0062549464157309964,0.16167923176879792,0.034088020837800624,0.03645995626992152,0.1891119968372084,0.0018571452886825,-0.029038781452697206,0.034088020837800624,0.3070948180447611,0.17086571577064774,0.02717465821988812,0.03351818445756948,0.0952765372410526,0.08694332223556801,-0.03945667880276376,0.13178959470010498
ss,TabulaMuris_Thymus_FACS,0.5391170644669543,0.05227298539640631,0.5373616832737468,0.5391170644669543,0.08014228433567848,0.5455737795575971,0.05395651367871584,0.5373616832737468,0.5391170644669543,0.2519962854962001,0.2462788401118489,0.691813626244145,0.5391170644669543,0.31443146404785155,0.27469708848780083,0.07226129817172497,0.5391170644669543,0.5391170644669543,0.6800102755547969,0.5455737795575971,0.28170301567683964,0.5391170644669543,0.018863854027035533,0.5391170644669543,0.5373616832737468,0.5391170644669543,0.3195699067341616,0.5415693231478184,0.5373616832737468,0.18272034229434736,0.5622832232548947,0.04658175940696169,0.3979035511563829
ss,TabulaMuris_Tongue_10X,0.23848644088564824,0.20013449535645197,0.4940113433122239,0.0093177470646495,0.37484556425632537,0.4288303478816958,0.5171343386906979,0.18935184406462646,0.4969455361776961,0.4792907628233531,0.21881605919470035,0.4946230829388413,0.3762829233480629,0.06036018473793076,0.14270760026765392,0.4128412768433041,0.3635081142925245,0.3589899158297392,0.40965682112137736,0.4204653138876384,0.5072080114844826,0.4135380394249215,-0.00043161026827574436,0.3402735311112829,0.4994425383983517,0.4684236530294376,0.25512612409775376,0.0785430738586686,0.3292853237329894,0.5849320496882606,0.2634193716136721,0.018444583534651025,0.3515566279320008
ss,TabulaMuris_Tongue_FACS,0.49682031469204,0.3774801128760801,0.03374701419017191,0.04963787288435946,0.4777631153967992,0.03374701419017191,0.3202779053095112,0.03276471554826537,0.3529675113765547,0.03727465241074998,0.5624216665922149,0.095316580505966,0.5545625239397481,0.03374701419017191,0.07385292732894834,0.03818308087886988,0.034004301563976866,0.03374701419017191,0.08951977251306459,0.03374701419017191,0.18258877205327045,0.061589286605773126,0.0057593189048679,0.26917217823047723,0.03374701419017191,0.037477623648116895,0.059771323825985274,0.05612298147830657,0.03374701419017191,0.501904329063947,0.07602733501806404,0.5014321973945588,0.25618773533839234
ss,TabulaMuris_Trachea_FACS,0.005388434654688082,0.258711215148244,0.2113980824416493,0.025712305443692414,0.2813434577100371,0.2009465401751245,0.13986824062648676,0.19761466499436747,0.27924879095134153,0.07034048365956821,0.2328213863860624,0.27311166652758484,0.2979758988363112,0.21114515661619104,0.3233514293250493,0.052305105179127655,0.2322602831208136,0.2895370317456782,0.2692399745844856,0.24708334943494675,0.34511536146381777,0.2104915841044977,0.00031561294765911004,-0.002213422828811177,0.21009672543131608,0.08220270766004507,0.19009458715779687,0.006820086750804858,0.0395443058517222,0.13408976986540702,0.2177741163290458,0.27103817392079194,0.2932262103305556
ss,baron-human,0.3012309216110849,0.3682358354907224,0.3655171177435828,0.6778209167133608,0.3172848369347926,0.3651523187729438,0.6962401716970416,0.6749116305813474,0.7753255158752682,0.12297960945112504,0.2623432236109789,0.3640366864652443,0.3268949991987236,0.7452016683561036,0.3596816986262166,0.7803643082559453,0.3163482366182087,0.3125309035461663,0.7879818049310926,0.3650969197493783,0.7841915438766309,0.7691199404946208,0.002128162740859344,0.3172541943291576,0.36050880997843376,0.5599769468287206,0.6603673656504196,0.0829815867055319,0.315958645372923,0.8558739299692063,0.7805930644967753,0.3183873585035482,0.3553649567581816
ss,baron-mouse,0.394006091188562,0.2909362192724219,0.6077945468171331,0.33439042258264096,0.43146833789935146,0.6254238232108149,0.6300275871548527,0.6887171822895193,0.7858606624221844,0.220172910363582,0.1895173291706245,0.4194757115236387,0.526614926968239,0.8398141269314416,0.4135294090752807,0.3854070341050484,0.6242730622536797,0.6238144856379699,0.5002703971586085,0.6048428274090117,0.5032642016016239,0.4125232759560271,0.0019272167314702,0.6170265092029545,0.606230405847538,0.7379673046038807,0.6577974398207934,0.7181535332756762,0.6051359131436815,0.8172496978884334,0.35604118047357475,0.2010647630737032,0.285279631363588
ss,campbell,6.854200211212148e-05,0.0005401998066641301,0.03646865148507143,0.007556107453477287,0.013988713888050269,0.00303933584674547,0.002082358639746748,0.08144447332830962,0.0061047951234922465,8.397932386218348e-05,0.0064127984777112715,0.0013662031477464373,5.89877982266713e-06,0.0009190164855026496,0.0001511968869941119,0.2613850491442026,0.004997984300307509,0.005037506340239007,0.0018744910674119198,0.0072942719325195925,-0.0001045798540578624,0.0029302814267403985,5.677174375830859e-05,0.0037931483847370327,0.008396329780804034,0.0020173207957752248,,0.00690192510645926,0.00010312605977330486,0.0006027355050637652,0.00858944551652268,6.938638099870352e-06,0.0083445072116383
ss,chen,0.19718166100321247,0.7775355706732946,0.19595258931952733,0.03881608745751377,0.7680733273538431,0.19594683431909324,0.2179538929763343,0.7636062787946559,0.5747669889126911,-0.00026834927155528523,0.3026600449618448,0.4424406767258121,0.5607174995710255,0.15212876728986047,0.4947120691656747,0.8110655336912534,0.0005005026133719563,0.28010534232397033,0.20322034298760605,0.19595167873304128,0.7600004533451568,0.5581387466196677,0.0020425809451189297,0.000525070260622263,0.19609870306301308,0.19349617753354945,0.5688731152123673,0.2918772703135819,0.000500282344323971,0.7524515243644023,0.7473870238048035,0.16146514979699922,0.7691499638380918
