dataset,method,r.euc,r.seu,r.cor,r.cos,opt.type,opt.value
TabulaMuris_Pancreas_FACS,icm,0.6801489444390239,0.470455737475774,0.6170668937066459,0.689228159868027,ss_seu,0.16893517521209342
TabulaMuris_Pancreas_FACS,ipca,0.68447666934005,0.5685722015896301,0.7565157346819941,0.6976641298685551,ss_seu,0.19633959379492785
TabulaMuris_Pancreas_FACS,isomap,0.8890180081283441,-0.15546905776925501,0.42769119024498603,0.434534687066614,ss_seu,0.02878036476891369
TabulaMuris_Pancreas_FACS,ivis,0.311311739400034,-0.00781441708915322,0.474130981653622,0.430419218125008,ss_seu,0.1433679500916379
TabulaMuris_Pancreas_FACS,kpca-cos,0.397316517463354,0.201496390625966,0.8671532109540608,0.8122125555558449,ss_seu,0.12065325140050345
TabulaMuris_Pancreas_FACS,kpca-pol,0.794631756511614,0.639598292859901,0.5588427838767671,0.47570650213040905,ss_seu,0.11671852735564453
TabulaMuris_Pancreas_FACS,kpca-rbf,0.21277466318267302,0.22636854894904002,0.8469117286967079,0.8238116587840458,ss_seu,0.11268041076289124
TabulaMuris_Pancreas_FACS,lda,0.463793730823396,0.166958581760671,0.246266799056197,0.45131883653308297,ss_seu,0.2173253681513269
TabulaMuris_Pancreas_FACS,lle,0.216328200336215,0.0854584849312778,0.42548112805843896,0.445735503270625,ss_seu,0.22208734497772467
TabulaMuris_Pancreas_FACS,lsnmf,0.7358999178890121,0.642048113312146,0.277978659061968,0.693539888648879,ss_seu,0.11117772008604664
TabulaMuris_Pancreas_FACS,mctsne,0.5651526329521309,-0.235966388010692,0.4410866227158611,0.433561221876478,ss_seu,0.10108200216470968
TabulaMuris_Pancreas_FACS,nmf,0.5818178875220971,0.583288042556642,0.5581542051705219,0.608948491088564,ss_seu,0.2206751760358976
TabulaMuris_Pancreas_FACS,nmf2,0.786646141819246,0.351979471364329,0.348039884761395,0.8129859311829871,ss_seu,0.011791450648874857
TabulaMuris_Pancreas_FACS,nsnmf,0.496058388371514,0.40161632460748903,0.212376836327978,0.720779178680065,ss_seu,0.14703539015621128
TabulaMuris_Pancreas_FACS,pca,0.684476638809065,0.5685720030282829,0.7462559531868499,0.69766418781538,ss_seu,0.19633950739552514
TabulaMuris_Pancreas_FACS,phate,0.622715351802808,0.23860723113809199,0.6122643106582679,0.531258542052335,ss_seu,0.1518695414240818
TabulaMuris_Pancreas_FACS,pmf,0.290812112498428,0.16239172614139002,0.396452461117322,0.621560786472757,ss_seu,0.17250752189139376
TabulaMuris_Pancreas_FACS,psmf,0.719295109562618,0.25490306688642894,0.664847917105784,0.7814790082593399,ss_seu,0.09579163645637584
TabulaMuris_Pancreas_FACS,saucie,-0.00709402134736889,-0.0158472422205136,-0.000180699790558849,0.000987980752711642,ss_seu,-0.0324316008598691
TabulaMuris_Pancreas_FACS,snmf,0.628889359599702,0.5750665591918829,0.512597524059441,0.622190386671485,ss_seu,0.18707346665421093
TabulaMuris_Pancreas_FACS,spca,0.7403223492114329,0.466637917668055,0.7091329539177971,0.676051115715431,ss_seu,0.18202664568673552
TabulaMuris_Pancreas_FACS,spca-batch,0.747349341620354,0.332128374264928,0.722299525605333,0.663357729051645,ss_seu,0.1220087620491326
TabulaMuris_Pancreas_FACS,spectral,0.388101585904209,0.46089786632327295,0.273963362384194,0.24448346990696698,ss_seu,0.08955550588237042
TabulaMuris_Pancreas_FACS,srp,0.392332745497442,0.440022223984747,0.394497277541005,0.38331013377846296,ss_seu,0.024202947606170817
TabulaMuris_Pancreas_FACS,tsvd,0.7000637278065699,0.615333697408144,0.9528595088023779,0.940913728454734,ss_seu,0.16138805987730914
TabulaMuris_Pancreas_FACS,umap,0.669650156753266,-0.128129635223146,0.38464303678656103,0.488265609720466,ss_seu,0.10819622836378193
TabulaMuris_Pancreas_FACS,vasc,0.0930907800013689,0.47552420902108705,0.281003308113481,0.327556323582741,ss_seu,0.20547359008135904
TabulaMuris_Pancreas_FACS,vpac,0.511643012750851,0.260679454479627,0.7291937421137491,0.678705484161698,ss_seu,0.19571652861632227
TabulaMuris_Pancreas_FACS,zifa,0.604518414392295,0.5397896327247629,0.7367930886237509,0.751364892482286,ss_seu,0.2171200011220206
TabulaMuris_Skin_FACS,bd,0.5343540407299611,0.155639167940185,0.186833649350007,0.22863164491771198,ss_seu,0.3859820274816081
TabulaMuris_Skin_FACS,fa,0.539698897491253,0.24633506344642603,0.30089932999227803,0.258183342700781,ss_seu,0.3489931625507304
TabulaMuris_Skin_FACS,fica,0.532157919495106,0.20560091580877699,0.210105655061189,0.26067491476636606,ss_seu,0.3316052628146926
TabulaMuris_Skin_FACS,grp,0.7667778328784391,0.12426611526940899,0.66526906789766,0.786747619349592,ss_seu,0.019378881435802683
TabulaMuris_Skin_FACS,icm,0.5170018661675649,0.15428545199124,0.15614934811490802,0.100207476129026,ss_seu,0.3846072824430673
TabulaMuris_Skin_FACS,ipca,0.536774094578983,0.205600915380903,0.163816379571784,0.284090993646139,ss_seu,0.33160526119446243
TabulaMuris_Skin_FACS,isomap,0.5698218167919761,0.24176204308025098,0.10210566477033699,0.0111831332962147,ss_seu,0.16492438525090625
TabulaMuris_Skin_FACS,ivis,0.32876884311571997,0.0420823020895763,0.24492866088107101,0.156411469331361,ss_seu,0.2282530785151204
TabulaMuris_Skin_FACS,kpca-cos,0.478268069208647,0.147394832886002,0.163819839141139,0.318238045128903,ss_seu,0.3664520774796624
TabulaMuris_Skin_FACS,kpca-pol,0.630987982913699,0.368880174028872,0.240131139957769,0.115194126708161,ss_seu,0.27901511036429183
TabulaMuris_Skin_FACS,kpca-rbf,0.37254951952474996,0.125035569830787,0.257593748748638,0.45531450349176206,ss_seu,0.26216817361197736
TabulaMuris_Skin_FACS,lda,0.434119971817575,0.0911537601346084,0.14718207112012602,0.116832628668945,ss_seu,0.2894946217974397
TabulaMuris_Skin_FACS,lle,0.24308371992643804,0.21427856055085898,0.21572705318082397,0.20105239565980804,ss_seu,0.11154161528600104
TabulaMuris_Skin_FACS,lsnmf,0.536631042899049,0.170569202585532,0.15645472802760801,0.15753628854535598,ss_seu,0.37678162829879897
TabulaMuris_Skin_FACS,mctsne,0.532770276761604,0.107070311246612,0.146895039408085,0.18342836130104395,ss_seu,0.14840153690434632
TabulaMuris_Skin_FACS,nmf,0.526345029522812,0.15425179794503502,0.16572872791370802,0.14994706770312302,ss_seu,0.3845072264905812
TabulaMuris_Skin_FACS,nmf2,0.48470361325549,0.190018463900246,0.12664200741506698,0.17710029182832698,ss_seu,0.20727594129447127
TabulaMuris_Skin_FACS,nsnmf,0.6551753796546961,0.24648705870152696,0.45058135672966493,0.586417962966903,ss_seu,0.0717075716785341
TabulaMuris_Skin_FACS,pca,0.536774094574875,0.205600915364116,0.164155977037353,0.284090993652242,ss_seu,0.33160526111477545
TabulaMuris_Skin_FACS,phate,0.4582930258882079,0.103889126496858,0.144632841496354,0.179090684186145,ss_seu,0.3554667677083123
TabulaMuris_Skin_FACS,pmf,0.571793135060937,0.2756775207223,0.18323167123522,0.211858321176925,ss_seu,0.2285958214605688
TabulaMuris_Skin_FACS,psmf,0.561389450061834,0.251125079656174,0.250448014595968,0.267766813537817,ss_seu,0.3275136766913056
TabulaMuris_Skin_FACS,saucie,0.010198682268908,0.0198324385409964,0.00818186119609125,0.00582601776859247,ss_seu,-0.019615256581192852
TabulaMuris_Skin_FACS,snmf,0.523905910639233,0.154336506767431,0.15884456877839498,0.134933754924126,ss_seu,0.3847741580029677
TabulaMuris_Skin_FACS,spca,0.532186447107142,0.205229367898217,0.192908554360758,0.29120731516594606,ss_seu,0.32400203049778964
TabulaMuris_Skin_FACS,spca-batch,0.531261882771513,0.211159585739224,0.256645194307465,0.271109944831434,ss_seu,0.2963885165809476
TabulaMuris_Skin_FACS,spectral,0.5604652524090121,0.318794508390106,0.24171290879579999,0.15404083559721696,ss_seu,0.1850602304638697
TabulaMuris_Skin_FACS,srp,0.536880485774901,0.27597584532281605,0.727510026294556,0.7343613139483671,ss_seu,0.0120765209230257
TabulaMuris_Skin_FACS,tsvd,0.524402054787106,0.19915844989143497,-0.009269458177696291,0.165153573035189,ss_seu,0.3332220402477014
TabulaMuris_Skin_FACS,umap,0.459042696358365,0.0891621628352433,-0.0528170983292837,-0.0955876351832994,ss_seu,0.17208095388805938
TabulaMuris_Skin_FACS,vasc,0.11692658466333698,0.134697910720915,0.0757992079459769,0.0813863793397806,ss_seu,0.3349273230365909
TabulaMuris_Skin_FACS,vpac,0.516602444351439,0.17478488311345403,0.154176113772341,-0.0478369546755447,ss_seu,0.3939789337374449
TabulaMuris_Skin_FACS,zifa,0.46542044358129503,0.142508364442808,0.244797238454609,0.5553755768668511,ss_seu,0.3532474582127351
TabulaMuris_Spleen_10X,bd,0.573665795973285,0.413994298841302,0.451101032423262,0.495410918644322,ss_seu,0.4773189392279236
TabulaMuris_Spleen_10X,fa,0.7229750068077421,0.30308076923051397,0.665194581084023,0.665926486133379,ss_seu,0.589539428467616
TabulaMuris_Spleen_10X,fica,0.566884359807971,0.40728842484713207,0.20584526468816397,0.25418740821660296,ss_seu,0.41310042442938816
TabulaMuris_Spleen_10X,grp,0.933949928189735,0.40727324891930394,0.925309003186272,0.926940322902251,ss_seu,0.2065414886419295
TabulaMuris_Spleen_10X,icm,0.534158788638834,0.41506715062153204,0.289405496551779,0.18606086501891397,ss_seu,0.4594924661303905
TabulaMuris_Spleen_10X,ipca,0.598973092798848,0.40728842453809605,0.199499987620583,0.197960327475654,ss_seu,0.4131004257337635
TabulaMuris_Spleen_10X,isomap,0.8723850559720121,0.329565300878035,0.573521527202028,0.565817136347952,ss_seu,0.2601773617106891
TabulaMuris_Spleen_10X,ivis,0.13652361032822802,0.20386397280123397,0.39754043829735203,0.331454534318344,ss_seu,0.43080889830179664
TabulaMuris_Spleen_10X,kpca-cos,0.5549706873687671,0.481307101664151,0.42938970133077703,0.293802491702562,ss_seu,0.3708514194392706
TabulaMuris_Spleen_10X,kpca-pol,0.7384377597451339,0.577205112731175,0.15344592402988597,0.0346344590801319,ss_seu,0.4203437024339887
TabulaMuris_Spleen_10X,kpca-rbf,0.34712354857425703,0.21924643150428696,0.203450177912626,0.29130804932625,ss_seu,0.34194739045989697
TabulaMuris_Spleen_10X,lda,0.338248046483633,0.307184800022241,0.43817519380395503,0.316539074540736,ss_seu,0.6455885642963033
TabulaMuris_Spleen_10X,lle,0.395308022552425,0.0327666700585947,0.305101524504438,0.23548457700529002,ss_seu,0.21524467187466034
TabulaMuris_Spleen_10X,lsnmf,0.117228226755043,0.0886516610062366,-0.000262448668913482,0.269974760762018,ss_seu,-0.0038496694385856092
TabulaMuris_Spleen_10X,mctsne,0.668475451769311,0.16829441482278698,0.343176789706959,0.440394882643845,ss_seu,0.2681585222037415
TabulaMuris_Spleen_10X,nmf,0.5409261221474411,0.419400241520559,0.272330398971823,0.2058189205051,ss_seu,0.4643938791112374
TabulaMuris_Spleen_10X,nmf2,0.829231363376343,0.24552453307691102,0.664705862990798,0.8036084512301321,ss_seu,0.2579728293596776
TabulaMuris_Spleen_10X,nsnmf,0.7125913816889559,0.280805955579364,0.523491005568004,0.717020407878717,ss_seu,0.15544826254324146
TabulaMuris_Spleen_10X,pca,0.598973092926911,0.407288424731333,0.0813279779074486,0.19796032740411101,ss_seu,0.4131004256966031
TabulaMuris_Spleen_10X,phate,0.357260812642737,0.35243765607536504,0.305327526013818,0.291308209349634,ss_seu,0.7252976832461046
TabulaMuris_Spleen_10X,pmf,0.714634272680022,0.24826956247063603,0.5766891463643901,0.7203888529950029,ss_seu,0.35226221258996826
TabulaMuris_Spleen_10X,psmf,0.633091526595996,0.5684589677636489,0.45643356968792104,0.330976019869114,ss_seu,0.41869297211550294
TabulaMuris_Spleen_10X,saucie,0.0009630906298411211,0.00517852199890008,0.00446212084928935,0.00392072023259572,ss_seu,-0.0025940652297415327
TabulaMuris_Spleen_10X,snmf,0.597259218386734,0.476025512792786,0.361255518677394,0.29223615052019103,ss_seu,0.4738456754505774
TabulaMuris_Spleen_10X,spca,0.597619847254974,0.40636666969921403,0.199132826842324,0.19906792128214001,ss_seu,0.4124927223355153
TabulaMuris_Spleen_10X,spca-batch,0.631466449804049,0.5404664024012921,0.388829781464187,0.24067055210021998,ss_seu,0.4290721334917508
TabulaMuris_Spleen_10X,spectral,0.6060582540630489,0.308776354301334,0.185023809178053,0.201497738179513,ss_seu,0.05859552603987121
TabulaMuris_Spleen_10X,srp,0.6148851125822711,0.258107874288474,0.593322904395865,0.610697849610751,ss_seu,0.14216461399121846
TabulaMuris_Spleen_10X,tsvd,0.651980443778006,0.545985928503574,0.421257219680211,0.288965201911314,ss_seu,0.4228826531718355
TabulaMuris_Spleen_10X,umap,0.5822632568477829,0.0887272608774094,0.5054073429149419,0.5896170742742671,ss_seu,0.4015439169886606
TabulaMuris_Spleen_10X,vasc,0.622105463224167,0.47594652929237397,0.15036806176294698,0.0210153535287769,ss_seu,0.534512625333088
TabulaMuris_Spleen_10X,vpac,0.6099103880497231,0.13946762452003,0.6441260379390861,0.6441080839478239,ss_seu,0.3785592470062569
TabulaMuris_Spleen_10X,zifa,0.7190866050702941,0.29841931225721,0.49817457807941296,0.5162241633952961,ss_seu,0.34050986234054625
TabulaMuris_Spleen_FACS,bd,0.55738575153974,0.34035940866745695,0.430922766106224,0.34286519626578005,ss_seu,0.6504445140664442
TabulaMuris_Spleen_FACS,fa,0.604591157890754,0.522279127243741,0.46454484970738397,0.36970442787397295,ss_seu,0.5399860389350462
TabulaMuris_Spleen_FACS,fica,0.568564990112558,0.35239744884630003,0.234763245728192,0.358165101674712,ss_seu,0.4119898953869259
TabulaMuris_Spleen_FACS,grp,0.9822412233944151,0.11872383878416098,0.92623219636483,0.930452350709555,ss_seu,0.11142632340451328
TabulaMuris_Spleen_FACS,icm,0.534636757935622,0.341376392449826,0.441430856564451,0.31731441603467,ss_seu,0.6563344399256611
TabulaMuris_Spleen_FACS,ipca,0.567227210496605,0.35239744856381394,0.29223026906132205,0.33924254011183796,ss_seu,0.4119898948339627
TabulaMuris_Spleen_FACS,isomap,0.969489045993415,0.0844604724013937,0.0956553211113748,0.24167341762233802,ss_seu,0.28680909088720546
TabulaMuris_Spleen_FACS,ivis,0.36490390511450393,0.332892446710218,0.12466484410808802,0.321380833517153,ss_seu,0.6160812298261424
TabulaMuris_Spleen_FACS,kpca-cos,0.491573579476537,0.306708374929994,0.189800529118517,0.39259173403903297,ss_seu,0.4122175007829704
TabulaMuris_Spleen_FACS,kpca-pol,0.6722710487024031,0.38813530797750206,0.0270542543654088,0.21347726245394896,ss_seu,0.356101439804687
TabulaMuris_Spleen_FACS,kpca-rbf,0.29727373040795,0.226477634573089,0.21846985339518,0.44038687785464203,ss_seu,0.4629774830932646
TabulaMuris_Spleen_FACS,lda,0.44724319629695297,0.30691899077156,0.455970741147531,0.33317322563456797,ss_seu,0.8124196314704631
TabulaMuris_Spleen_FACS,lle,0.338639213758862,0.25509515465839,0.345706868829754,0.30997014938510303,ss_seu,0.21712336281917866
TabulaMuris_Spleen_FACS,lsnmf,0.513289277016643,0.328066242257748,0.45493942080902294,0.40416881710066,ss_seu,0.6459264354819857
TabulaMuris_Spleen_FACS,mctsne,0.5675297803929711,0.250480678684823,0.162552155490911,0.21875427709950498,ss_seu,0.14791962447077495
TabulaMuris_Spleen_FACS,nmf,0.5517166328933171,0.34144077698710806,0.438433275300701,0.33604717815992696,ss_seu,0.6565504313568379
TabulaMuris_Spleen_FACS,nmf2,0.47827991775434203,0.325569384557877,0.22411538572346199,0.261092832678275,ss_seu,0.34751410130886073
TabulaMuris_Spleen_FACS,nsnmf,0.27407253948773297,0.0771117590942926,0.0946202107213592,0.19537132929679502,ss_seu,0.24675010757598045
TabulaMuris_Spleen_FACS,pca,0.5672272106124039,0.352397448470731,0.290905682723726,0.33924254043544894,ss_seu,0.411989894869052
TabulaMuris_Spleen_FACS,phate,0.402668754789779,0.36343484037640994,0.35772244264763703,0.42928143362835103,ss_seu,0.5893427248903481
TabulaMuris_Spleen_FACS,pmf,0.551357592556339,0.371944382254467,0.4142062024049579,0.38686417622366204,ss_seu,0.4918103967209736
TabulaMuris_Spleen_FACS,psmf,0.6127722674036851,0.481864740098084,0.49605519269041204,0.39119649459690603,ss_seu,0.4495840948514635
TabulaMuris_Spleen_FACS,saucie,-0.008441342637222241,0.0182263252934225,0.0311116168013645,0.0349489269194095,ss_seu,-0.005301255917990101
TabulaMuris_Spleen_FACS,snmf,0.542092934288486,0.34140737435459195,0.438653362889084,0.326862864817357,ss_seu,0.6563518542815284
TabulaMuris_Spleen_FACS,spca,0.564774240178677,0.34970499386533604,0.19237927262326102,0.340052165532309,ss_seu,0.4098205184052818
TabulaMuris_Spleen_FACS,spca-batch,0.5496052637283549,0.334428977426426,0.47276797135206294,0.39521009959174996,ss_seu,0.4578919093851302
TabulaMuris_Spleen_FACS,spectral,0.589602383439412,0.385703020827195,0.189749822283737,0.25288003635497897,ss_seu,0.2546844055395562
TabulaMuris_Spleen_FACS,srp,0.0514285384526422,0.230765657399502,-0.0152190695687139,-0.0119068973138743,ss_seu,0.12107429071048124
TabulaMuris_Spleen_FACS,tsvd,0.5039271174701021,0.343773423944472,-0.00842264400195419,0.38805867736638794,ss_seu,0.4459381990254552
TabulaMuris_Spleen_FACS,umap,0.9443000432186981,-0.0157484002359527,0.335181477050621,0.30732104177946995,ss_seu,0.05886529627150495
TabulaMuris_Spleen_FACS,vasc,0.114383635067125,0.222131032124779,0.0604181553534335,0.109740282932694,ss_seu,0.55096719066452
TabulaMuris_Spleen_FACS,vpac,0.174469035310241,0.118367371461125,0.0827977440139794,0.0907106878700573,ss_seu,0.6850257702203711
TabulaMuris_Spleen_FACS,zifa,0.5262658764301811,0.330859305570904,0.48387755604000604,0.5916000651531529,ss_seu,0.4207309762162606
TabulaMuris_Thymus_10X,bd,0.74525753452015,0.21991256821017102,0.7652850673546191,0.7586375729157929,ss_seu,0.2374984250510596
TabulaMuris_Thymus_10X,fa,0.554941951727736,0.38992802961375495,0.50342053764371,0.5172760740283661,ss_seu,0.5795039527530499
TabulaMuris_Thymus_10X,fica,0.8454039436331301,0.26287442410604506,0.648841845326304,0.683221781894525,ss_seu,0.2875139709317955
TabulaMuris_Thymus_10X,grp,0.443277721175099,0.280403608312015,0.21157096920540103,0.32247725993906,ss_seu,0.22246379340208056
TabulaMuris_Thymus_10X,icm,0.190333843395883,0.22698189886536,0.0470177405010748,0.100008449165841,ss_seu,0.14252338343137286
TabulaMuris_Thymus_10X,ipca,0.978198939142593,0.26287442424013,0.7806349507068291,0.8125529190958491,ss_seu,0.28751397115097505
TabulaMuris_Thymus_10X,isomap,0.906153213917199,0.33194348810826896,0.7090984151652678,0.702537098845009,ss_seu,0.1602274580208546
TabulaMuris_Thymus_10X,ivis,0.23484579125991698,-0.0231722066722875,0.0253629594641866,0.283442757305457,ss_seu,0.19333966923110016
TabulaMuris_Thymus_10X,kpca-cos,0.831134644618461,0.284529984438847,0.23527399051368802,0.0741271104856305,ss_seu,0.17780574672439145
TabulaMuris_Thymus_10X,kpca-pol,0.88106675667778,0.18595890705397503,0.526447774075647,0.5411005479641721,ss_seu,0.4195325249288885
TabulaMuris_Thymus_10X,kpca-rbf,0.39687632273600304,0.284810239335955,0.19470524798962802,0.0666375628616799,ss_seu,0.13677034213106734
TabulaMuris_Thymus_10X,lda,0.36034111203331604,0.217232930661498,0.263318005347695,0.28005940707866805,ss_seu,0.14386992386121786
TabulaMuris_Thymus_10X,lle,0.309471796913891,-0.00363050528325959,0.21757584460745602,0.259207655258028,ss_seu,0.14694070771779955
TabulaMuris_Thymus_10X,lsnmf,0.0022272323713621,0.0194619512771215,0.0009758914177373289,-0.0137764482462823,ss_seu,-0.008739317217872855
TabulaMuris_Thymus_10X,mctsne,0.6715192171120079,0.0194861593945736,0.623525668714395,0.6247975360805079,ss_seu,-0.11599856653076605
TabulaMuris_Thymus_10X,nmf,0.757305906121667,0.209147481959618,0.812700410329204,0.810111872668998,ss_seu,0.2600244277239748
TabulaMuris_Thymus_10X,nmf2,0.9083997028993299,0.28095421864414694,0.849067303098075,0.893090975323121,ss_seu,0.22759866704429366
TabulaMuris_Thymus_10X,nsnmf,0.294590731223187,0.0398688407222203,0.20970051466185302,0.25355178190552397,ss_seu,0.14857060449476814
TabulaMuris_Thymus_10X,pca,0.978198938965298,0.262874427795523,0.7806349501802079,0.812552918696073,ss_seu,0.2875139708350627
TabulaMuris_Thymus_10X,phate,0.821022308750458,0.39604368852123706,0.149907171811608,0.0019509559191300898,ss_seu,0.16936400035390897
TabulaMuris_Thymus_10X,pmf,0.6859222518373829,0.16035481216695002,0.653346633283774,0.7068251674507571,ss_seu,0.15030967931716502
TabulaMuris_Thymus_10X,psmf,0.428265675171009,-0.0335429528944875,0.163361614488538,0.309616970082541,ss_seu,0.2865582504815441
TabulaMuris_Thymus_10X,saucie,-0.010641211985409002,-0.0226102067347746,-0.0220141820474895,-0.0214921063257844,ss_seu,0.12682534330927184
TabulaMuris_Thymus_10X,snmf,0.909173720217388,0.22924928286785898,0.8727305577657379,0.907254068829246,ss_seu,0.23559371668861304
TabulaMuris_Thymus_10X,spca,0.9781963528083621,0.262863837983305,0.790111089432095,0.8125516624131609,ss_seu,0.2875042188606082
TabulaMuris_Thymus_10X,spca-batch,0.713629428649903,0.31838070525981604,0.44545500807797,0.473700634299247,ss_seu,0.3182609387585017
TabulaMuris_Thymus_10X,spectral,0.285241123494401,0.354103673684116,0.0909387060663582,0.0930513761947657,ss_seu,0.08712689083271126
TabulaMuris_Thymus_10X,srp,0.941523706253072,0.5544862213681121,0.925231875669197,0.9263736654117471,ss_seu,0.11281018313802035
TabulaMuris_Thymus_10X,tsvd,0.981969088862452,0.26345233296063103,0.9715684380932701,0.974219366739475,ss_seu,0.2583765673158944
TabulaMuris_Thymus_10X,umap,0.607489662468359,-0.150580529116663,0.6569137221326851,0.6738820715844239,ss_seu,-0.19659316524580436
TabulaMuris_Thymus_10X,vasc,0.42708273744735203,-0.0820208457862939,0.236948256446537,0.565419563562013,ss_seu,0.1695004004235698
TabulaMuris_Thymus_10X,vpac,0.829089734448236,0.450558805490512,0.0917713508802499,-0.0616521249963445,ss_seu,0.17796840609332049
TabulaMuris_Thymus_10X,zifa,0.555981588193324,0.41275499521373293,0.5709209724197271,0.580199828606984,ss_seu,0.10255953873130236
TabulaMuris_Thymus_FACS,bd,0.519100604243414,0.0560844333598341,0.315497006413198,0.329601635288042,ss_seu,0.36396324934072494
TabulaMuris_Thymus_FACS,fa,0.557096597165582,0.249573831800138,0.236362484234053,0.23072081023428198,ss_seu,0.5205286510757039
TabulaMuris_Thymus_FACS,fica,0.6194577568572031,0.10905990304868199,0.22466527431432698,0.21908327538006303,ss_seu,0.3623077568697669
TabulaMuris_Thymus_FACS,grp,0.993829968800507,0.0670202061911235,0.9792849514128579,0.979651113100629,ss_seu,0.08319229659669211
TabulaMuris_Thymus_FACS,icm,0.692378630471269,0.38907718947997205,0.40051855973578004,0.527783545077705,ss_seu,0.2713264911582517
TabulaMuris_Thymus_FACS,ipca,0.9966777336662991,0.10905990268683301,0.681704937756474,0.672282891808867,ss_seu,0.3623077547126782
TabulaMuris_Thymus_FACS,isomap,0.8103748474085981,0.1548016291672,0.325588499242065,0.326397070684708,ss_seu,0.12394378418933487
TabulaMuris_Thymus_FACS,ivis,-0.222622034101108,-0.0565353650895652,0.65045004861666,0.6460560223582579,ss_seu,0.3169321206515612
TabulaMuris_Thymus_FACS,kpca-cos,0.0576429642689486,0.20077564345513602,0.418931275455947,0.537789055908896,ss_seu,0.2786567053338622
TabulaMuris_Thymus_FACS,kpca-pol,0.5756025658702371,0.392431548069337,0.19740777307172802,0.126657101684753,ss_seu,0.32127122922008744
TabulaMuris_Thymus_FACS,kpca-rbf,-0.0262277528532012,0.153739659171191,0.6965095281152061,0.7014791892020029,ss_seu,0.1890834232264815
TabulaMuris_Thymus_FACS,lda,0.5269503379564,0.167914847739462,0.6223661204023461,0.6142253473903331,ss_seu,0.3174694473501717
TabulaMuris_Thymus_FACS,lle,0.41843003057347206,-0.22224205377486103,-0.266947633576608,-0.360897923785918,ss_seu,0.13675032596577674
TabulaMuris_Thymus_FACS,lsnmf,0.599967384543665,0.35827410488592104,0.15922711477433701,0.266461684607204,ss_seu,0.13418071694972006
TabulaMuris_Thymus_FACS,mctsne,0.6308444417744871,0.0567911092158823,0.39214852746810996,0.393116242512235,ss_seu,0.2991885563456019
TabulaMuris_Thymus_FACS,nmf,0.9516373990456649,0.0434972910287768,0.947457125687874,0.9488682881322309,ss_seu,0.4036872877296666
TabulaMuris_Thymus_FACS,nmf2,0.64963426720381,0.354247937683134,0.0772065995809398,0.554912058828809,ss_seu,0.1429121352628969
TabulaMuris_Thymus_FACS,nsnmf,0.604546518428942,0.29226320901866,0.525266933611775,0.8100402921031,ss_seu,0.6521144038769552
TabulaMuris_Thymus_FACS,pca,0.9966777423353492,0.10906054462763799,0.681714167738695,0.6722828365001391,ss_seu,0.36230479852586894
TabulaMuris_Thymus_FACS,phate,0.0343169770232381,0.284962302415231,0.561047675404117,0.496476319525024,ss_seu,0.3064309740868201
TabulaMuris_Thymus_FACS,pmf,0.5190374361764419,0.19319598658259002,0.46265266208804706,0.611775824655828,ss_seu,0.30935150054269683
TabulaMuris_Thymus_FACS,psmf,0.42664812595232104,0.35905899720418394,0.260474721684314,0.19484581658427,ss_seu,0.4713279849815935
TabulaMuris_Thymus_FACS,saucie,0.0077607523864741,0.0156766525338535,-0.0136984824265093,0.0351591642998537,ss_seu,0.00749005518452076
TabulaMuris_Thymus_FACS,snmf,0.685882259943973,0.403068348951938,0.21194528370785198,0.39187240121821204,ss_seu,0.2546429941268168
TabulaMuris_Thymus_FACS,spca,0.9966775860076651,0.10903819514551599,0.657149880471665,0.6722828758297409,ss_seu,0.36231033651633787
TabulaMuris_Thymus_FACS,spca-batch,0.8710431044952289,0.1956473710952,0.501566730359779,0.49989769063506295,ss_seu,0.2459440868753939
TabulaMuris_Thymus_FACS,spectral,-0.10379867171684598,0.175628476034032,0.125819033367864,0.184375575332762,ss_seu,0.052462251965672696
TabulaMuris_Thymus_FACS,srp,0.9541559387852859,0.516118884542475,0.96749920920123,0.9677032548914101,ss_seu,0.15156361361192094
TabulaMuris_Thymus_FACS,tsvd,0.316943779146933,0.33836401388404896,0.6436823858995679,0.5966815091262261,ss_seu,0.3651840890025255
TabulaMuris_Thymus_FACS,umap,0.8591419234136759,0.209439979584928,0.7617289819691759,0.775410544862795,ss_seu,0.053807602215952315
TabulaMuris_Thymus_FACS,vasc,0.32408024155866905,0.0510616220174675,0.0411239409330332,0.116994698908887,ss_seu,0.2829123945910531
TabulaMuris_Thymus_FACS,vpac,0.516450906830064,0.11696367460832902,-0.00701523410005013,0.599206603848489,ss_seu,0.4825076375639771
TabulaMuris_Thymus_FACS,zifa,0.260166846636275,0.317366974639469,0.689959784095308,0.6691633351509471,ss_seu,0.35982801704741435
TabulaMuris_Tongue_10X,bd,0.349577805571243,,0.0840076567238658,-0.0368838067575081,ss_seu,0.4219423414294172
TabulaMuris_Tongue_10X,fa,0.533340988158267,,0.237718481212182,0.0621259814979171,ss_seu,0.2285190992417689
TabulaMuris_Tongue_10X,fica,0.9175658544978009,,0.21027880406857102,0.7168264431254491,ss_seu,0.3657329216906104
TabulaMuris_Tongue_10X,grp,0.9470702164457511,,0.914070266978543,0.91589280534457,ss_seu,0.2395441830976237
TabulaMuris_Tongue_10X,icm,0.337940454720912,,0.10096013112142001,0.0480615764109348,ss_seu,0.4239312135726195
TabulaMuris_Tongue_10X,ipca,0.9197488363775408,,0.400760254330962,0.7242463731952131,ss_seu,0.3657509026956683
