dataset,method,dimensions,log,calinski-harabaz,davies-bouldin,dunn-index,silhouette-score
zhengmix8eq,spectral,250,1,9.417638980451308,11.667917930708263,0.13787345814603005,-0.047702786
zhengmix8eq,spectral,500,1,4.750488524102009,15.729129885759356,0.10178266099854812,-0.030276047
zhengmix8eq,spectral,1000,1,2.452477734948072,21.020625203632523,0.07945604197420143,-0.05630162
zhengmix8eq,spectral,2500,1,1.1139087719147058,30.382311826069852,0.0545431253641641,-0.08991181
zhengmix8eq,fica,10,0,323.05947169787504,2.720976612615947,0.29853908883648356,0.104083784
zhengmix8eq,fica,25,0,104.72775464783881,4.585781351351102,0.2188169071151163,0.030767614
zhengmix8eq,fica,100,0,25.637161367154885,8.093251100223037,0.14025189880635028,-0.02766067
zhengmix8eq,fica,250,0,10.73519836240955,11.599819982795184,0.09376998788149202,-0.054562654
zhengmix8eq,fica,500,0,5.650981528477493,15.55235436196189,0.07196978233110445,-0.07774736
zhengmix8eq,fica,1000,0,3.087792589222839,20.31957876537635,0.06270527487785903,-0.08865733
zhengmix8eq,fica,5000,0,1.0653849446602677,32.246837888959654,0.05779988825404842,2.770785e-06
zhengmix8eq,fica,10000,0,1.0370458714464572,32.43568999788141,0.057782848160222125,1.6024774e-06
zhengmix8eq,fica,15000,0,1.0370459454769605,32.43569025856843,0.057782847751595166,1.597305e-06
zhengmix8eq,fica,5,0,927.5068953507802,2.3934876799491582,0.3204172631767259,0.1828027
zhengmix8eq,fica,50,0,51.233223994239445,6.055697428425505,0.17802459413246874,-0.003963912
zhengmix8eq,fica,5,1,1492.9516868744188,1.6552550934413057,0.5449802556203787,0.2861171
zhengmix8eq,fica,10,1,401.7200526458007,2.2481985730029663,0.5485501692971915,0.15860525
zhengmix8eq,fica,25,1,118.90935834965829,3.8990694903813754,0.2887525840632381,0.02868306
zhengmix8eq,fica,50,1,54.681835962369696,5.663306827492747,0.19557916331000916,-0.021337476
zhengmix8eq,fica,100,1,26.867346750060403,7.885453582085366,0.14444186292848682,-0.04437844
zhengmix8eq,fica,250,1,11.001254075858531,11.754588765503694,0.10380931064290337,-0.06032777
zhengmix8eq,fica,500,1,5.79734961357676,15.50601034622661,0.08408376322193446,-0.067012504
zhengmix8eq,fica,1000,1,3.1341600559327683,19.954188211808628,0.07377077210028272,-0.07006287
zhengmix8eq,fica,2500,0,1.4343881968440944,28.26758145345297,0.06291442241829957,-0.06455556
zhengmix8eq,fica,10000,1,1.0027211397045448,32.80702961920784,0.05815851102944871,-2.5824545e-06
zhengmix8eq,lle,10,0,349.6127353058078,2.4957949187064443,0.2866162102235842,0.22586057
zhengmix8eq,lle,25,0,106.38628109495428,3.9514683752516726,0.3107869265172769,0.051819973
zhengmix8eq,lle,100,0,23.519864539092126,9.385396468287707,0.162029309668705,-0.019566374
zhengmix8eq,lle,250,0,9.771507500085384,13.270507484597218,0.11471232507237981,-0.028170463
zhengmix8eq,lle,500,0,5.1623218437712906,17.002226513239677,0.09280795224840284,-0.020462852
zhengmix8eq,lle,1000,0,2.6020795741468317,27.505645785863756,0.06089183302971885,-0.019257952
zhengmix8eq,lle,2500,0,1.3343240877902862,31.208032068718964,0.05334912706322616,-0.026015807
zhengmix8eq,lle,5,0,7665.457472701503,7.7270285564228995,0.07370722187708914,0.43092984
zhengmix8eq,lle,50,0,51.03068117056477,5.760219441804573,0.21088918266336348,0.014938105
zhengmix8eq,lle,5,1,1078.9075643363371,5.678021099166129,0.11224519961578136,0.2170916
zhengmix8eq,lle,10,1,227.52024228255033,4.777511342526505,0.19602436024639316,0.15211752
zhengmix8eq,lle,25,1,82.89540452075234,6.010584895030237,0.2040744828390848,0.049378358
zhengmix8eq,lle,50,1,39.489046248070956,7.654993748352656,0.13715233052061646,-0.032119107
zhengmix8eq,lle,100,1,17.084707436148044,11.331205029830041,0.09895198908644431,-0.072304174
zhengmix8eq,lle,250,1,6.963664902362797,15.745984481825746,0.08059873678475057,-0.12037049
zhengmix8eq,lle,500,1,3.7476909500953375,23.221616687721067,0.03766774645854236,-0.13131796
zhengmix8eq,lle,1000,1,2.3277773113694806,24.600939035613923,0.06894996983369488,-0.017221278
zhengmix8eq,lle,2500,1,1.1429522655016746,37.45593673280318,0.04032025806977544,-0.03619493
zhengmix8eq,mds,10,0,434.24860293227533,4.250330110677114,0.1908783589163101,0.10005747
zhengmix8eq,mds,25,0,335.0448273568034,4.896855950046979,0.17138504617238914,0.07823943
zhengmix8eq,mds,100,0,288.8796504447928,5.198117430403609,0.1618048734136481,0.063733146
zhengmix8eq,mds,250,0,280.1855702081891,5.327255101021489,0.15764172973575769,0.060798265
zhengmix8eq,mds,500,0,277.31498355686995,5.371439886372239,0.15669681912432065,0.059598275
zhengmix8eq,mds,1000,0,276.05016236538484,5.410219663707256,0.1551866307667244,0.05913597
zhengmix8eq,mds,2500,0,275.22114785838653,5.400053104126037,0.15616027476912558,0.058798272
zhengmix8eq,mds,5000,0,274.88794775254496,5.4234004903303035,0.15483981547139958,0.05864398
zhengmix8eq,mds,15000,0,274.72977142673057,5.413596306194227,0.1555343934320518,0.058580715
zhengmix8eq,mds,10000,0,274.79893845580233,5.411182655220116,0.15548048530427871,0.058629636
zhengmix8eq,mds,5,0,636.6650534981594,3.194003298197168,0.24861106045206874,0.13425446
zhengmix8eq,mds,50,0,304.37560842836706,5.00348727687359,0.16993780461268626,0.069049135
zhengmix8eq,mds,5,1,261.6727777947501,8.919789286249385,0.10984774241464049,0.04371096
zhengmix8eq,mds,10,1,171.49121733583425,10.565878128272866,0.10945066002379442,0.028260263
zhengmix8eq,mds,25,1,113.66896146604526,9.821927330494741,0.10979988986024065,0.0063495273
zhengmix8eq,mds,50,1,89.33914213418444,11.026003637018318,0.09589472674918192,-0.0060781566
zhengmix8eq,mds,100,1,76.20182174994522,11.773419616785748,0.0902072132989745,-0.0137116425
zhengmix8eq,mds,250,1,68.65388841278822,12.234712516477789,0.08425704093106648,-0.018332075
zhengmix8eq,mds,500,1,66.2582505927518,12.261018387490433,0.08474817930545331,-0.01975643
zhengmix8eq,mds,1000,1,64.7306840380759,12.637498503345203,0.08250224795260075,-0.020868575
zhengmix8eq,mds,2500,1,64.05061572037239,12.40584616367901,0.08454949801894779,-0.021269651
zhengmix8eq,mds,5000,1,63.89084306497461,12.491779700932415,0.08366098040229462,-0.021365369
zhengmix8eq,mds,10000,1,63.66662644377074,12.50135029896597,0.08407761652630083,-0.021538898
zhengmix8eq,mds,15000,1,63.6093787798,12.501733365510914,0.08410097157467547,-0.021563154
zhengmix4eq,umap,10,0,54596.9021477012,0.30722986480546527,3.2288191371705173,0.77499306
zhengmix4eq,umap,25,0,56052.19445890341,0.2998303621042836,3.28783980457563,0.7805228
zhengmix4eq,umap,100,0,53337.36799143363,0.30595161057249576,3.2267108984109867,0.7765991
zhengmix4eq,umap,250,0,56397.22938586731,0.30282325647768016,3.243883367778265,0.7775955
zhengmix4eq,umap,500,0,54611.55578678636,0.30676280047913385,3.320072164323023,0.77679765
zhengmix4eq,umap,1000,0,53110.7215178882,0.30651861603194797,3.2711884140460645,0.7755417
zhengmix4eq,umap,5,0,59702.8682498986,0.30220898068364305,3.1698044463582415,0.77790785
zhengmix4eq,umap,50,0,55109.98530994665,0.3058021412774846,3.283031508342562,0.77666587
zhengmix4eq,umap,2500,0,56656.51929915174,0.30468735243575124,3.228984894846332,0.7780729
zhengmix4eq,umap,5,1,52520.72219860731,1.273077516427109,0.7337573411921435,0.5021873
zhengmix4eq,umap,10,1,55952.310730964244,0.8759754509270221,1.1299890261803036,0.5561732
zhengmix4eq,umap,25,1,56461.385661271146,0.911369613330987,1.083985092095403,0.54976124
zhengmix4eq,umap,50,1,56574.09508084679,0.8672326838242996,1.1617782489273765,0.5578634
zhengmix4eq,umap,100,1,57412.566802869165,0.8820972378834866,1.1334995747435404,0.55517054
zhengmix4eq,umap,250,1,56480.458980550284,0.9038956583268993,1.0939703278574089,0.5519014
zhengmix4eq,umap,500,1,57429.49772546388,0.8692920426560963,1.1538106759932456,0.55752206
zhengmix4eq,umap,1000,1,57270.10783676689,0.8922693430239692,1.1072633674818382,0.55419284
zhengmix4eq,umap,2500,1,56684.18110397395,0.9235204275116553,1.062640825113074,0.55019623
zhengmix4eq,pca,10,0,2441.995759665884,1.0470761214341207,1.1431277204186807,0.36668822
zhengmix4eq,pca,25,0,1592.7466477899982,1.3403463895107643,0.9156561727671718,0.2730301
zhengmix4eq,pca,100,0,924.9818382392394,1.8229982949440946,0.6956663743705181,0.1729622
zhengmix4eq,pca,250,0,764.4863059723181,1.993382394098718,0.613147798551018,0.14318897
zhengmix4eq,pca,500,0,695.7451864305687,2.082385176924397,0.5773164718913074,0.12973695
zhengmix4eq,pca,1000,0,640.5596882451532,2.1741896432803305,0.5523963546553877,0.11860683
zhengmix4eq,pca,2500,0,592.3443383952101,2.2802223734816542,0.5368724654499554,0.10905117
zhengmix4eq,pca,5,0,3515.8572967062732,0.8691588826296678,1.519323461133542,0.44575527
zhengmix4eq,pca,50,0,1191.9150463914698,1.5867717598351774,0.793709973940868,0.21578631
zhengmix4eq,pca,5,1,6829.697871601601,0.6103465477550785,1.7564554931050014,0.5803055
zhengmix4eq,pca,10,1,4370.2079388068605,0.8279351981612588,1.4031570323965643,0.48159215
zhengmix4eq,pca,25,1,2576.5630316290744,1.11274180857697,1.0193948611169388,0.360324
zhengmix4eq,pca,50,1,1603.491614185878,1.429665132580432,0.7919346321604104,0.26549393
zhengmix4eq,pca,100,1,969.6047261131871,1.8508371012822522,0.6142527042278859,0.17942992
zhengmix4eq,pca,250,1,514.5167899899975,2.564217895983359,0.45153553205109676,0.09411113
zhengmix4eq,pca,500,1,344.8665867234582,3.1712038910744274,0.37691415851056304,0.052898813
zhengmix4eq,pca,1000,1,247.403826930561,3.7934539938695533,0.32799147513470606,0.026614012
zhengmix4eq,pca,2500,1,184.83804402742044,4.447892979497031,0.29392275665855105,0.013579864
zhengmix4eq,isomap,10,0,7075.915791929769,0.7447179921970846,1.4109238089262224,0.5129661
zhengmix4eq,isomap,25,0,4892.161935308046,0.9278546128714285,1.1379813485040011,0.43047965
zhengmix4eq,isomap,100,0,3034.0576501378564,1.2117835020114298,0.8751243327096148,0.32804224
zhengmix4eq,isomap,250,0,2340.27103470762,1.3891994687191127,0.763269468959339,0.27845505
zhengmix4eq,isomap,500,0,1991.5322194108069,1.5103479254624304,0.6977314890735132,0.24834383
zhengmix4eq,isomap,1000,0,1750.8825624017531,1.638981723350255,0.6604658442856175,0.22380592
zhengmix4eq,isomap,5,0,10456.874065013037,0.5874213779690923,1.8332201341519618,0.59196377
zhengmix4eq,isomap,50,0,3811.89136885337,1.0673014832013386,0.9895047341865404,0.37497392
zhengmix4eq,isomap,5,1,10518.353449904971,0.7416924786937911,0.6790647080770689,0.5236542
zhengmix4eq,isomap,10,1,8388.831776795465,0.8944751111841385,0.6420299126902521,0.47992936
zhengmix4eq,isomap,25,1,6679.540054510833,1.0642337367895687,0.5786182046780517,0.42785418
zhengmix4eq,isomap,50,1,5698.199093423452,1.2269455843357318,0.5314114583786137,0.38921434
zhengmix4eq,isomap,100,1,4825.916930855067,1.4000799280786036,0.47927625896218673,0.35378125
zhengmix4eq,isomap,250,1,3936.2491402583764,1.6057537922595182,0.42817165571100896,0.31839877
zhengmix4eq,isomap,500,1,3399.440945466727,1.680759097702751,0.36081246810089274,0.29435188
zhengmix4eq,isomap,1000,1,2756.697476069992,1.8110611193135076,0.2743662797335115,0.2606381
zhengmix4eq,isomap,2500,1,1950.345302529417,2.711295453567041,0.24995391130600905,0.23699057
zhengmix4eq,lle,10,0,357.78955311189276,2.5434697037987455,0.4369016382987032,0.2035688
zhengmix4eq,lle,25,0,126.29826502171589,4.492359463680852,0.4230111208345175,0.06656556
zhengmix4eq,lle,100,0,29.24179063904724,10.204047613220874,0.16293791639542837,0.011440789
zhengmix4eq,lle,250,0,13.771688567812028,12.003880612179875,0.15394569051859877,-0.013852907
zhengmix4eq,lle,500,0,6.365457918733899,20.198935211537105,0.08320739292981445,-0.01993431
zhengmix4eq,lle,1000,0,3.0036414526030035,28.99458207849672,0.062358587028863356,-0.017743936
zhengmix4eq,lle,2500,0,1.1901960482486762,49.053237378740704,0.03983892738831542,-0.0069918595
zhengmix4eq,lle,5,0,3122.904775976465,0.5543418790235796,1.8578517420595408,0.8071339
zhengmix4eq,lle,50,0,61.0669431076803,6.861304922948328,0.23422297711255316,0.032786828
zhengmix4eq,lle,5,1,1872.9889907843103,0.8903842198512533,1.2499910822830584,0.51230466
zhengmix4eq,lle,10,1,335.96150942598194,2.2163577166241746,0.6369015416677712,0.13853832
zhengmix4eq,lle,25,1,100.760449578483,4.963520483239883,0.3765557157663818,0.046949577
zhengmix4eq,lle,50,1,46.68852820199637,7.740877301860795,0.21396394234145216,-0.01014914
zhengmix4eq,lle,100,1,28.49514149575116,8.176867562704828,0.18348094203435744,-0.03221054
zhengmix4eq,lle,250,1,10.900046726496978,12.234439672709579,0.13048758274795566,-0.059880562
zhengmix4eq,lle,500,1,5.576854227569091,19.505003446487063,0.07809133811057238,-0.07534657
zhengmix4eq,lle,1000,1,2.8713870381914712,28.134603408703555,0.062136917115369734,-0.032812774
zhengmix4eq,lle,2500,1,1.303797965561912,41.1748698331294,0.04470027219511474,-0.018624827
zhengmix4eq,spectral,10,0,428.79004593544187,2.0722193526998463,0.8180668339550736,0.21395528
zhengmix4eq,spectral,25,0,139.27030054331937,3.609475770619846,0.5296634317437486,0.065926395
zhengmix4eq,spectral,100,0,31.39678234443383,7.681078735930694,0.2517684357963357,0.0056016254
zhengmix4eq,spectral,250,0,12.175885010611065,12.201399081020577,0.15935521737097755,-0.009430132
zhengmix4eq,spectral,500,0,6.008834354601848,17.355417033194932,0.1092980873263269,-0.008747271
zhengmix4eq,spectral,1000,0,3.0958564469418604,24.582100545881982,0.07665984133536762,-0.009173966
zhengmix4eq,spectral,2500,0,1.3859777502900446,37.488082335834626,0.05104419475346429,-0.015584933
zhengmix4eq,spectral,5,0,1379.1425714561701,1.1437094413631594,1.340492057198946,0.4662172
zhengmix4eq,spectral,50,0,65.08739894662794,5.325338088193117,0.3687017340437649,0.03242258
zhengmix4eq,spectral,5,1,1141.7384205146404,1.2304057767822738,1.244438335966007,0.38940296
zhengmix4eq,spectral,10,1,392.0062345913162,2.141645582249034,0.7870680512580026,0.14390226
zhengmix4eq,spectral,25,1,131.27512969585814,3.754457007881519,0.48303567794891583,0.06865243
zhengmix4eq,spectral,50,1,61.49893869262225,5.659369544101462,0.32915452231217757,0.010483392
zhengmix4eq,spectral,100,1,29.406083684164592,8.03690337845029,0.23467390360472065,-0.0076270862
zhengmix4eq,spectral,250,1,11.328373848763842,12.762658462416784,0.14406023118616906,-0.012509365
zhengmix4eq,spectral,500,1,5.565668311477519,18.342138265237324,0.09831302059373115,-0.021763679
zhengmix4eq,spectral,1000,1,2.7541631322132103,26.567528193069922,0.06819462560325837,-0.033683244
zhengmix4eq,spectral,2500,1,1.0447688594320954,43.70007683414496,0.0404568516422758,-0.039852295
zhengmix4eq,fa,10,0,449.8670914985926,1.026211898702714,1.1725508756108864,0.447268
zhengmix4eq,fa,25,0,159.2098571989282,2.2146470633640187,0.5591557330313248,0.16197853
zhengmix4eq,fa,100,0,38.48428216957457,5.898799978866441,0.2115352187536496,-0.07661122
zhengmix4eq,fa,250,0,15.430974977080565,10.214964315353242,0.12202928478402124,-0.11649629
zhengmix4eq,fa,500,0,7.731080009597841,15.57952542126125,0.07933736678485753,-0.12509716
zhengmix4eq,fa,1000,0,3.868379541612095,23.992596219021095,0.05083890865313774,-0.11842606
zhengmix4eq,fa,5000,0,1.0000000004897318,44.67939040862187,0.04475492953358875,1.6884576e-09
zhengmix4eq,fa,2500,0,1.585426410234469,37.43771563592486,0.04348978001143324,-0.0779461
zhengmix4eq,fa,15000,0,1.0000007907761916,44.679359967607915,0.04475496631597292,5.471456e-09
zhengmix4eq,fa,5,0,1272.1805049740492,0.5372439310811282,2.6271570527442183,0.64174086
zhengmix4eq,fa,50,0,77.95842023887317,3.9718702695587584,0.31232495281526196,-0.012671687
zhengmix4eq,fa,10000,0,0.99999996486418,44.67939291835535,0.04475492952625302,1.2823723e-09
zhengmix4eq,fa,5,1,1194.6740683316575,0.5771106152461138,2.1827316671479764,0.60978067
zhengmix4eq,fa,10,1,454.30111529112133,0.8492731048012314,1.448830116124458,0.52952313
zhengmix4eq,fa,25,1,163.67414047111444,2.261859227365097,0.602942387956721,0.11928948
zhengmix4eq,fa,50,1,80.54127829915112,4.0228088508245605,0.3481876947123889,-0.033091072
zhengmix4eq,fa,100,1,40.26618054409857,6.094955192512705,0.23744170859603658,-0.080431715
zhengmix4eq,fa,250,1,15.915603649489725,10.175982080592965,0.14173013216188984,-0.1090823
zhengmix4eq,fa,500,1,7.952587013312031,15.179837628852507,0.09546859771617754,-0.11372983
zhengmix4eq,fa,1000,1,3.973812597459113,23.092004199954165,0.061627792786242745,-0.10720496
zhengmix4eq,fa,5000,1,0.9999999290993429,44.6793930840272,0.04475493325099641,3.6333894e-10
zhengmix4eq,fa,10000,1,1.0000006659773215,44.67937515203646,0.04475494689492772,-3.8257446e-09
zhengmix4eq,fa,2500,1,1.5861778950051517,37.47893945132543,0.04339409936661365,-0.07610895
zhengmix4eq,fa,15000,1,1.0000008811029886,44.679375250464254,0.044754946465047844,5.1294896e-10
zhengmix4eq,fica,10,0,446.37994803886767,2.1236982261493984,0.701100800611494,0.14277525
zhengmix4eq,fica,25,0,155.878308835765,3.6433090944063613,0.43847380314113216,0.0273288
zhengmix4eq,fica,100,0,36.94328687496535,7.585456004090982,0.21768653651251077,-0.024487583
zhengmix4eq,fica,250,0,14.883887748882513,12.389753263377216,0.12666423660130405,-0.05424206
zhengmix4eq,fica,500,0,7.529887915435467,17.600762269537263,0.08893503108828979,-0.068296745
zhengmix4eq,fica,1000,0,3.819847902270432,24.61883628962399,0.06587530713495451,-0.07229642
zhengmix4eq,fica,2500,0,1.5680452314461095,37.12427851091305,0.04919487673670411,-0.046674773
zhengmix4eq,fica,5,0,1207.0963183346987,1.1988214822375396,1.284094191535698,0.33431983
zhengmix4eq,fica,50,0,75.0102101185649,5.27175125035747,0.31285853597751384,-0.0049984874
zhengmix4eq,fica,15000,0,1.2326695694234249,43.194462031699295,0.045033179307870715,3.0132662e-05
zhengmix4eq,fica,10000,0,1.232669795687339,43.19446304597796,0.045033176986346395,3.0128529e-05
zhengmix4eq,fica,5,1,1474.1378376776156,1.0947699521116778,1.3787455280985235,0.39649463
zhengmix4eq,fica,10,1,496.8278228127065,2.0384636782420267,0.802466073932234,0.16276374
zhengmix4eq,fica,25,1,164.00538191052195,3.6891251491544024,0.4325095581982796,0.01729997
zhengmix4eq,fica,50,1,77.57072308548143,5.392950958283856,0.29551654512343656,-0.02448634
zhengmix4eq,fica,100,1,37.91927030056731,7.729479118609303,0.20736772778918056,-0.0449164
zhengmix4eq,fica,250,1,15.06121156529582,12.271281478952353,0.133086155107141,-0.05641479
zhengmix4eq,fica,500,1,7.577408423402747,17.24472037240691,0.0976367475785488,-0.058490116
zhengmix4eq,fica,1000,1,3.832827419797572,23.997031268230728,0.07333340609277582,-0.05496985
zhengmix4eq,fica,2500,1,1.5684763676960476,36.62492142854824,0.05155900012836264,-0.034163926
zhengmix4eq,fica,5000,0,1.5386899417877469,41.62755556771431,0.04543718485769539,7.050007e-05
zhengmix4eq,fica,5000,1,1.0059513362542811,44.61972775558525,0.04478827388983654,-3.956622e-06
zhengmix4eq,fica,10000,1,1.0020986280005642,44.65771427444451,0.04477031208279034,-3.6039671e-06
zhengmix4eq,fica,15000,1,1.00550158234853,44.62522474801551,0.04478878884393962,-4.0511472e-06
zhengmix4eq,mds,10,0,867.9270927026603,1.7463412762767248,0.7109980979549564,0.17598411
zhengmix4eq,mds,25,0,686.3743093794271,2.043119938763342,0.6083700966068567,0.13509165
zhengmix4eq,mds,100,0,604.8828917763961,2.246618959389429,0.5504836893488437,0.11291529
zhengmix4eq,mds,250,0,590.3547843218051,2.289563542494856,0.5394180645847223,0.10869162
zhengmix4eq,mds,500,0,585.3238941149388,2.3073307969604633,0.5349080133018003,0.10703008
zhengmix4eq,mds,1000,0,582.9619335667044,2.3146869103596823,0.5330719149349558,0.106354184
zhengmix4eq,mds,2500,0,581.5624288372654,2.319120185480637,0.5319563250058582,0.1059611
zhengmix4eq,mds,5000,0,581.1617546063252,2.3204935188418596,0.5316127264407069,0.10581484
zhengmix4eq,mds,5,0,1227.6585138380342,1.403663586109296,0.8736216531580114,0.23345098
zhengmix4eq,mds,50,0,631.027345951785,2.1764898759528903,0.5690743613045038,0.120122656
zhengmix4eq,mds,10000,0,580.9257104662096,2.321030630923086,0.5314855257870862,0.10577683
zhengmix4eq,mds,15000,0,580.8716675964074,2.3212151190050863,0.5314340275488167,0.10575739
zhengmix4eq,mds,5,1,670.7016522075596,2.443518994713921,0.5498074682281923,0.124625735
zhengmix4eq,mds,10,1,438.91398135221647,2.9660583976326063,0.4521151462439072,0.085797995
zhengmix4eq,mds,25,1,279.3693625624554,3.6519358863812164,0.36125260695461087,0.048951045
zhengmix4eq,mds,50,1,222.78099203000644,4.17296183610026,0.31233101198908775,0.031203292
zhengmix4eq,mds,100,1,195.76375276385016,4.490586832113577,0.2894574484900066,0.02173154
zhengmix4eq,mds,250,1,178.53113839953423,4.821541748415967,0.26668536955074595,0.015361005
zhengmix4eq,mds,500,1,173.02101502695447,4.948806636912483,0.2588312813911057,0.013168289
zhengmix4eq,mds,1000,1,170.61427615988887,4.983949727896963,0.25711434437504815,0.01230398
zhengmix4eq,mds,2500,1,168.87868865937529,5.037708306984604,0.25373333531886744,0.011607113
zhengmix4eq,mds,5000,1,168.4456527053912,5.04359116433705,0.2534620842730967,0.01145387
zhengmix4eq,mds,10000,1,168.13342920072063,5.056391069285676,0.2526506280125298,0.011317335
zhengmix4eq,mds,15000,1,167.98448544834363,5.065644781213881,0.25202587135632715,0.011249291
simk4hard,spectral,5,0,58.67201199093345,2.845516973426573,0.5470489998249588,0.104814075
simk4hard,spectral,10,0,43.73329890084757,2.403301323164085,0.7710956289674966,0.13226114
simk4hard,spectral,25,0,17.341568174893688,3.842289657283839,0.47744442664899567,0.0535639
simk4hard,spectral,50,0,8.386572485517018,5.527770379603138,0.3146612869092428,0.019485913
simk4hard,spectral,100,0,4.232167075947244,7.770526795821205,0.21875099278662502,0.0013762958
simk4hard,spectral,250,0,1.8437053220384676,11.889303465662428,0.1483331643599866,-0.0076826904
simk4hard,spectral,5,1,149.58054075032146,1.1577753612684303,1.2820912991769147,0.3692718
simk4hard,spectral,10,1,49.66446607415114,2.104242719583123,0.7687144343901845,0.15528265
simk4hard,spectral,25,1,16.55815382879168,3.7482997723584512,0.4638404896415265,0.050100025
simk4hard,spectral,50,1,7.832998328548221,5.567424160112183,0.3123594586089396,0.013404101
simk4hard,spectral,100,1,3.5951223151665865,8.175776597530938,0.20865195106798246,-0.002431406
simk4hard,spectral,250,1,1.2176382821417113,14.431217113304815,0.12642312727933835,-0.0071350597
simk4hard,fica,5,0,44.53849520309301,4.898655342049791,0.2921162153268598,0.057416644
simk4hard,fica,10,0,34.76433542361395,3.2608649430981558,0.5006603644789384,0.06808192
simk4hard,fica,25,0,18.246678881840136,3.751806170613321,0.5049748099108057,0.055494785
simk4hard,fica,50,0,9.030607382168327,5.386950539589046,0.3478472735853912,0.023842882
simk4hard,fica,100,0,4.608917095022268,7.57261175410318,0.24536303038709792,0.00733966
simk4hard,fica,250,0,1.9229215063285945,11.758253384206526,0.15833308272951285,0.0018497369
simk4hard,fica,500,0,1.1213878570032956,15.223179396108929,0.12363417382810853,-0.0001548055
simk4hard,fica,1000,0,1.1213878960724886,15.223178897322066,0.12363418310203093,-0.00015482375
simk4hard,fica,2500,0,1.1213879106878706,15.223178725384727,0.12363418876679,-0.00015479911
simk4hard,fica,5000,0,1.121387867589356,15.223178949180362,0.1236341813926843,-0.0001547986
simk4hard,fica,10000,0,1.1213879305513001,15.223179036511386,0.12363418110072305,-0.00015481109
simk4hard,fica,15000,0,1.1213878453374544,15.223179036654258,0.12363418109853705,-0.00015480907
simk4hard,fica,5,1,226.66199003203792,0.7932114599974802,2.0504608622664393,0.5240323
simk4hard,fica,10,1,67.27414299591533,1.5224150757272177,1.134631251431628,0.28704247
simk4hard,fica,25,1,21.695263337693394,2.844307209049911,0.6302831156852877,0.10528804
simk4hard,fica,50,1,10.213870377907421,4.358175105109781,0.4196569774020637,0.026021563
simk4hard,fica,100,1,4.97953912233096,6.621605595252424,0.27654947627305115,-0.0076111946
simk4hard,fica,250,1,1.9767234712829187,11.237624946627776,0.1641740656304803,-0.00893783
simk4hard,fica,500,1,1.0002822102914488,16.364672090420818,0.11381702391099252,-1.663074e-06
simk4hard,fica,1000,1,1.0002823318696479,16.364672414550782,0.11381702418367794,-1.616451e-06
simk4hard,fica,2500,1,1.000282245314395,16.364672173843942,0.11381702314921512,-1.6522631e-06
simk4hard,fica,5000,1,1.000282290896034,16.36467248110953,0.11381702361285907,-1.6622296e-06
simk4hard,fica,10000,1,1.0000508036494227,16.366368975661242,0.11381356336901295,-2.0920565e-06
simk4hard,fica,15000,1,1.000050886008699,16.366368730556605,0.11381356352882746,-2.0555694e-06
simk4hard,isomap,5,0,111.76874317645633,2.70648481360981,0.5287532427624507,0.12856248
simk4hard,isomap,10,0,69.44104041768716,2.790987989940975,0.558046916525713,0.11484646
simk4hard,isomap,25,0,40.79831632208703,3.4185722104013783,0.4658321765610543,0.07954096
simk4hard,isomap,50,0,30.374900602723308,3.9213577936843835,0.4151109956794416,0.06295118
simk4hard,isomap,100,0,23.89596742773818,4.40184185793868,0.3711081487080977,0.050133064
simk4hard,isomap,5,1,66.56030842048592,1.8041591449815293,0.7500691040343881,0.29023468
simk4hard,isomap,10,1,40.33275893302639,2.4620910090293933,0.5391350156617896,0.20660737
simk4hard,isomap,25,1,27.981850097396283,2.831421197666711,0.5125919428279169,0.11889786
simk4hard,isomap,50,1,19.898195857468913,3.302141552703846,0.4381448273271742,0.09070747
simk4hard,isomap,100,1,12.800999596764807,4.007163498162784,0.3404220014093037,0.030519841
simk4hard,isomap,250,1,6.407342403668329,6.417544655563498,0.22001741816125353,0.0038699259
simk4hard,pca,5,0,47.91874464379402,4.568644748638679,0.31489447441300034,0.05384286
simk4hard,pca,10,0,41.024435352354445,3.288389258925953,0.5002720750070389,0.067801185
simk4hard,pca,25,0,29.329881177804964,3.2107540931252094,0.56560683673777,0.07400552
simk4hard,pca,50,0,21.957053935953233,3.7233280405598173,0.4813478034692975,0.05412927
simk4hard,pca,100,0,17.885112967757685,4.134171769392319,0.43285122034569895,0.04346588
simk4hard,pca,250,0,15.83874060017969,4.398848716402977,0.4074335268841565,0.03831229
simk4hard,pca,5,1,453.3683565581333,0.6463179809611933,2.557650869870142,0.59160215
simk4hard,pca,10,1,152.22152160405852,1.1593588887418655,1.4296420193171315,0.36032483
simk4hard,pca,25,1,51.73070861093812,2.047165468015262,0.8328938376952789,0.16019979
simk4hard,pca,50,1,25.49743770226457,3.1417317015726067,0.5618204689072063,0.067650326
simk4hard,pca,100,1,12.836323092241669,4.497249018576526,0.39484150156179393,0.024769174
simk4hard,pca,250,1,5.424599949921245,7.122622021478539,0.2530767676809966,0.004699753
simk4hard,lle,5,0,65.90949468841862,2.8347638824647756,0.4673150982397634,0.09343955
simk4hard,lle,10,0,34.40390203743664,2.73729131913778,0.6292082775452312,0.08138312
simk4hard,lle,25,0,14.104071977486226,4.301256162880135,0.41737109531921823,0.026835201
simk4hard,lle,50,0,7.374166501916305,5.953118938327077,0.30262457602707216,0.010766273
